player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Ante Budimir,DT,osasuna,real sociedad,1,85,2,0,0.4,0.0,4,1,3,11,63.6,1,0,0.0,0.0,0.0,15,3,0,0,0,0,0,0,0,1,0,1,11,51.0,28.0,1,6,6,50.0,24_25,22,02/02/2025,1,"[{'goles': [3, 21.0]}, {'goles_90': [7, 0.64]}, {'penaltis_marcados': [1, 8.0]}, {'tiros_puerta': [9, 29.0]}]"
Raúl,DT,osasuna,real sociedad,0,5,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,2,7.0,0.0,0,0,1,0.0,24_25,22,02/02/2025,1,"[{'apariciones_suplente': [2, 27.0]}]"
Kike Barja,DT,osasuna,real sociedad,1,56,0,0,0.0,0.2,0,0,0,19,78.9,0,0,0.0,0.0,0.0,3,1,0,0,0,2,0,2,2,2,0,2,19,113.0,52.0,3,1,1,50.0,24_25,22,02/02/2025,1,"[{'apariciones_suplente': [5, 11.0]}]"
Abel Bretones,DF,osasuna,real sociedad,0,34,0,0,0.0,0.0,0,0,0,14,64.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,6,21.0,3.0,0,0,0,0.0,24_25,22,02/02/2025,1,"[{'rojas': [2, 1.0]}]"
Rubén García,DT,osasuna,real sociedad,1,85,0,1,0.1,0.1,1,1,0,28,64.3,0,0,0.0,0.0,0.0,13,3,5,0,3,3,0,3,4,0,0,0,13,63.0,46.0,2,3,2,60.0,24_25,22,02/02/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Bryan Zaragoza,DT,osasuna,real sociedad,0,5,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,3,62.0,1.0,0,0,0,0.0,24_25,22,02/02/2025,1,"[{'regates_exitosos': [9, 57.0]}]"
Aimar Oroz,MC,osasuna,real sociedad,1,90,0,1,0.1,0.0,2,2,0,26,76.9,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,4,4,0,28,175.0,95.0,3,0,1,0.0,24_25,22,02/02/2025,1,"[{'faltas_recibidas': [5, 64.0]}]"
Lucas Torró,MC,osasuna,real sociedad,1,70,0,0,0.0,0.0,0,0,0,23,87.0,1,0,0.0,0.0,0.0,5,0,1,0,1,3,1,2,1,0,0,0,9,20.0,7.0,0,3,2,60.0,24_25,22,02/02/2025,1,"[{'faltas_cometidas': [1, 75.0]}]"
Iker Muñoz,MC,osasuna,real sociedad,0,20,0,0,0.0,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,11.0,0.0,0,0,1,0.0,24_25,22,02/02/2025,1,[]
Jon Moncayola,MC,osasuna,real sociedad,1,90,0,0,0.0,0.1,1,0,1,30,80.0,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,1,14,47.0,29.0,1,2,2,50.0,24_25,22,02/02/2025,1,"[{'rojas': [10, 1.0]}]"
Juan Cruz Armada,DF,osasuna,real sociedad,1,70,0,0,0.0,0.0,0,0,0,32,78.1,0,0,0.0,0.0,0.0,7,4,3,0,0,1,0,1,5,0,0,0,18,40.0,20.0,0,1,0,100.0,24_25,22,02/02/2025,1,[]
