player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,ESP,25,DT,9,valencia,celta,1,65,0,0,0.6,0.1,1,1,0,18,72.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,17,63.0,35.0,1,4,1,80.0,24_25,22,02/02/2025,1,"[{'goles_por_tiro': [9, 0.21]}]"
Umar Sadiq,NGA,28,DT,12,valencia,celta,0,25,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,10,79.0,20.0,0,1,1,50.0,24_25,22,02/02/2025,1,[]
Luis Rioja,ESP,31,DT,22,valencia,celta,1,90,1,1,0.2,0.7,1,0,1,33,81.8,0,0,0.0,0.0,0.0,16,0,1,0,1,1,0,1,1,6,3,2,33,280.0,103.0,3,2,1,66.7,24_25,22,02/02/2025,1,"[{'centros_area': [8, 25.0]}]"
Diego López,ESP,22,DT,16,valencia,celta,1,86,0,0,0.6,0.0,2,1,1,21,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,1,2,0,2,24,142.0,33.0,2,0,4,0.0,24_25,22,02/02/2025,1,[]
Francisco Perez,ESP,22,MC,23,valencia,celta,0,4,0,0,0.0,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,4,61.0,35.0,1,0,0,0.0,24_25,22,02/02/2025,1,"[{'apariciones_suplente': [5, 22.0]}]"
Domingos André Ribeiro Almeida,POR,24,MC,10,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,53,86.8,0,0,0.0,0.0,0.0,3,2,1,0,1,1,0,1,0,3,1,1,45,254.0,135.0,5,0,0,0.0,24_25,22,02/02/2025,1,[]
Enzo Barrenechea,ARG,23,MC,5,valencia,celta,1,86,0,0,0.0,0.0,0,0,0,45,91.1,1,0,0.0,0.0,0.0,4,3,3,0,0,0,0,0,2,1,0,1,28,122.0,43.0,1,2,0,100.0,24_25,22,02/02/2025,1,[]
Hugo Guillamón,ESP,25,MC,6,valencia,celta,0,4,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,2,2.0,1.0,0,0,0,0.0,24_25,22,02/02/2025,1,[]
Javier Guerra,ESP,22,MC,8,valencia,celta,1,79,1,1,0.0,0.8,1,0,1,34,76.5,0,0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,5,1,1,37,154.0,70.0,2,1,1,50.0,24_25,22,02/02/2025,1,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,ESP,26,MC,18,valencia,celta,0,11,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,1,1,1,0,7,32.0,10.0,0,0,0,0.0,24_25,22,02/02/2025,1,"[{'rojas': [8, 1.0]}]"
