player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Robert Lewandowski,DT,barcelona,alaves,1,89,1,0,0.6,0.0,3,2,1,8,75.0,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,1,0,0,0,10,22.0,3.0,0,2,5,28.6,24_25,22,1
Pau Victor,DT,barcelona,alaves,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,22,1
Raphinha,DT,barcelona,alaves,1,66,0,0,0.1,0.1,1,1,0,35,65.7,1,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,0,2,1,1,26,152.0,50.0,3,1,0,100.0,24_25,22,1
Ferrán Torres,DT,barcelona,alaves,0,24,0,0,0.0,0.0,1,0,1,11,81.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,12,25.0,5.0,0,1,0,100.0,24_25,22,1
Lamine Yamal,DT,barcelona,alaves,1,90,0,0,0.0,0.2,2,1,1,38,63.2,1,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,0,17,11,6,48,349.0,165.0,6,0,0,0.0,24_25,22,1
Pedri,MC,barcelona,alaves,1,90,0,0,0.1,0.1,1,0,1,84,84.5,0,0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,2,3,3,0,63,333.0,178.0,3,1,0,100.0,24_25,22,1
Marc Casado,MC,barcelona,alaves,1,45,0,0,0.0,0.0,0,0,0,26,96.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,19,89.0,52.0,1,0,3,0.0,24_25,22,1
Frenkie de Jong,MC,barcelona,alaves,0,45,0,0,0.0,0.0,0,0,0,41,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,27,117.0,66.0,1,0,1,0.0,24_25,22,1
Gavi,MC,barcelona,alaves,1,13,0,0,0.0,0.0,0,0,0,3,100.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,0,0,1,0.0,24_25,22,1
Fermin López,MC,barcelona,alaves,0,77,0,0,0.1,0.0,2,2,0,17,64.7,1,0,0.0,0.0,0.0,4,1,3,0,2,0,0,0,1,5,2,2,21,144.0,67.0,2,0,3,0.0,24_25,22,1
