player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,DT,valencia,rayo,1,90,0,0,0.2,0.0,3,2,1,12,66.7,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,1,0,1,13,38.0,3.0,0,3,2,60.0,24_25,16,07/12/2024,1,"[{'goles_por_tiro': [9, 0.21]}]"
Germán Valera,MC,valencia,rayo,1,59,0,0,0.0,0.0,1,0,1,11,54.5,0,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,5,2,1,12,59.0,23.0,0,0,1,0.0,24_25,16,07/12/2024,1,"[{'goles_por_tiro': [9, 0.25]}, {'faltas_recibidas': [2, 36.0]}]"
Rafa Mir,MC,valencia,rayo,0,31,0,0,0.7,0.0,3,3,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,1,13.0,0.0,0,1,2,33.3,24_25,16,07/12/2024,1,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
Javier Guerra,MC,valencia,rayo,1,90,0,0,0.1,0.0,2,0,2,58,75.9,0,0,0.0,0.0,0.0,5,3,4,0,2,0,0,0,1,0,0,0,45,210.0,106.0,2,0,1,0.0,24_25,16,07/12/2024,1,"[{'rojas': [10, 1.0]}]"
Enzo Barrenechea,MC,valencia,rayo,1,59,0,0,0.0,0.0,0,0,0,35,88.6,0,0,0.0,0.0,0.0,4,1,3,0,3,0,0,0,2,2,1,1,25,132.0,39.0,0,0,2,0.0,24_25,16,07/12/2024,1,[]
José Luis García Vayá,MC,valencia,rayo,0,31,0,0,0.0,0.2,0,0,0,39,74.4,0,0,0.0,0.0,0.0,6,1,1,0,0,1,0,1,0,2,2,0,25,131.0,75.0,1,2,0,100.0,24_25,16,07/12/2024,1,"[{'rojas': [8, 1.0]}]"
Luis Rioja,MC,valencia,rayo,1,88,0,0,0.0,0.7,0,0,0,46,60.9,0,0,0.0,0.0,0.0,8,3,3,0,2,1,0,1,0,6,3,2,35,259.0,104.0,3,0,1,0.0,24_25,16,07/12/2024,1,"[{'centros_area': [8, 25.0]}]"
Sergi Canós,MC,valencia,rayo,0,2,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,5.0,2.0,0,0,0,0.0,24_25,16,07/12/2024,1,[]
José Luis Gayà,DF,valencia,rayo,1,45,0,0,0.0,0.0,0,0,0,32,68.8,0,0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,0,27,129.0,85.0,1,0,0,0.0,24_25,16,07/12/2024,1,"[{'centros_area': [10, 23.0]}]"
Jesus Vazquez,DF,valencia,rayo,0,45,0,0,0.0,0.0,0,0,0,21,76.2,0,0,0.0,0.0,0.0,3,0,0,0,0,3,0,3,2,1,1,0,13,63.0,40.0,3,0,0,0.0,24_25,16,07/12/2024,1,[]
Yarek Gasiorowski,DF,valencia,rayo,1,88,0,0,0.1,0.0,1,1,0,59,89.8,1,0,0.0,0.0,0.0,6,0,0,0,0,3,1,2,4,0,0,0,44,288.0,201.0,5,5,1,83.3,24_25,16,07/12/2024,1,[]
Francisco Perez,MC,valencia,rayo,0,2,0,0,0.0,0.0,1,1,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,32.0,12.0,0,0,0,0.0,24_25,16,07/12/2024,1,"[{'apariciones_suplente': [5, 22.0]}]"
Cristhian Mosquera,DF,valencia,rayo,1,90,0,0,0.0,0.0,0,0,0,70,87.1,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,3,0,0,0,56,348.0,225.0,1,0,0,0.0,24_25,16,07/12/2024,1,"[{'minutos': [5, 3319.0]}]"
César Tárrega,DF,valencia,rayo,1,90,0,0,0.1,0.0,2,1,1,46,84.8,0,0,0.0,0.0,0.0,4,0,0,0,0,2,0,2,5,0,0,0,36,286.0,188.0,4,5,2,71.4,24_25,16,07/12/2024,1,"[{'despejes': [3, 222.0]}, {'faltas_cometidas': [6, 56.0]}]"
Diego López,DF,valencia,rayo,1,90,0,0,0.0,0.0,1,1,0,66,69.7,0,0,0.0,0.0,0.0,5,0,0,0,0,2,0,2,2,5,2,2,33,158.0,86.0,3,1,1,50.0,24_25,16,07/12/2024,1,[]
Giorgi Mamardashvili,PT,valencia,rayo,1,90,0,0,0.0,0.1,0,0,0,32,84.4,1,0,1.0,0.0,0.6,2,0,0,0,0,0,0,0,1,0,0,0,17,45.0,18.0,0,0,0,0.0,24_25,16,07/12/2024,1,"[{'porterias_cero': [7, 8.0]}, {'paradas': [7, 89.0]}]"
Randy Nteka,DT,rayo,valencia,1,59,0,0,0.0,0.0,0,0,0,16,68.8,1,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,2,0,0,0,10,32.0,15.0,1,2,2,50.0,24_25,16,07/12/2024,0,[]
Sergio Camello,DT,rayo,valencia,0,31,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,2,10.0,4.0,0,0,1,0.0,24_25,16,07/12/2024,0,"[{'rojas': [2, 1.0]}]"
Álvaro García,DT,rayo,valencia,1,77,0,0,0.4,0.0,2,2,0,15,40.0,0,0,0.0,0.0,0.0,5,3,0,0,0,2,0,2,4,1,1,0,11,45.0,23.0,1,1,2,33.3,24_25,16,07/12/2024,0,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Iván Balliu,DF,rayo,valencia,0,13,0,0,0.0,0.2,0,0,0,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,12.0,4.0,0,0,1,0.0,24_25,16,07/12/2024,0,[]
Jorge de Frutos,DT,rayo,valencia,1,58,0,0,0.0,0.1,0,0,0,13,61.5,0,0,0.0,0.0,0.0,1,0,2,0,2,2,0,2,2,2,1,1,7,60.0,17.0,1,1,0,100.0,24_25,16,07/12/2024,0,"[{'rojas': [8, 1.0]}]"
Adri Embarba,MC,rayo,valencia,0,32,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,4,25.0,6.0,0,0,1,0.0,24_25,16,07/12/2024,0,"[{'corners': [6, 94.0]}]"
Isaac Palazón Camacho,MC,rayo,valencia,1,71,0,1,0.0,0.1,1,1,0,25,40.0,1,0,0.0,0.0,0.0,8,2,3,0,1,0,0,0,0,4,2,1,18,107.0,52.0,0,0,2,0.0,24_25,16,07/12/2024,0,"[{'corners': [7, 92.0]}]"
Pedro Díaz,MC,rayo,valencia,0,19,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,1,0,2,0,2,1,0,1,0,2,1,1,4,18.0,14.0,1,0,0,0.0,24_25,16,07/12/2024,0,[]
Óscar Valentín,MC,rayo,valencia,1,77,0,0,0.0,0.0,0,0,0,21,81.0,0,0,0.0,0.0,0.0,8,4,5,0,3,1,0,1,6,0,0,0,13,57.0,26.0,0,1,2,33.3,24_25,16,07/12/2024,0,"[{'faltas_cometidas': [5, 57.0]}]"
Unai López,MC,rayo,valencia,0,13,0,0,0.2,0.0,1,1,0,4,75.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,5,11.0,0.0,0,0,0,0.0,24_25,16,07/12/2024,0,"[{'rojas': [8, 1.0]}]"
Pathé Ciss,MC,rayo,valencia,1,90,1,0,0.2,0.0,2,1,1,38,68.4,0,0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,4,2,1,0,19,86.0,34.0,2,3,0,100.0,24_25,16,07/12/2024,0,"[{'amarillas': [3, 12.0]}]"
Pep Chavarría,DF,rayo,valencia,1,90,0,0,0.0,0.0,0,0,0,42,78.6,0,0,0.0,0.0,0.0,9,3,3,0,1,3,1,2,8,0,0,0,16,92.0,22.0,1,0,1,0.0,24_25,16,07/12/2024,0,"[{'rojas': [10, 1.0]}]"
Abdul Mumin,DF,rayo,valencia,1,90,0,0,0.0,0.0,0,0,0,32,78.1,0,0,0.0,0.0,0.0,10,2,1,0,0,3,1,2,10,0,0,0,22,82.0,19.0,0,1,1,50.0,24_25,16,07/12/2024,0,"[{'rojas': [8, 1.0]}]"
Florian Lejeune,DF,rayo,valencia,1,90,0,0,0.0,0.0,0,0,0,33,69.7,0,0,0.0,0.0,0.0,9,0,1,0,1,1,1,0,8,0,0,0,24,104.0,45.0,0,2,2,50.0,24_25,16,07/12/2024,0,"[{'despejes': [9, 181.0]}, {'minutos': [4, 3325.0]}]"
Andrei Ratiu,DF,rayo,valencia,1,90,0,0,0.0,0.4,0,0,0,42,83.3,0,0,0.0,0.0,0.0,8,1,1,0,1,0,0,0,3,3,1,2,22,150.0,81.0,3,1,2,33.3,24_25,16,07/12/2024,0,"[{'regates_exitosos': [5, 76.0]}]"
Augusto Batalla,PT,rayo,valencia,1,90,0,0,0.0,0.0,0,0,0,48,54.2,0,0,0.0,100.0,0.7,13,0,0,0,0,0,0,0,0,2,2,0,33,150.0,102.0,0,1,0,100.0,24_25,16,07/12/2024,0,"[{'porterias_cero': [7, 8.0]}, {'paradas': [5, 93.0]}, {'save_pct': [8, 75.2]}]"
