player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Fábio Silva,DT,37,las palmas,valladolid,1,78,0,1,0.1,0.2,2,1,1,11,45.5,1,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,8,44.0,29.0,2,3,1,75.0,24_25,16,07/12/2024,1,[]
Jaime Mata,DT,17,las palmas,valladolid,0,12,0,0,0.5,0.1,1,0,1,8,62.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,1,0,1,5,6.0,1.0,0,0,2,0.0,24_25,16,07/12/2024,1,"[{'apariciones_suplente': [3, 26.0]}]"
Alberto Moleiro,DT,10,las palmas,valladolid,1,90,0,0,0.0,0.1,1,1,0,29,72.4,0,0,0.0,0.0,0.0,4,0,3,0,3,2,0,2,0,6,2,4,32,191.0,92.0,3,1,0,100.0,24_25,16,07/12/2024,1,"[{'regates_exitosos': [8, 64.0]}]"
Sandro Ramírez,DT,19,las palmas,valladolid,1,86,2,0,0.3,0.1,3,0,3,34,61.8,0,0,0.0,0.0,0.0,14,1,0,0,0,0,0,0,0,2,1,1,14,67.0,21.0,0,0,2,0.0,24_25,16,07/12/2024,1,[]
Benito Ramírez,DT,11,las palmas,valladolid,0,4,0,0,0.1,0.0,1,1,0,2,50.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,2,13.0,13.0,1,0,2,0.0,24_25,16,07/12/2024,1,"[{'rojas': [8, 1.0]}]"
Javier Muñoz,MC,5,las palmas,valladolid,1,86,0,0,0.0,0.0,0,0,0,24,70.8,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,0,0,0,13,116.0,29.0,3,0,2,0.0,24_25,16,07/12/2024,1,[]
Enzo Loiodice,MC,12,las palmas,valladolid,0,4,0,0,0.1,0.0,1,1,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,7.0,6.0,0,0,0,0.0,24_25,16,07/12/2024,1,[]
Kirian Rodríguez,MC,20,las palmas,valladolid,1,90,0,0,0.0,0.0,0,0,0,78,89.7,0,0,0.0,0.0,0.0,6,6,4,0,0,2,1,1,2,1,1,0,49,282.0,188.0,2,3,3,50.0,24_25,16,07/12/2024,1,"[{'pases_ultimo_tercio': [3, 278.0]}]"
Dario Essugo,MC,29,las palmas,valladolid,1,57,0,0,0.1,0.0,1,1,0,32,87.5,0,0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,2,1,1,0,14,85.0,21.0,1,1,1,50.0,24_25,16,07/12/2024,1,"[{'amarillas': [6, 11.0]}, {'rojas': [2, 2.0]}]"
José Campaña,MC,8,las palmas,valladolid,0,33,0,1,0.0,0.1,1,1,0,31,83.9,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,0,11,35.0,5.0,0,2,1,66.7,24_25,16,07/12/2024,1,[]
Mika Mármol,DF,3,las palmas,valladolid,1,90,0,0,0.0,0.0,0,0,0,55,69.1,0,0,0.0,0.0,0.0,5,2,1,0,0,2,1,1,5,0,0,0,18,87.0,26.0,1,2,2,50.0,24_25,16,07/12/2024,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Scott McKenna,DF,15,las palmas,valladolid,1,90,0,0,0.0,0.0,0,0,0,65,93.8,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,4,0,0,0,35,85.0,53.0,0,5,1,83.3,24_25,16,07/12/2024,1,"[{'rojas': [8, 1.0]}]"
Álex Suárez,DF,4,las palmas,valladolid,1,90,0,0,0.0,0.0,0,0,0,76,94.7,1,0,0.0,0.0,0.0,3,1,1,0,0,1,1,0,3,0,0,0,47,251.0,132.0,0,0,4,0.0,24_25,16,07/12/2024,1,"[{'amarillas': [3, 12.0]}]"
Viti,DF,18,las palmas,valladolid,1,57,0,0,0.0,0.0,0,0,0,31,93.5,0,0,0.0,0.0,0.0,4,2,0,0,0,0,0,0,3,2,0,2,19,84.0,41.0,1,1,3,25.0,24_25,16,07/12/2024,1,[]
Marvin,DF,2,las palmas,valladolid,0,33,0,0,0.0,0.0,0,0,0,27,81.5,1,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,8,68.0,7.0,0,1,0,100.0,24_25,16,07/12/2024,1,[]
Jasper Cillessen,PT,1,las palmas,valladolid,1,90,0,0,0.0,0.0,0,0,0,37,81.1,0,0,1.0,50.0,0.9,4,0,0,0,0,0,0,0,0,0,0,0,20,65.0,40.0,0,0,0,0.0,24_25,16,07/12/2024,1,[]
Marcos André,DT,9,valladolid,las palmas,1,67,1,0,0.7,0.0,2,1,1,9,55.6,0,0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,1,0,0,0,5,14.0,2.0,0,5,1,83.3,24_25,16,07/12/2024,0,[]
Juanmi Latasa,DT,14,valladolid,las palmas,0,23,0,0,0.1,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,1,3.0,0.0,0,1,4,20.0,24_25,16,07/12/2024,0,"[{'rojas': [8, 1.0]}]"
Mamadou Sylla,MC,7,valladolid,las palmas,1,90,0,0,0.1,0.6,2,2,0,14,92.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,2,1,1,10,63.0,26.0,1,2,2,50.0,24_25,16,07/12/2024,0,"[{'penaltis_marcados': [6, 4.0]}]"
Kike Pérez,MC,8,valladolid,las palmas,1,74,0,0,0.4,0.0,2,2,0,25,72.0,0,0,0.0,0.0,0.0,1,0,1,0,1,2,0,2,1,1,1,0,17,108.0,37.0,1,0,2,0.0,24_25,16,07/12/2024,0,[]
