player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Gorka Guruzeta,DT,athletic,girona,1,90,0,0,0.4,0.1,4,3,1,19,84.2,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,1,0,1,12,29.0,13.0,0,4,1,80.0
Nicolás Serrano,DT,athletic,girona,1,45,0,0,0.0,0.0,1,1,0,31,74.2,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,3,2,1,25,170.0,85.0,5,0,0,0.0
Álex Berenguer,DT,athletic,girona,0,45,0,0,0.4,0.4,1,0,1,36,75.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,4,1,1,18,159.0,87.0,3,1,0,100.0
Iñaki Williams,DT,athletic,girona,1,90,0,0,0.1,0.0,3,3,0,26,69.2,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,1,0,1,18,79.0,42.0,2,0,1,0.0
Oihan Sancet,MC,athletic,girona,1,80,0,0,0.1,0.0,2,2,0,28,71.4,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,15,93.0,29.0,2,0,1,0.0
Roberto Navarro,MC,athletic,girona,0,10,0,0,0.2,0.0,1,1,0,5,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,18.0,8.0,0,0,0,0.0
Mikel Jauregizar,MC,athletic,girona,1,90,1,0,0.1,0.3,1,0,1,67,80.6,0,0,0.0,0.0,0.0,13,3,3,0,1,0,0,0,1,1,1,0,36,222.0,126.0,3,0,0,0.0
Mikel Vesga,MC,athletic,girona,1,45,0,0,0.0,0.0,1,1,0,30,76.7,0,0,0.0,0.0,0.0,3,3,4,0,2,0,0,0,0,1,1,0,16,96.0,53.0,1,0,1,0.0
Iñigo Ruiz de Galarreta,MC,athletic,girona,0,45,0,0,0.0,0.0,0,0,0,36,75.0,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,2,2,0,18,138.0,87.0,2,1,0,100.0
Adama Boiro,DF,athletic,girona,1,45,0,0,0.0,0.0,0,0,0,45,91.1,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,20,83.0,48.0,0,3,0,100.0
Yuri Berchiche,DF,athletic,girona,0,45,0,0,0.0,0.0,0,0,0,43,86.0,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,2,1,1,0,15,80.0,36.0,1,2,1,66.7
Aymeric Laporte,DF,athletic,girona,1,90,0,0,0.0,0.0,1,0,1,108,96.3,0,0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,1,0,0,0,75,453.0,359.0,5,6,0,100.0
Aitor Paredes,DF,athletic,girona,1,90,0,0,0.1,0.0,1,0,1,103,93.2,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,1,0,0,0,65,491.0,415.0,4,1,1,50.0
Andoni Gorosabel,DF,athletic,girona,1,45,0,0,0.0,0.0,0,0,0,30,86.7,0,0,0.0,0.0,0.0,1,2,6,0,4,0,0,0,0,0,0,0,16,55.0,32.0,0,0,0,0.0
Jesús Areso,DF,athletic,girona,0,45,0,0,0.0,0.0,1,1,0,37,59.5,0,0,0.0,0.0,0.0,1,4,3,0,0,0,0,0,1,0,0,0,15,121.0,72.0,5,0,0,0.0
Unai Simón,PT,athletic,girona,1,90,0,0,0.0,0.0,0,0,0,24,75.0,0,0,1.0,66.7,1.2,8,0,0,0,0,0,0,0,3,0,0,0,16,107.0,69.0,0,0,0,0.0
Vladyslav Vanat,DT,girona,athletic,1,85,0,0,0.5,0.1,1,1,0,14,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,10.0,1.0,0,0,3,0.0
Cristhian Stuani,DT,girona,athletic,0,5,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0
Azzedine Ounahi,DT,girona,athletic,1,90,1,0,0.1,0.6,2,1,1,29,82.8,1,0,0.0,0.0,0.0,15,1,4,0,3,1,0,1,1,20,9,7,38,279.0,171.0,5,0,1,0.0
Bryan Gil,DT,girona,athletic,1,75,0,1,0.0,0.0,0,0,0,22,59.1,0,0,0.0,0.0,0.0,7,1,1,0,1,0,0,0,2,1,0,1,14,55.0,30.0,1,1,2,33.3
Arnau Martinez,MC,girona,athletic,0,15,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,10.0,0,0,0,0.0
Donny van de Beek,MC,girona,athletic,1,32,0,0,0.1,0.0,1,1,0,9,88.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,1,9.0,0.0,0,0,0,0.0
Portu,MC,girona,athletic,0,58,0,0,0.1,0.0,1,0,1,11,63.6,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,0,0,0,8,26.0,6.0,0,0,2,0.0
Jhon Solis,MC,girona,athletic,1,75,0,0,0.0,0.0,0,0,0,24,83.3,0,0,0.0,0.0,0.0,5,0,1,0,1,1,1,0,3,3,0,3,15,78.0,14.0,0,0,1,0.0
