player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Iván Romero,DT,levante,real madrid,1,73,0,0,0.3,0.0,2,2,0,18,77.8,0,0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,4,1,3,20,82.0,21.0,1,1,0,100.0,25_26,6,23/09/2025,1,"[{'faltas_recibidas': [3, 35.0]}]"
Goduine Koyalipou,DT,levante,real madrid,0,17,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,2,14.0,12.0,0,0,0,0.0,25_26,6,23/09/2025,1,[]
Karl Etta Eyong,DT,levante,real madrid,1,73,1,0,0.9,0.0,4,3,1,15,80.0,0,0,0.0,0.0,0.0,5,4,4,0,1,2,0,2,0,0,0,0,16,28.0,8.0,0,3,1,75.0,25_26,6,23/09/2025,1,"[{'goles': [9, 6.0]}]"
Iker Losada,DT,levante,real madrid,0,17,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,6,19.0,1.0,0,0,0,0.0,25_26,6,23/09/2025,1,[]
Olasagasti,MC,levante,real madrid,1,64,0,0,0.1,0.0,2,2,0,20,80.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,2,1,1,0,20,89.0,16.0,1,1,0,100.0,25_26,6,23/09/2025,1,[]
Brugui,MC,levante,real madrid,0,26,0,0,0.0,0.0,0,0,0,12,91.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,14,51.0,25.0,0,0,0,0.0,25_26,6,23/09/2025,1,[]
Oriol Rey,MC,levante,real madrid,1,90,0,0,0.0,0.1,0,0,0,54,92.6,0,0,0.0,0.0,0.0,2,1,1,0,0,2,0,2,3,0,0,0,45,183.0,90.0,1,0,0,0.0,25_26,6,23/09/2025,1,[]
Unai Vencedor Paris,MC,levante,real madrid,1,64,0,0,0.0,0.4,0,0,0,33,78.8,0,0,0.0,0.0,0.0,3,2,4,0,3,0,0,0,1,1,0,1,26,59.0,20.0,0,0,0,0.0,25_26,6,23/09/2025,1,"[{'rojas': [2, 1.0]}]"
Kervin Arriaga,MC,levante,real madrid,0,26,0,0,0.0,0.0,0,0,0,14,92.9,0,0,0.0,0.0,0.0,2,3,1,0,0,0,0,0,0,0,0,0,13,86.0,39.0,1,0,0,0.0,25_26,6,23/09/2025,1,[]
Carlos Álvarez,MC,levante,real madrid,1,73,0,0,0.2,0.1,2,1,1,29,86.2,0,0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,0,2,0,2,28,112.0,51.0,1,0,0,0.0,25_26,6,23/09/2025,1,[]
