player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Pablo Durán,ESP,24,DT,18,celta,villarreal,1,61,0,0,0.1,0.1,2,2,0,13,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,2,0,2,10,36.0,4.0,0,0,2,0.0,25_26,3,31/08/2025,1,[]
Hugo Álvarez,ESP,22,DT,23,celta,villarreal,0,29,0,0,0.0,0.0,0,0,0,19,84.2,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,0,0,0,12,30.0,15.0,0,0,0,0.0,25_26,3,31/08/2025,1,[]
Bryan Zaragoza,ESP,23,DT,15,celta,villarreal,1,61,0,0,0.0,0.0,1,0,1,23,52.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,10,2,6,24,217.0,145.0,8,0,0,0.0,25_26,3,31/08/2025,1,"[{'regates_exitosos': [9, 57.0]}]"
Borja Iglesias,ESP,32,DT,7,celta,villarreal,0,29,1,0,0.3,0.2,1,0,1,2,100.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,1,0,3,9.0,4.0,1,0,1,0.0,25_26,3,31/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
Iago Aspas,ESP,38,DT,10,celta,villarreal,1,69,0,0,0.2,0.1,2,2,0,35,57.1,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,1,27,130.0,54.0,1,0,0,0.0,25_26,3,31/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
Williot Swedberg,SWE,21,DT,19,celta,villarreal,0,21,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,2,0,0,0,1,0,1,0,1,0,1,5,13.0,1.0,1,0,1,0.0,25_26,3,31/08/2025,1,"[{'goles_por_tiro': [1, 0.38]}]"
Sergio Carreira,ESP,24,MC,5,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,70,84.3,0,0,0.0,0.0,0.0,4,2,2,0,0,2,0,2,1,5,2,3,43,177.0,76.0,1,0,0,0.0,25_26,3,31/08/2025,1,[]
Miguel Román,ESP,22,MC,16,celta,villarreal,1,69,0,0,0.0,0.0,1,1,0,61,86.9,1,0,0.0,0.0,0.0,3,2,1,0,0,1,0,1,0,4,1,3,41,178.0,119.0,4,0,0,0.0,25_26,3,31/08/2025,1,[]
Ilaix Moriba,GUI,22,MC,6,celta,villarreal,0,21,0,0,0.2,0.0,1,1,0,15,93.3,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,0,0,0,15,89.0,43.0,1,0,0,0.0,25_26,3,31/08/2025,1,"[{'entradas': [3, 46.0]}]"
Hugo Sotelo,ESP,21,MC,22,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,110,94.5,0,0,0.0,0.0,0.0,5,4,2,0,0,1,0,1,2,0,0,0,71,317.0,176.0,3,0,0,0.0,25_26,3,31/08/2025,1,[]
Javier Rueda Garcia,ESP,23,MC,17,celta,villarreal,1,90,0,1,0.1,0.3,2,2,0,67,83.6,0,0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,1,3,1,2,41,131.0,51.0,2,0,2,0.0,25_26,3,31/08/2025,1,"[{'asistencias_90': [8, 0.4]}]"
Manu Fernández,ESP,24,DF,12,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,87,94.3,0,0,0.0,0.0,0.0,4,4,2,0,0,0,0,0,2,0,0,0,61,217.0,162.0,2,0,0,0.0,25_26,3,31/08/2025,1,[]
Carlos Dominguez,ESP,24,DF,24,celta,villarreal,1,90,0,0,0.0,0.0,0,0,0,109,91.7,0,0,0.0,0.0,0.0,5,1,0,0,0,1,0,1,4,0,0,0,68,233.0,151.0,0,2,0,100.0,25_26,3,31/08/2025,1,[]
