player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Kylian Mbappé,DT,real madrid,mallorca,1,89,0,0,0.5,0.2,5,5,0,38,84.2,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,0,1,37,204.0,76.0,3,0,0,0.0,25_26,3,30/08/2025,1,"[{'goles': [1, 18.0]}, {'goles_90': [2, 1.03]}, {'asistencias': [8, 4.0]}, {'penaltis_marcados': [1, 5.0]}, {'tiros_puerta': [1, 33.0]}, {'pases_clave': [1, 49.0]}, {'regates_exitosos': [2, 51.0]}, {'minutos': [3, 1570.0]}]"
Gonzalo García,DT,real madrid,mallorca,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0,0,0,0,0.0,25_26,3,30/08/2025,1,"[{'apariciones_suplente': [4, 12.0]}]"
Vinicius Júnior,DT,real madrid,mallorca,1,71,1,0,0.1,0.1,2,0,2,47,80.9,0,0,0.0,0.0,0.0,11,1,0,0,0,0,0,0,0,4,2,1,49,437.0,315.0,15,0,0,0.0,25_26,3,30/08/2025,1,"[{'asistencias': [4, 5.0]}, {'penaltis_marcados': [9, 1.0]}, {'tiros_puerta': [5, 20.0]}, {'pases_clave': [7, 33.0]}, {'regates_exitosos': [3, 43.0]}, {'faltas_recibidas': [6, 34.0]}]"
Rodrygo,DT,real madrid,mallorca,0,19,0,0,0.0,0.0,0,0,0,11,90.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,3,1,2,8,59.0,24.0,1,0,1,0.0,25_26,3,30/08/2025,1,"[{'apariciones_suplente': [5, 11.0]}]"
Franco Mastantuono,DT,real madrid,mallorca,1,65,0,0,0.2,0.0,3,2,1,36,86.1,0,0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,1,0,39,219.0,61.0,1,0,0,0.0,25_26,3,30/08/2025,1,[]
Brahim Díaz,DT,real madrid,mallorca,0,25,0,0,0.0,0.0,1,0,1,12,91.7,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,12,68.0,31.0,2,0,1,0.0,25_26,3,30/08/2025,1,"[{'asistencias_90': [5, 0.35]}]"
Arda Güler,MC,real madrid,mallorca,1,71,1,0,0.8,0.0,2,0,2,43,88.4,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,2,0,2,34,196.0,92.0,2,0,1,0.0,25_26,3,30/08/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [7, 48.0]}]"
Dani Ceballos,MC,real madrid,mallorca,0,19,0,0,0.0,0.0,0,0,0,17,88.2,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,2,0,1,13,67.0,20.0,0,0,0,0.0,25_26,3,30/08/2025,1,"[{'pases_completados_pct': [2, 94.3]}]"
Aurélien Tchouaméni,MC,real madrid,mallorca,1,90,0,0,0.1,0.0,2,1,1,39,89.7,0,0,0.0,0.0,0.0,4,3,1,0,0,2,1,1,2,0,0,0,31,164.0,67.0,1,2,2,50.0,25_26,3,30/08/2025,1,"[{'pases_ultimo_tercio': [5, 106.0]}]"
Federico Valverde,MC,real madrid,mallorca,1,90,0,1,0.0,0.2,0,0,0,43,86.0,0,0,0.0,0.0,0.0,9,1,0,0,0,2,0,2,3,0,0,0,30,124.0,60.0,2,2,1,66.7,25_26,3,30/08/2025,1,"[{'asistencias': [8, 4.0]}, {'pases_ultimo_tercio': [7, 101.0]}]"
