player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Pedro Díaz,DT,rayo,barcelona,1,90,0,0,0.1,0.1,1,1,0,21,90.5,0,0,0.0,0.0,0.0,3,1,1,0,1,3,0,3,0,0,0,0,6,38.0,19.0,0,0,1,0.0
Isaac Palazón Camacho,DT,rayo,barcelona,1,89,0,1,0.1,0.7,1,1,0,42,61.9,0,0,0.0,0.0,0.0,12,1,1,0,0,2,1,1,0,4,1,3,16,71.0,32.0,1,0,2,0.0
Alfonso Espino,MC,rayo,barcelona,0,1,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,2,7.0,4.0,0,0,0,0.0
Álvaro García,MC,rayo,barcelona,1,89,0,0,0.0,0.6,1,1,0,32,56.3,0,0,0.0,0.0,0.0,4,0,1,0,1,3,0,3,1,0,0,0,19,91.0,57.0,2,0,1,0.0
Gerard Gumbau,DT,rayo,barcelona,0,1,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0
Pathé Ciss,MC,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,37,86.5,0,0,0.0,0.0,0.0,6,4,3,0,0,2,1,1,0,0,0,0,15,84.0,25.0,0,1,0,100.0
Unai López,MC,rayo,barcelona,1,58,0,0,0.0,0.0,0,0,0,25,64.0,1,0,0.0,0.0,0.0,-1,2,4,0,2,0,0,0,1,0,0,0,11,29.0,10.0,0,0,0,0.0
Francisco Perez,MC,rayo,barcelona,0,32,1,0,0.3,0.0,2,0,2,11,54.5,0,0,0.0,0.0,0.0,10,0,1,0,1,0,0,0,0,0,0,0,11,57.0,28.0,1,0,2,0.0
Jorge de Frutos,MC,rayo,barcelona,1,75,0,0,0.6,0.1,2,1,1,17,64.7,0,0,0.0,0.0,0.0,2,2,4,0,4,0,0,0,0,2,2,0,16,166.0,99.0,6,2,4,33.3
Sergio Camello,DT,rayo,barcelona,0,15,0,0,0.2,0.0,1,0,1,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,0.0,0,0,2,0.0
Pep Chavarría,DF,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,51,84.3,1,0,0.0,0.0,0.0,-1,0,1,0,1,1,1,0,2,2,1,1,24,183.0,106.0,1,1,1,50.0
Florian Lejeune,DF,rayo,barcelona,1,90,0,0,0.0,0.0,1,1,0,37,83.8,0,0,0.0,0.0,0.0,4,2,1,0,0,2,0,2,1,0,0,0,17,64.0,11.0,0,1,1,50.0
Luiz Felipe,DF,rayo,barcelona,1,75,0,0,0.1,0.0,1,0,1,22,77.3,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,11,33.0,14.0,0,1,1,50.0
Óscar Valentín,MC,rayo,barcelona,0,15,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,1,2,3,0,1,1,0,1,0,0,0,0,1,9.0,0.0,0,0,0,0.0
Andrei Ratiu,DF,rayo,barcelona,1,90,0,0,0.5,0.0,2,1,1,40,75.0,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,3,5,2,3,28,176.0,95.0,3,0,0,0.0
Augusto Batalla,PT,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,40,47.5,1,0,1.0,100.0,0.9,5,0,0,0,0,0,0,0,4,0,0,0,23,163.0,109.0,0,0,0,0.0
