player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Cucho,DT,betis,athletic,1,90,0,0,0.1,0.2,3,3,0,24,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,1,5,3,2,20,94.0,35.0,2,1,0,100.0
Rodrigo Riquelme,DT,betis,athletic,1,72,0,0,0.1,0.0,2,1,1,35,85.7,0,0,0.0,0.0,0.0,4,3,3,0,2,0,0,0,0,4,1,3,32,214.0,117.0,5,1,0,100.0
Nelson Deossa,MC,betis,athletic,0,18,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,2,0,1,7,57.0,39.0,1,0,0,0.0
Pablo Garcia,DT,betis,athletic,1,71,0,0,0.1,0.0,2,2,0,13,84.6,0,0,0.0,0.0,0.0,3,1,2,0,1,1,0,1,0,1,0,0,21,190.0,89.0,3,0,1,0.0
Cédric Bakambu,DT,betis,athletic,0,19,1,0,0.2,0.0,1,0,1,2,100.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1,0,0,0,2,3.0,2.0,0,0,1,0.0
Giovani Lo Celso,MC,betis,athletic,1,87,0,0,0.1,0.0,1,1,0,56,76.8,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,3,2,1,38,116.0,56.0,0,1,1,50.0
Ezequiel Ávila,MC,betis,athletic,0,3,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,37.0,0.0,0,0,0,0.0
Sergi Altimira,MC,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,51,84.3,0,0,0.0,0.0,0.0,5,3,1,0,0,2,2,0,3,1,0,1,38,168.0,70.0,1,3,0,100.0
Pablo Fornals,MC,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,57,77.2,0,0,0.0,0.0,0.0,3,3,2,0,1,0,0,0,2,0,0,0,43,204.0,98.0,1,0,1,0.0
Junior Firpo,DF,betis,athletic,1,90,0,1,0.0,0.2,0,0,0,62,82.3,1,0,0.0,0.0,0.0,7,5,4,0,1,0,0,0,1,2,2,0,42,188.0,74.0,1,2,0,100.0
Natan,DF,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,54,77.8,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,34,181.0,63.0,0,5,0,100.0
Marc Bartra,DF,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,49,87.8,0,0,0.0,0.0,0.0,1,4,3,0,2,2,2,0,7,0,0,0,37,181.0,71.0,0,1,3,25.0
Ángel Ortíz,DF,betis,athletic,1,87,0,0,0.0,0.0,0,0,0,37,78.4,0,0,0.0,0.0,0.0,3,4,5,0,2,0,0,0,4,3,2,0,28,164.0,114.0,1,0,1,0.0
Héctor Bellerín,DF,betis,athletic,0,3,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,0,0,0,0.0
Álvaro Vallés,PT,betis,athletic,1,90,0,0,0.0,0.0,0,0,0,36,80.6,0,0,2.0,66.7,0.8,5,0,0,0,0,0,0,0,0,0,0,0,29,140.0,92.0,0,1,0,100.0
Álex Berenguer,DT,athletic,betis,1,90,0,0,0.1,0.4,2,1,1,37,86.5,1,0,0.0,0.0,0.0,6,1,2,0,1,2,0,2,1,2,1,1,27,174.0,81.0,3,1,4,20.0
Nico Williams,DT,athletic,betis,1,84,0,0,0.0,0.1,1,1,0,39,82.1,0,0,0.0,0.0,0.0,7,2,2,0,2,2,0,2,0,10,4,6,34,321.0,130.0,3,0,0,0.0
Roberto Navarro,DT,athletic,betis,0,6,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,6.0,0.0,0,0,0,0.0
