player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Vedat Muriqi,KVX,30,DT,7,mallorca,las palmas,1,82,0,0,0.0,0.0,1,1,0,22,59.1,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,3,2,1,17,69.0,20.0,1,4,2,66.7,23_24,35,11/05/2024,1,"[{'rojas': [2, 2.0]}]"
Omar Mascarell,EQG,31,DT,5,mallorca,las palmas,0,8,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,35,11/05/2024,1,"[{'rojas': [10, 1.0]}]"
Cyle Larin,CAN,29,DT,17,mallorca,las palmas,1,61,0,0,0.1,0.0,1,1,0,6,50.0,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,1,1,0,1,3,11.0,0.0,0,3,3,50.0,23_24,35,11/05/2024,1,[]
Manu Morlanes,ESP,25,DT,8,mallorca,las palmas,0,29,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,2,3,0,1,1,0,1,0,0,0,0,3,18.0,7.0,0,0,0,0.0,23_24,35,11/05/2024,1,"[{'rojas': [2, 1.0]}]"
Dani Rodríguez,ESP,35,MC,14,mallorca,las palmas,1,72,0,0,0.0,0.0,0,0,0,15,93.3,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,1,1,0,1,13,76.0,45.0,1,1,2,33.3,23_24,35,11/05/2024,1,"[{'corners': [9, 90.0]}]"
Sergi Darder,ESP,30,MC,10,mallorca,las palmas,0,18,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0.0,23_24,35,11/05/2024,1,"[{'corners': [9, 32.0]}]"
Samu Costa,POR,23,MC,12,mallorca,las palmas,1,90,0,0,0.0,0.0,0,0,0,45,73.3,1,0,0.0,0.0,0.0,3,7,4,0,2,0,0,0,1,0,0,0,29,117.0,42.0,0,1,0,100.0,23_24,35,11/05/2024,1,"[{'entradas': [3, 91.0]}, {'faltas_cometidas': [9, 62.0]}]"
Antonio Sánchez,ESP,27,MC,18,mallorca,las palmas,1,62,0,0,0.0,0.0,1,1,0,22,81.8,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,1,0,0,0,19,124.0,29.0,1,0,1,0.0,23_24,35,11/05/2024,1,"[{'apariciones_suplente': [6, 21.0]}]"
Abdón Prats,ESP,31,MC,9,mallorca,las palmas,0,28,0,0,0.0,0.1,1,1,0,4,100.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,4,20.0,0.0,0,0,3,0.0,23_24,35,11/05/2024,1,"[{'apariciones_suplente': [5, 23.0]}]"
Jaume Costa,ESP,36,DF,11,mallorca,las palmas,1,90,0,1,0.1,0.0,1,0,1,30,83.3,1,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,1,2,0,2,20,105.0,38.0,2,0,1,0.0,23_24,35,11/05/2024,1,[]
Copete,ESP,24,DF,6,mallorca,las palmas,1,90,0,0,0.0,0.0,0,0,0,43,74.4,1,0,0.0,0.0,0.0,5,1,3,0,2,0,0,0,1,1,0,1,23,91.0,62.0,0,2,1,66.7,23_24,35,11/05/2024,1,[]
Antonio Raillo,ESP,32,DF,21,mallorca,las palmas,1,90,0,0,0.0,0.0,0,0,0,46,91.3,0,0,0.0,0.0,0.0,10,2,1,0,0,1,1,0,5,0,0,0,35,306.0,164.0,1,3,2,60.0,23_24,35,11/05/2024,1,"[{'rojas': [10, 1.0]}]"
Martin Valjent,SVK,28,DF,24,mallorca,las palmas,1,90,0,0,0.0,0.1,0,0,0,60,78.3,1,0,0.0,0.0,0.0,7,2,1,0,0,1,0,1,6,0,0,0,28,189.0,77.0,0,2,1,66.7,23_24,35,11/05/2024,1,"[{'despejes': [7, 195.0]}]"
Giovanni González,URU,29,DF,20,mallorca,las palmas,1,83,1,0,0.1,0.0,2,1,1,38,76.3,1,0,0.0,0.0,0.0,13,4,3,0,0,0,0,0,0,0,0,0,19,81.0,47.0,2,1,1,50.0,23_24,35,11/05/2024,1,"[{'entradas': [9, 73.0]}]"
Nacho Vidal,ESP,29,DF,22,mallorca,las palmas,0,7,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,23_24,35,11/05/2024,1,[]
Predrag Rajković,SRB,28,PT,1,mallorca,las palmas,1,90,0,0,0.0,0.0,0,0,0,43,67.4,0,0,0.0,100.0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,19,132.0,72.0,0,0,0,0.0,23_24,35,11/05/2024,1,"[{'paradas': [10, 95.0]}]"
Sory Kaba,GUI,28,DT,16,las palmas,mallorca,1,62,0,0,0.1,0.1,1,1,0,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,2,12,33.0,5.0,0,4,4,50.0,23_24,35,11/05/2024,0,[]
Marc Cardona,ESP,28,DT,19,las palmas,mallorca,0,28,0,0,0.0,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,0,10,69.0,5.0,0,0,0,0.0,23_24,35,11/05/2024,0,[]
Benito Ramírez,ESP,28,DT,11,las palmas,mallorca,1,45,0,0,0.0,0.0,0,0,0,5,20.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,3,9,40.0,11.0,0,0,1,0.0,23_24,35,11/05/2024,0,"[{'rojas': [8, 1.0]}]"
Alberto Moleiro,ESP,20,DT,10,las palmas,mallorca,0,45,0,0,0.2,0.0,2,1,1,27,85.2,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,7,4,2,36,283.0,115.0,2,0,0,0.0,23_24,35,11/05/2024,0,"[{'regates_exitosos': [9, 57.0]}]"
Marvin,ESP,23,DT,2,las palmas,mallorca,1,90,0,0,0.0,0.0,0,0,0,16,56.3,0,0,0.0,0.0,0.0,2,3,2,0,0,2,0,2,1,0,0,0,15,79.0,22.0,1,1,2,33.3,23_24,35,11/05/2024,0,[]
