player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Karl Etta Eyong,DT,levante,betis,1,61,1,0,0.3,0.0,1,0,1,6,100.0,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,1,2,1,1,11,71.0,11.0,1,1,4,20.0,25_26,4,14/09/2025,1,"[{'goles': [9, 6.0]}]"
José Luis Morales,MC,levante,betis,0,29,0,0,0.0,0.1,0,0,0,16,56.3,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,0,2,2,0,11,69.0,50.0,2,0,0,0.0,25_26,4,14/09/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'apariciones_suplente': [1, 14.0]}]"
Iván Romero,DT,levante,betis,1,65,1,0,0.3,0.0,1,0,1,11,54.5,1,0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,0,1,1,0,12,106.0,35.0,2,1,2,33.3,25_26,4,14/09/2025,1,"[{'faltas_recibidas': [3, 35.0]}]"
Goduine Koyalipou,DT,levante,betis,0,25,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,4,1,3,5,22.0,0.0,0,2,2,50.0,25_26,4,14/09/2025,1,[]
Olasagasti,MC,levante,betis,1,61,0,0,0.0,0.0,1,1,0,21,71.4,0,0,0.0,0.0,0.0,3,0,4,0,4,1,0,1,4,0,0,0,13,51.0,23.0,0,1,1,50.0,25_26,4,14/09/2025,1,[]
Brugui,MC,levante,betis,0,29,0,0,0.2,0.0,2,2,0,5,80.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,1,7,29.0,3.0,0,0,2,0.0,25_26,4,14/09/2025,1,[]
Pablo Martínez,MC,levante,betis,1,84,0,1,0.0,0.3,0,0,0,26,76.9,0,0,0.0,0.0,0.0,9,1,1,0,1,4,3,1,1,1,1,0,18,77.0,45.0,1,1,0,100.0,25_26,4,14/09/2025,1,[]
Kervin Arriaga,MC,levante,betis,0,6,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,0,4,15.0,5.0,1,0,0,0.0,25_26,4,14/09/2025,1,[]
Oriol Rey,MC,levante,betis,1,90,0,0,0.0,0.0,0,0,0,37,70.3,0,0,0.0,0.0,0.0,3,1,1,0,1,1,0,1,3,1,1,0,21,65.0,31.0,1,0,1,0.0,25_26,4,14/09/2025,1,[]
Carlos Álvarez,MC,levante,betis,1,90,0,1,0.0,0.4,0,0,0,36,75.0,0,0,0.0,0.0,0.0,7,0,3,0,3,0,0,0,0,3,1,2,28,149.0,89.0,3,0,0,0.0,25_26,4,14/09/2025,1,[]
