player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Mikel Oyarzabal,DT,real sociedad,real madrid,1,90,1,0,1.1,0.4,3,1,2,25,80.0,0,0,0.0,0.0,0.0,10,0,0,0,0,1,1,0,0,1,1,0,21,106.0,25.0,1,0,2,0.0,25_26,4,1
Ander Barrenetxea,DT,real sociedad,real madrid,1,90,0,0,0.1,0.2,3,3,0,47,76.6,1,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,2,8,5,2,40,294.0,150.0,5,0,0,0.0,25_26,4,1
Gonçalo Guedes,DT,real sociedad,real madrid,1,65,0,0,0.0,0.0,0,0,0,27,70.4,0,0,0.0,0.0,0.0,3,1,3,0,3,2,0,2,1,1,0,0,18,93.0,59.0,1,1,1,50.0,25_26,4,1
Takefusa Kubo,DT,real sociedad,real madrid,0,25,0,0,0.1,0.0,1,1,0,17,58.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,17,80.0,66.0,2,0,0,0.0,25_26,4,1
Mikel Goti,MC,real sociedad,real madrid,1,56,0,0,0.1,0.0,2,2,0,23,47.8,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,2,0,3,2,1,16,68.0,9.0,1,2,3,40.0,25_26,4,1
Carlos Soler,MC,real sociedad,real madrid,0,34,0,0,0.2,0.3,1,1,0,35,94.3,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,28,109.0,58.0,2,0,0,0.0,25_26,4,1
Pablo Marín,MC,real sociedad,real madrid,1,65,0,0,0.2,0.0,2,2,0,15,73.3,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,16,83.0,53.0,1,0,0,0.0,25_26,4,1
Arsen Zakharyan,MC,real sociedad,real madrid,0,25,0,0,0.0,0.0,1,1,0,16,93.8,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,9,30.0,9.0,0,0,3,0.0,25_26,4,1
Jon Gorrotxategi,MC,real sociedad,real madrid,1,77,0,0,0.0,0.0,1,1,0,61,88.5,0,0,0.0,0.0,0.0,2,3,5,0,3,3,1,2,1,0,0,0,45,292.0,202.0,3,2,2,50.0,25_26,4,1
Jon Karrikaburu,MC,real sociedad,real madrid,0,13,0,0,0.1,0.0,2,2,0,2,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,4,5.0,1.0,0,1,2,33.3,25_26,4,1
Sergio Gómez,DF,real sociedad,real madrid,1,90,0,0,0.0,0.2,1,1,0,94,81.9,0,0,0.0,0.0,0.0,7,3,1,0,0,0,0,0,0,0,0,0,52,259.0,161.0,3,0,0,0.0,25_26,4,1
