player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Roberto Férnandez,DT,espanyol,atletico madrid,1,73,0,0,0.0,0.0,1,0,1,10,70.0,0,0,0.0,0.0,0.0,3,1,1,0,0,1,0,1,1,0,0,0,5,17.0,2.0,1,3,3,50.0,25_26,1,17/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
Pere Milla,MC,espanyol,atletico madrid,0,17,1,0,0.3,0.0,2,1,1,6,50.0,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,1,0,0,0,6,28.0,11.0,0,3,0,100.0,25_26,1,17/08/2025,1,"[{'goles': [9, 6.0]}, {'rojas': [2, 1.0]}]"
Javi Puado,DT,espanyol,atletico madrid,1,87,0,0,0.0,0.0,1,0,1,37,73.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,3,0,1,26,182.0,62.0,1,1,1,50.0,25_26,1,17/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
José Salinas,DT,espanyol,atletico madrid,0,3,0,0,0.0,0.0,0,0,0,3,33.3,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,25_26,1,17/08/2025,1,[]
Jofre,DT,espanyol,atletico madrid,1,45,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,7,35.0,19.0,0,0,0,0.0,25_26,1,17/08/2025,1,[]
Tyrhys Dolan,DT,espanyol,atletico madrid,0,45,0,0,0.0,0.0,0,0,0,11,54.5,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,2,1,1,11,124.0,92.0,4,0,0,0.0,25_26,1,17/08/2025,1,"[{'centros_area': [8, 9.0]}, {'rojas': [2, 1.0]}]"
Ramón Terrats,MC,espanyol,atletico madrid,1,45,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,1,3,3,0,10,61.0,36.0,1,1,2,33.3,25_26,1,17/08/2025,1,[]
Kiké,DT,espanyol,atletico madrid,0,45,0,0,0.2,0.0,1,1,0,10,80.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,8,26.0,0.0,0,3,3,50.0,25_26,1,17/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'apariciones_suplente': [9, 10.0]}]"
Edu Expósito,MC,espanyol,atletico madrid,1,90,0,1,0.0,1.0,1,1,0,46,82.6,0,0,0.0,0.0,0.0,14,1,1,0,0,1,1,0,0,1,1,0,30,186.0,126.0,3,0,2,0.0,25_26,1,17/08/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [4, 56.0]}]"
Pol Lozano,MC,espanyol,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,42,76.2,0,0,0.0,0.0,0.0,2,1,4,0,3,1,0,1,2,0,0,0,20,135.0,73.0,1,2,1,66.7,25_26,1,17/08/2025,1,"[{'faltas_cometidas': [1, 38.0]}]"
Carlos Romero,DF,espanyol,atletico madrid,1,90,0,0,0.0,0.2,1,1,0,34,70.6,0,0,0.0,0.0,0.0,5,3,5,0,3,1,1,0,1,5,2,2,26,106.0,39.0,1,0,0,0.0,25_26,1,17/08/2025,1,"[{'entradas': [6, 44.0]}]"
Leandro Cabrera,DF,espanyol,atletico madrid,1,90,0,0,0.1,0.0,1,0,1,40,90.0,0,0,0.0,0.0,0.0,6,1,0,0,0,1,1,0,8,0,0,0,24,88.0,37.0,0,4,0,100.0,25_26,1,17/08/2025,1,"[{'despejes': [9, 91.0]}]"
Fernando Calero,DF,espanyol,atletico madrid,1,65,0,0,0.0,0.0,0,0,0,65,90.8,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,49,195.0,131.0,0,2,0,100.0,25_26,1,17/08/2025,1,[]
Miguel Ángel Rubio,DF,espanyol,atletico madrid,0,25,1,0,0.7,0.0,1,0,1,12,91.7,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,2,0,0,0,8,17.0,6.0,0,0,1,0.0,25_26,1,17/08/2025,1,[]
Omar El Hilali,DF,espanyol,atletico madrid,1,90,0,1,0.0,0.0,0,0,0,67,79.1,1,0,0.0,0.0,0.0,4,1,1,0,0,1,1,0,3,1,0,1,51,197.0,119.0,3,1,1,50.0,25_26,1,17/08/2025,1,"[{'entradas': [1, 111.0]}, {'intercepciones': [9, 46.0]}, {'amarillas': [6, 11.0]}, {'faltas_cometidas': [10, 52.0]}]"
Marko Dmitrović,PT,espanyol,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,38,78.9,0,0,1.0,75.0,1.3,5,0,0,0,0,0,0,0,0,0,0,0,24,112.0,93.0,0,0,0,0.0,25_26,1,17/08/2025,1,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [2, 7.0]}, {'paradas': [5, 55.0]}, {'save_pct': [5, 77.5]}]"
Julián Álvarez,DT,atletico madrid,espanyol,1,81,1,0,0.6,0.0,5,2,3,42,85.7,0,0,0.0,0.0,0.0,12,0,1,0,1,0,0,0,0,2,2,0,24,196.0,110.0,2,0,2,0.0,25_26,1,17/08/2025,0,"[{'goles': [5, 7.0]}, {'penaltis_marcados': [6, 2.0]}, {'tiros_puerta': [9, 16.0]}, {'pases_clave': [4, 36.0]}, {'corners': [6, 51.0]}]"
Alexander Sørloth,DT,atletico madrid,espanyol,0,9,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,0,0,0,0.0,25_26,1,17/08/2025,0,"[{'rojas': [2, 1.0]}]"
Thiago Almada,DT,atletico madrid,espanyol,1,67,0,0,0.0,0.1,1,1,0,58,93.1,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,1,0,34,191.0,91.0,2,1,0,100.0,25_26,1,17/08/2025,0,[]
Giacomo Raspadori,DT,atletico madrid,espanyol,0,23,0,0,0.0,0.0,1,1,0,8,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,25.0,11.0,1,0,1,0.0,25_26,1,17/08/2025,0,"[{'apariciones_suplente': [9, 10.0]}]"
Giuliano Simeone,DT,atletico madrid,espanyol,1,90,0,0,0.1,0.1,2,2,0,39,84.6,0,0,0.0,0.0,0.0,6,1,2,0,1,2,0,2,1,3,2,1,27,178.0,108.0,3,0,0,0.0,25_26,1,17/08/2025,0,"[{'asistencias': [8, 4.0]}]"
Alex Baena,MC,atletico madrid,espanyol,1,67,0,0,0.0,0.5,0,0,0,32,84.4,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,1,0,0,22,126.0,74.0,1,0,3,0.0,25_26,1,17/08/2025,0,"[{'asistencias': [1, 14.0]}, {'asistencias_90': [2, 0.49]}, {'pases_clave': [3, 83.0]}, {'corners': [5, 95.0]}, {'amarillas': [7, 11.0]}, {'rojas': [10, 1.0]}]"
Antoine Griezmann,MC,atletico madrid,espanyol,0,23,0,0,0.1,0.0,2,2,0,2,100.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,4,21.0,2.0,0,0,1,0.0,25_26,1,17/08/2025,0,"[{'goles': [9, 6.0]}, {'goles_90': [5, 0.8]}, {'apariciones_suplente': [3, 13.0]}]"
Johnny Cardoso,MC,atletico madrid,espanyol,1,45,0,0,0.0,0.0,1,1,0,40,87.5,1,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,1,1,0,22,137.0,77.0,2,1,0,100.0,25_26,1,17/08/2025,0,"[{'intercepciones': [6, 48.0]}]"
Koke,MC,atletico madrid,espanyol,0,45,0,0,0.0,0.0,0,0,0,44,93.2,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,3,0,0,0,21,116.0,50.0,1,2,0,100.0,25_26,1,17/08/2025,0,"[{'pases_completados_pct': [10, 91.5]}]"
Conor Gallagher,MC,atletico madrid,espanyol,1,45,0,0,0.1,0.0,2,2,0,32,93.8,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,18,83.0,50.0,1,0,0,0.0,25_26,1,17/08/2025,0,"[{'apariciones_suplente': [1, 14.0]}]"
Pablo Barrios,MC,atletico madrid,espanyol,0,45,0,0,0.0,0.1,0,0,0,40,85.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,4,2,2,27,194.0,88.0,4,1,2,33.3,25_26,1,17/08/2025,0,"[{'regates_exitosos': [10, 29.0]}]"
Matteo Ruggeri,DF,atletico madrid,espanyol,1,90,0,0,0.0,0.0,0,0,0,66,84.8,0,0,0.0,0.0,0.0,4,2,2,0,0,0,0,0,4,2,1,1,33,157.0,84.0,1,1,1,50.0,25_26,1,17/08/2025,0,"[{'centros_area': [4, 10.0]}]"
Dávid Hancko,DF,atletico madrid,espanyol,1,90,0,0,0.0,0.1,1,0,1,65,87.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,5,1,1,0,40,321.0,209.0,2,3,3,50.0,25_26,1,17/08/2025,0,[]
Robin Le Normand,DF,atletico madrid,espanyol,1,90,0,0,0.0,0.0,0,0,0,82,90.2,1,0,0.0,0.0,0.0,-1,2,0,0,0,0,0,0,5,0,0,0,48,314.0,220.0,2,4,6,40.0,25_26,1,17/08/2025,0,"[{'amarillas': [4, 13.0]}]"
Marcos Llorente,DF,atletico madrid,espanyol,1,90,0,0,0.0,0.0,0,0,0,68,88.2,1,0,0.0,0.0,0.0,1,3,5,0,3,0,0,0,3,2,0,2,43,201.0,51.0,0,1,0,100.0,25_26,1,17/08/2025,0,"[{'rojas': [8, 1.0]}]"
Jan Oblak,PT,atletico madrid,espanyol,1,90,0,0,0.0,0.0,0,0,0,27,77.8,0,0,2.0,60.0,1.4,2,0,0,0,0,0,0,0,0,0,0,0,13,79.0,62.0,0,0,1,0.0,25_26,1,17/08/2025,0,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [4, 6.0]}]"
