player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Rodrygo,DT,real madrid,villarreal,1,90,1,0,1.0,0.1,6,3,3,44,88.6,0,0,0.0,0.0,0.0,11,1,1,0,1,0,0,0,0,3,1,2,46,361.0,280.0,11,0,0,0.0,23_24,17,17/12/2023,1,"[{'tiros_puerta': [6, 35.0]}, {'regates_exitosos': [8, 60.0]}]"
Brahim Díaz,DT,real madrid,villarreal,1,83,1,0,0.5,0.0,4,1,3,43,86.0,0,0,0.0,0.0,0.0,12,1,2,0,1,2,0,2,0,6,4,2,44,228.0,122.0,4,0,1,0.0,23_24,17,17/12/2023,1,"[{'asistencias_90': [5, 0.35]}]"
Joselu,DT,real madrid,villarreal,0,7,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1.0,0,1,0,100.0,23_24,17,17/12/2023,1,[]
Jude Bellingham,MC,real madrid,villarreal,1,77,1,0,0.4,0.1,3,1,2,59,84.7,1,0,0.0,0.0,0.0,10,1,1,0,0,0,0,0,0,0,0,0,50,249.0,102.0,3,0,1,0.0,23_24,17,17/12/2023,1,"[{'goles': [3, 19.0]}, {'goles_90': [3, 0.74]}, {'tiros_puerta': [8, 34.0]}, {'goles_por_tiro': [2, 0.29]}, {'rojas': [10, 1.0]}, {'faltas_recibidas': [5, 72.0]}]"
Dani Ceballos,MC,real madrid,villarreal,0,13,0,0,0.0,0.0,0,0,0,10,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,8,82.0,38.0,1,0,0,0.0,23_24,17,17/12/2023,1,"[{'pases_completados_pct': [2, 94.3]}]"
Toni Kroos,MC,real madrid,villarreal,1,78,0,0,0.0,0.2,1,1,0,90,93.3,0,0,0.0,0.0,0.0,5,1,2,0,2,0,0,0,0,0,0,0,62,291.0,131.0,1,0,0,0.0,23_24,17,17/12/2023,1,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [7, 0.34]}, {'pases_clave': [5, 62.0]}, {'pases_completados_pct': [7, 91.5]}, {'pases_ultimo_tercio': [1, 327.0]}, {'corners': [10, 89.0]}]"
Aurélien Tchouaméni,MC,real madrid,villarreal,0,12,0,0,0.0,0.0,1,1,0,12,75.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,37.0,12.0,0,0,0,0.0,23_24,17,17/12/2023,1,"[{'pases_completados_pct': [6, 92.3]}, {'pases_ultimo_tercio': [9, 176.0]}, {'intercepciones': [9, 46.0]}]"
Federico Valverde,MC,real madrid,villarreal,1,90,0,0,0.0,0.0,2,2,0,77,93.5,0,0,0.0,0.0,0.0,7,2,2,0,0,0,0,0,2,0,0,0,65,274.0,111.0,1,1,1,50.0,23_24,17,17/12/2023,1,"[{'pases_ultimo_tercio': [6, 229.0]}, {'intercepciones': [8, 43.0]}]"
Luka Modrić,MC,real madrid,villarreal,1,90,1,1,0.2,0.4,2,1,1,78,87.2,0,0,0.0,0.0,0.0,17,2,3,0,2,3,0,3,0,1,0,1,59,198.0,91.0,3,0,0,0.0,23_24,17,17/12/2023,1,"[{'asistencias_90': [9, 0.32]}, {'pases_clave': [8, 55.0]}]"
Ferland Mendy,DF,real madrid,villarreal,1,45,0,0,0.0,0.0,0,0,0,23,95.7,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,20,52.0,27.0,0,0,0,0.0,23_24,17,17/12/2023,1,"[{'pases_completados_pct': [2, 94.2]}]"
Fran Garcia,DF,real madrid,villarreal,0,45,0,1,0.0,0.3,0,0,0,34,91.2,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,28,74.0,14.0,1,0,0,0.0,23_24,17,17/12/2023,1,"[{'asistencias_90': [9, 0.32]}]"
David Alaba,DF,real madrid,villarreal,1,34,0,0,0.0,0.0,1,1,0,18,83.3,0,0,0.0,0.0,0.0,2,1,1,0,1,1,1,0,0,0,0,0,16,67.0,47.0,0,1,1,50.0,23_24,17,17/12/2023,1,[]
Nacho,DF,real madrid,villarreal,0,56,0,0,0.0,0.0,0,0,0,40,95.0,0,0,0.0,0.0,0.0,2,2,2,0,1,3,0,3,1,0,0,0,16,61.0,25.0,1,0,0,0.0,23_24,17,17/12/2023,1,"[{'pases_completados_pct': [4, 92.3]}, {'rojas': [2, 2.0]}]"
Antonio Rüdiger,DF,real madrid,villarreal,1,90,0,0,0.1,0.0,1,1,0,65,87.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,1,0,1,58,194.0,106.0,1,1,0,100.0,23_24,17,17/12/2023,1,"[{'pases_completados_pct': [9, 91.8]}]"
Lucas Vázquez,DF,real madrid,villarreal,1,90,0,1,0.0,0.9,1,1,0,63,84.1,0,0,0.0,0.0,0.0,10,1,1,0,0,3,0,3,1,1,1,0,49,197.0,75.0,2,0,0,0.0,23_24,17,17/12/2023,1,"[{'asistencias_90': [4, 0.38]}]"
Andriy Lunin,PT,real madrid,villarreal,1,90,0,0,0.0,0.0,0,0,0,21,90.5,0,0,1.0,0.0,0.8,3,0,0,0,0,0,0,0,1,0,0,0,14,44.0,22.0,0,0,0,0.0,23_24,17,17/12/2023,1,"[{'porterias_cero': [8, 10.0]}, {'save_pct': [8, 75.4]}]"
José Luis Morales,DT,villarreal,real madrid,1,78,1,0,0.7,0.0,1,0,1,8,62.5,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,0,1,1,0,12,65.0,17.0,1,0,0,0.0,23_24,17,17/12/2023,0,"[{'goles_por_tiro': [5, 0.27]}, {'apariciones_suplente': [10, 21.0]}]"
Ben Brereton,DT,villarreal,real madrid,0,12,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0,0,0,0.0,23_24,17,17/12/2023,0,[]
Gerard Moreno,DT,villarreal,real madrid,1,45,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,2,1,1,13,51.0,5.0,0,1,0,100.0,23_24,17,17/12/2023,0,"[{'pases_clave': [10, 53.0]}]"
Alexander Sørloth,DT,villarreal,real madrid,0,45,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,1,1,6,52.0,28.0,1,0,0,0.0,23_24,17,17/12/2023,0,"[{'goles': [2, 23.0]}, {'goles_90': [1, 0.83]}, {'tiros_puerta': [4, 36.0]}, {'goles_por_tiro': [2, 0.29]}]"
Alex Baena,MC,villarreal,real madrid,1,28,0,0,0.0,0.0,0,0,0,10,80.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9,57.0,27.0,1,0,0,0.0,23_24,17,17/12/2023,0,"[{'asistencias': [1, 14.0]}, {'asistencias_90': [2, 0.49]}, {'pases_clave': [3, 83.0]}, {'corners': [5, 95.0]}, {'amarillas': [7, 11.0]}, {'rojas': [10, 1.0]}]"
