player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Hugo Duro,DT,valencia,celta,1,83,0,0,0.3,0.0,3,3,0,11,81.8,0,0,0.0,0.0,0.0,4,1,1,0,1,0,0,0,1,0,0,0,12,36.0,11.0,0,3,4,42.9,23_24,14,1
Roman Yaremchuk,DT,valencia,celta,0,7,0,0,0.1,0.0,1,1,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,25.0,11.0,0,0,1,0.0,23_24,14,1
Diego López,DT,valencia,celta,1,89,0,0,0.0,0.1,0,0,0,26,42.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,4,1,3,21,136.0,65.0,3,3,3,50.0,23_24,14,1
Dimitri Foulquier,DT,valencia,celta,0,1,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0.0,23_24,14,1
Sergi Canós,MC,valencia,celta,1,63,0,0,0.0,0.0,0,0,0,22,72.7,0,0,0.0,0.0,0.0,6,2,1,0,1,2,0,2,1,2,1,1,17,77.0,32.0,1,3,0,100.0,23_24,14,1
Selim Amallah,MC,valencia,celta,0,27,0,0,0.0,0.0,1,1,0,7,42.9,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,3,0,3,10,36.0,9.0,0,1,0,100.0,23_24,14,1
Javier Guerra,MC,valencia,celta,1,90,0,0,0.1,0.0,2,2,0,25,52.0,0,0,0.0,0.0,0.0,4,1,3,0,2,0,0,0,0,7,2,4,30,181.0,62.0,3,1,3,25.0,23_24,14,1
José Luis García Vayá,MC,valencia,celta,1,90,0,0,0.0,0.1,0,0,0,73,78.1,1,0,0.0,0.0,0.0,8,2,0,0,0,2,0,2,4,1,0,1,56,302.0,170.0,1,2,1,66.7,23_24,14,1
Francisco Perez,MC,valencia,celta,1,83,0,0,0.0,0.0,1,1,0,27,63.0,0,0,0.0,0.0,0.0,8,2,1,0,1,3,0,3,0,4,2,2,27,252.0,121.0,5,0,0,0.0,23_24,14,1
Hugo Guillamón,MC,valencia,celta,0,7,0,0,0.0,0.0,0,0,0,9,77.8,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,4,18.0,13.0,0,2,0,100.0,23_24,14,1
José Luis Gayà,DF,valencia,celta,1,45,0,0,0.0,0.0,0,0,0,31,71.0,0,0,0.0,0.0,0.0,2,2,4,0,3,0,0,0,1,2,0,2,23,174.0,31.0,0,0,0,0.0,23_24,14,1
Yarek Gasiorowski,DF,valencia,celta,0,45,0,0,0.0,0.0,0,0,0,38,81.6,0,0,0.0,0.0,0.0,0,2,3,0,1,1,1,0,3,0,0,0,23,69.0,27.0,0,0,1,0.0,23_24,14,1
Gabriel Paulista,DF,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,82,90.2,0,0,0.0,0.0,0.0,10,1,1,0,0,4,2,2,4,0,0,0,76,473.0,276.0,1,2,2,50.0,23_24,14,1
Cristhian Mosquera,DF,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,74,90.5,0,0,0.0,0.0,0.0,10,1,1,0,1,3,3,0,5,0,0,0,61,322.0,197.0,1,2,2,50.0,23_24,14,1
Thierry Correia,DF,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,69,84.1,0,0,0.0,0.0,0.0,9,4,2,0,0,6,3,3,2,1,0,0,42,206.0,119.0,2,0,0,0.0,23_24,14,1
Giorgi Mamardashvili,PT,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,28,75.0,0,0,0.0,100.0,0.1,8,0,0,0,0,0,0,0,0,0,0,0,17,80.0,35.0,0,0,0,0.0,23_24,14,1
Jørgen Strand Larsen,DT,celta,valencia,1,67,0,0,0.1,0.0,1,1,0,10,60.0,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,4,1,2,13,74.0,20.0,1,1,2,33.3,23_24,14,0
Anastasios Douvikas,DT,celta,valencia,0,23,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,7,39.0,15.0,0,1,2,33.3,23_24,14,0
Iago Aspas,DT,celta,valencia,1,84,0,0,0.2,0.2,3,2,1,41,63.4,0,0,0.0,0.0,0.0,6,0,0,0,0,2,1,1,0,1,1,0,28,156.0,104.0,5,2,0,100.0,23_24,14,0
Carlos Dotor,DT,celta,valencia,0,6,0,0,0.0,0.0,0,0,0,7,42.9,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,0,0,0.0,23_24,14,0
Jonathan Bamba,MC,celta,valencia,1,66,0,0,0.1,0.2,3,3,0,23,78.3,0,0,0.0,0.0,0.0,8,1,0,0,0,2,0,2,0,4,2,1,27,183.0,107.0,5,1,1,50.0,23_24,14,0
Franco Cervi,MC,celta,valencia,0,24,0,0,0.1,0.0,1,1,0,8,75.0,1,0,0.0,0.0,0.0,0,0,0,0,0,3,0,3,0,1,0,0,8,10.0,4.0,0,0,0,0.0,23_24,14,0
Luca de la Torre,MC,celta,valencia,1,90,0,0,0.1,0.0,1,1,0,36,75.0,0,0,0.0,0.0,0.0,6,5,3,0,1,1,0,1,1,1,1,0,32,206.0,117.0,4,0,2,0.0,23_24,14,0
Fran Beltrán,MC,celta,valencia,1,90,0,0,0.0,0.0,0,0,0,51,76.5,0,0,0.0,0.0,0.0,6,3,3,0,1,1,0,1,0,2,1,1,37,149.0,50.0,1,1,1,50.0,23_24,14,0
Óscar Mingueza,MC,celta,valencia,1,84,0,0,0.1,0.1,1,1,0,43,67.4,0,0,0.0,0.0,0.0,7,3,3,0,2,1,0,1,2,2,2,0,31,158.0,87.0,2,1,1,50.0,23_24,14,0
Williot Swedberg,MC,celta,valencia,0,6,0,0,0.0,0.0,0,0,0,2,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,29.0,21.0,1,0,0,0.0,23_24,14,0
