player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Óscar Trejo,DT,rayo,barcelona,1,67,0,0,0.0,0.2,1,1,0,18,83.3,0,0,0.0,0.0,0.0,6,1,0,0,0,1,1,0,0,2,0,2,7,18.0,6.0,1,0,0,0.0,23_24,14,25/11/2023,1,"[{'rojas': [10, 1.0]}]"
Kike Pérez,DT,rayo,barcelona,0,23,0,0,0.0,0.0,1,1,0,7,57.1,0,0,0.0,0.0,0.0,2,3,4,0,1,0,0,0,1,0,0,0,4,44.0,30.0,1,0,0,0.0,23_24,14,25/11/2023,1,[]
Sergio Camello,DT,rayo,barcelona,1,74,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,4,3,0,0,0,0,0,0,1,1,0,1,9,44.0,0.0,0,1,1,50.0,23_24,14,25/11/2023,1,"[{'rojas': [2, 1.0]}]"
Radamel Falcao,DT,rayo,barcelona,0,16,0,0,0.0,0.0,0,0,0,1,100.0,1,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,3,7.0,0.0,0,0,1,0.0,23_24,14,25/11/2023,1,[]
Jorge de Frutos,MC,rayo,barcelona,1,67,0,0,0.4,0.0,1,0,1,19,89.5,0,0,0.0,0.0,0.0,6,0,2,0,2,1,0,1,0,5,1,2,10,98.0,68.0,3,2,0,100.0,23_24,14,25/11/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Bebé,MC,rayo,barcelona,0,23,0,0,0.0,0.0,0,0,0,6,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,5,40.0,10.0,1,1,0,100.0,23_24,14,25/11/2023,1,[]
Óscar Valentín,MC,rayo,barcelona,1,90,0,0,0.1,0.0,1,0,1,38,68.4,0,0,0.0,0.0,0.0,3,8,9,0,4,3,1,2,1,1,1,0,14,56.0,31.0,0,0,1,0.0,23_24,14,25/11/2023,1,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Unai López,MC,rayo,barcelona,1,77,1,0,0.0,0.0,2,1,1,38,84.2,1,0,0.0,0.0,0.0,11,1,2,0,2,3,1,2,0,2,1,1,14,45.0,10.0,0,1,0,100.0,23_24,14,25/11/2023,1,"[{'rojas': [8, 1.0]}]"
Andrei Ratiu,MC,rayo,barcelona,0,13,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0.0,23_24,14,25/11/2023,1,"[{'regates_exitosos': [5, 76.0]}]"
Isaac Palazón Camacho,MC,rayo,barcelona,1,90,0,0,0.0,0.0,2,1,1,30,60.0,0,0,0.0,0.0,0.0,3,0,0,0,0,3,0,3,1,0,0,0,17,72.0,50.0,2,2,1,66.7,23_24,14,25/11/2023,1,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Alfonso Espino,DF,rayo,barcelona,1,90,0,0,0.0,0.0,1,1,0,36,55.6,1,0,0.0,0.0,0.0,0,4,5,0,3,1,0,1,2,1,0,1,12,49.0,31.0,1,1,0,100.0,23_24,14,25/11/2023,1,[]
Florian Lejeune,DF,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,22,72.7,0,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,9,29.0,3.0,0,1,2,33.3,23_24,14,25/11/2023,1,"[{'despejes': [3, 155.0]}, {'minutos': [5, 3327.0]}]"
Abdul Mumin,DF,rayo,barcelona,1,74,0,0,0.0,0.0,0,0,0,24,79.2,0,0,0.0,0.0,0.0,8,0,0,0,0,2,2,0,4,0,0,0,13,59.0,15.0,0,1,0,100.0,23_24,14,25/11/2023,1,"[{'rojas': [10, 1.0]}]"
Pathé Ciss,DF,rayo,barcelona,0,16,0,0,0.1,0.0,1,1,0,9,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,3,15.0,6.0,0,1,0,100.0,23_24,14,25/11/2023,1,"[{'amarillas': [3, 12.0]}]"
Iván Balliu,DF,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,23,82.6,0,0,0.0,0.0,0.0,3,1,2,0,1,2,0,2,2,0,0,0,11,21.0,14.0,0,1,1,50.0,23_24,14,25/11/2023,1,[]
Stole Dimitrievski,PT,rayo,barcelona,1,90,0,0,0.0,0.0,0,0,0,33,63.6,0,0,1.0,75.0,0.7,8,0,0,0,0,0,0,0,1,0,0,0,13,105.0,72.0,0,0,0,0.0,23_24,14,25/11/2023,1,"[{'minutos': [4, 3330.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [6, 104.0]}]"
Robert Lewandowski,DT,barcelona,rayo,1,90,0,0,0.2,0.3,2,1,1,16,68.8,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,1,0,1,12,38.0,13.0,0,0,3,0.0,23_24,14,25/11/2023,0,"[{'goles': [3, 19.0]}, {'goles_90': [8, 0.62]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [3, 4.0]}, {'tiros_puerta': [3, 37.0]}]"
Ferrán Torres,DT,barcelona,rayo,1,54,0,0,0.1,0.1,1,0,1,15,73.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,1,0,1,12,39.0,1.0,0,1,1,50.0,23_24,14,25/11/2023,0,"[{'goles_por_tiro': [9, 0.21]}, {'rojas': [8, 1.0]}]"
João Félix,DT,barcelona,rayo,0,36,0,0,0.0,0.0,0,0,0,16,81.3,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,5,2,3,14,101.0,50.0,2,0,0,0.0,23_24,14,25/11/2023,0,[]
Lamine Yamal,DT,barcelona,rayo,1,74,0,0,0.2,0.0,3,2,1,39,82.1,0,0,0.0,0.0,0.0,6,2,1,0,0,1,0,1,0,8,5,2,35,202.0,138.0,6,0,0,0.0,23_24,14,25/11/2023,0,"[{'regates_exitosos': [5, 70.0]}]"
Raphinha,DT,barcelona,rayo,0,16,0,0,0.0,0.0,1,1,0,11,54.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,2,0,11,71.0,36.0,2,0,0,0.0,23_24,14,25/11/2023,0,"[{'asistencias': [5, 9.0]}, {'asistencias_90': [1, 0.59]}, {'rojas': [10, 1.0]}]"
Pedri,MC,barcelona,rayo,1,74,0,0,0.3,0.0,2,1,1,31,74.2,1,0,0.0,0.0,0.0,3,1,1,0,0,2,0,2,0,2,2,0,21,137.0,88.0,4,0,0,0.0,23_24,14,25/11/2023,0,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Fermin López,MC,barcelona,rayo,0,16,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,1,0,1,5,47.0,33.0,1,0,1,0.0,23_24,14,25/11/2023,0,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Frenkie de Jong,MC,barcelona,rayo,1,90,0,0,0.0,0.0,0,0,0,91,93.4,1,0,0.0,0.0,0.0,2,4,2,0,1,1,0,1,0,2,0,2,67,335.0,136.0,2,0,1,0.0,23_24,14,25/11/2023,0,"[{'pases_completados_pct': [5, 92.1]}]"
Oriol Romeu,MC,barcelona,rayo,1,54,0,0,0.0,0.1,0,0,0,45,91.1,1,0,0.0,0.0,0.0,3,2,2,0,0,1,0,1,0,0,0,0,25,106.0,73.0,1,0,1,0.0,23_24,14,25/11/2023,0,[]
İlkay Gündoğan,MC,barcelona,rayo,0,36,0,0,0.0,0.1,0,0,0,43,95.3,0,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,0,1,1,0,25,149.0,95.0,2,0,0,0.0,23_24,14,25/11/2023,0,"[{'asistencias': [5, 9.0]}, {'pases_clave': [1, 97.0]}, {'pases_ultimo_tercio': [10, 188.0]}, {'corners': [1, 140.0]}]"
