player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Cristhian Stuani,DT,7,girona,athletic,1,68,0,0,0.2,0.0,2,1,1,2,50.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,2,3.0,1.0,0,1,1,50.0,23_24,14,27/11/2023,1,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Portu,DT,24,girona,athletic,0,22,0,0,0.0,0.0,1,1,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,3,4.0,0.0,0,1,0,100.0,23_24,14,27/11/2023,1,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Iván Martín,DT,23,girona,athletic,1,76,0,0,0.0,0.0,0,0,0,35,88.6,0,0,0.0,0.0,0.0,5,1,1,0,0,0,0,0,0,4,4,0,29,221.0,106.0,3,0,0,0.0,23_24,14,27/11/2023,1,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Pablo Torre,DT,18,girona,athletic,0,14,0,0,0.1,0.0,2,2,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,5,25.0,13.0,0,0,0,0.0,23_24,14,27/11/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Sávio,MC,16,girona,athletic,1,90,0,0,0.0,0.1,0,0,0,35,91.4,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,9,2,6,32,280.0,113.0,5,0,1,0.0,23_24,14,27/11/2023,1,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Aleix García,MC,14,girona,athletic,1,90,0,0,0.2,0.0,2,2,0,98,90.8,0,0,0.0,0.0,0.0,7,0,0,0,0,1,1,0,5,0,0,0,74,351.0,167.0,1,1,1,50.0,23_24,14,27/11/2023,1,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Yangel Herrera,MC,21,girona,athletic,1,84,0,0,0.3,0.1,2,2,0,51,82.4,0,0,0.0,0.0,0.0,3,4,6,0,2,3,2,1,0,1,1,0,36,134.0,61.0,1,4,3,57.1,23_24,14,27/11/2023,1,"[{'faltas_cometidas': [6, 65.0]}]"
Ibrahima Kebe,MC,6,girona,athletic,0,6,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,4,9.0,1.0,0,2,2,50.0,23_24,14,27/11/2023,1,[]
Viktor Tsyhankov,MC,8,girona,athletic,1,84,1,0,0.4,0.2,3,2,1,41,80.5,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,0,3,1,2,39,178.0,68.0,2,0,0,0.0,23_24,14,27/11/2023,1,"[{'corners': [10, 80.0]}]"
Valery Fernández,MC,11,girona,athletic,0,6,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,4,25.0,11.0,1,0,1,0.0,23_24,14,27/11/2023,1,"[{'apariciones_suplente': [2, 25.0]}]"
Miguel Gutiérrez,DF,3,girona,athletic,1,90,0,0,0.0,0.0,1,1,0,61,83.6,0,0,0.0,0.0,0.0,6,2,2,0,2,0,0,0,1,6,3,3,52,242.0,85.0,1,0,0,0.0,23_24,14,27/11/2023,1,"[{'centros_area': [10, 19.0]}]"
Daley Blind,DF,17,girona,athletic,1,90,0,0,0.0,0.0,0,0,0,95,90.5,1,0,0.0,0.0,0.0,4,4,3,0,0,1,0,1,4,1,0,1,76,244.0,102.0,0,0,0,0.0,23_24,14,27/11/2023,1,"[{'pases_ultimo_tercio': [5, 256.0]}]"
Eric García,DF,25,girona,athletic,1,90,0,0,0.0,0.0,0,0,0,110,91.8,0,0,0.0,0.0,0.0,6,1,2,0,1,2,2,0,3,0,0,0,79,387.0,267.0,0,1,1,50.0,23_24,14,27/11/2023,1,"[{'goles_por_tiro': [2, 0.29]}, {'pases_ultimo_tercio': [7, 227.0]}]"
Arnau Martinez,DF,4,girona,athletic,1,68,0,0,0.0,0.2,0,0,0,44,90.9,0,0,0.0,0.0,0.0,4,3,5,0,3,0,0,0,1,0,0,0,34,130.0,80.0,2,0,0,0.0,23_24,14,27/11/2023,1,[]
Yan Couto,DF,20,girona,athletic,0,22,0,0,0.0,0.1,0,0,0,23,91.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,0,0,0,19,71.0,28.0,0,0,0,0.0,23_24,14,27/11/2023,1,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
Paulo Gazzaniga,PT,13,girona,athletic,1,90,0,0,0.0,0.0,0,0,0,42,85.7,0,0,1.0,83.3,1.2,6,0,0,0,0,0,0,0,0,0,0,0,29,106.0,64.0,0,0,0,0.0,23_24,14,27/11/2023,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 12.0]}, {'paradas': [2, 121.0]}, {'save_pct': [5, 75.6]}]"
Gorka Guruzeta,DT,12,athletic,girona,1,73,0,0,0.5,0.0,2,0,2,12,66.7,1,0,0.0,0.0,0.0,2,1,1,0,1,2,0,2,0,0,0,0,9,23.0,5.0,0,2,3,40.0,23_24,14,27/11/2023,0,"[{'goles_90': [9, 0.57]}]"
Raúl García,DT,22,athletic,girona,0,17,0,0,0.2,0.0,1,1,0,6,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,6,30.0,11.0,0,3,1,75.0,23_24,14,27/11/2023,0,[]
Nico Williams,DT,11,athletic,girona,1,80,0,0,0.0,0.1,1,1,0,29,69.0,0,0,0.0,0.0,0.0,8,1,1,0,0,1,0,1,0,12,6,6,33,412.0,203.0,8,0,0,0.0,23_24,14,27/11/2023,0,"[{'asistencias': [2, 11.0]}, {'asistencias_90': [3, 0.44]}, {'centros_area': [5, 22.0]}, {'regates_exitosos': [2, 86.0]}, {'rojas': [10, 1.0]}]"
Álex Berenguer,DT,7,athletic,girona,0,10,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0,0,0,0.0,23_24,14,27/11/2023,0,"[{'asistencias': [8, 7.0]}, {'corners': [5, 101.0]}]"
Iñaki Williams,DT,9,athletic,girona,1,89,1,0,0.2,0.6,2,0,2,28,50.0,0,0,0.0,0.0,0.0,14,2,2,0,0,2,0,2,1,5,2,3,28,204.0,131.0,7,0,1,0.0,23_24,14,27/11/2023,0,"[{'tiros_puerta': [1, 43.0]}]"
Adu Ares,DT,29,athletic,girona,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,14,27/11/2023,0,[]
Oihan Sancet,MC,8,athletic,girona,1,89,0,1,0.0,0.1,1,0,1,28,85.7,0,0,0.0,0.0,0.0,9,2,2,0,1,0,0,0,0,3,1,1,25,171.0,78.0,2,0,1,0.0,23_24,14,27/11/2023,0,"[{'rojas': [2, 2.0]}]"
Unai Gómez,MC,30,athletic,girona,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0.0,23_24,14,27/11/2023,0,[]
Mikel Vesga,MC,6,athletic,girona,1,90,0,0,0.0,0.4,1,0,1,32,84.4,0,0,0.0,0.0,0.0,5,2,4,0,3,0,0,0,1,3,0,3,16,78.0,35.0,1,1,1,50.0,23_24,14,27/11/2023,0,"[{'apariciones_suplente': [5, 11.0]}]"
Iñigo Ruiz de Galarreta,MC,16,athletic,girona,1,80,0,0,0.0,0.1,1,1,0,34,97.1,0,0,0.0,0.0,0.0,6,1,1,0,0,0,0,0,0,0,0,0,22,101.0,32.0,0,1,0,100.0,23_24,14,27/11/2023,0,"[{'amarillas': [1, 8.0]}, {'faltas_cometidas': [5, 29.0]}]"
Ander Herrera,MC,21,athletic,girona,0,10,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,17.0,10.0,1,0,0,0.0,23_24,14,27/11/2023,0,[]
Iñigo Lekue,DF,15,athletic,girona,1,90,0,0,0.0,0.0,0,0,0,51,86.3,0,0,0.0,0.0,0.0,3,3,3,0,1,1,0,1,1,0,0,0,32,332.0,197.0,3,1,0,100.0,23_24,14,27/11/2023,0,"[{'rojas': [2, 1.0]}]"
