player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Oliver McBurnie,DT,las palmas,rayo,1,90,0,0,0.4,0.1,4,2,2,14,64.3,1,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,2,1,1,7,33.0,25.0,1,5,12,29.4,24_25,35,09/05/2025,1,[]
Adnan Januzaj,DT,las palmas,rayo,1,69,0,0,0.0,0.0,0,0,0,24,62.5,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,4,1,3,15,74.0,6.0,1,0,6,0.0,24_25,35,09/05/2025,1,[]
José Campaña,MC,las palmas,rayo,0,21,0,0,0.0,0.1,0,0,0,25,72.0,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,0,0,0,0,13,95.0,63.0,2,0,0,0.0,24_25,35,09/05/2025,1,[]
Alberto Moleiro,MC,las palmas,rayo,1,90,0,0,0.1,0.2,2,2,0,31,77.4,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,0,8,5,2,27,297.0,212.0,6,0,0,0.0,24_25,35,09/05/2025,1,"[{'regates_exitosos': [8, 64.0]}]"
Stefan Bajcetic,MC,las palmas,rayo,1,80,0,0,0.0,0.0,0,0,0,26,65.4,0,0,0.0,0.0,0.0,2,3,3,0,1,0,0,0,0,1,1,0,12,89.0,43.0,0,3,3,50.0,24_25,35,09/05/2025,1,[]
Manuel Fuster,MC,las palmas,rayo,0,10,0,0,0.0,0.0,0,0,0,17,76.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,10,80.0,46.0,0,0,1,0.0,24_25,35,09/05/2025,1,"[{'apariciones_suplente': [10, 20.0]}]"
Dario Essugo,MC,las palmas,rayo,1,56,0,0,0.0,0.0,1,1,0,13,69.2,1,0,0.0,0.0,0.0,0,3,2,0,1,3,1,2,1,0,0,0,5,7.0,4.0,0,1,2,33.3,24_25,35,09/05/2025,1,"[{'amarillas': [6, 11.0]}, {'rojas': [2, 2.0]}]"
Marvin,DF,las palmas,rayo,0,34,0,0,0.0,0.0,1,1,0,14,42.9,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,3,0,3,12,68.0,5.0,1,0,1,0.0,24_25,35,09/05/2025,1,[]
Javier Muñoz,MC,las palmas,rayo,1,69,0,0,0.0,0.0,0,0,0,18,55.6,0,0,0.0,0.0,0.0,4,0,2,0,2,3,0,3,3,1,0,1,7,29.0,8.0,0,2,0,100.0,24_25,35,09/05/2025,1,[]
Jaime Mata,DT,las palmas,rayo,0,21,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,2,0,0,0,1,0,1,0,0,0,0,1,15.0,0.0,0,2,2,50.0,24_25,35,09/05/2025,1,"[{'apariciones_suplente': [3, 26.0]}]"
Mika Mármol,DF,las palmas,rayo,1,90,0,0,0.0,0.2,0,0,0,52,48.1,0,0,0.0,0.0,0.0,3,4,6,0,2,1,1,0,6,0,0,0,18,94.0,68.0,4,2,2,50.0,24_25,35,09/05/2025,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Juan Herzog,DF,las palmas,rayo,1,90,0,0,0.1,0.0,3,3,0,32,81.3,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,7,0,0,0,13,25.0,16.0,0,4,5,44.4,24_25,35,09/05/2025,1,[]
Álex Suárez,DF,las palmas,rayo,1,69,0,0,0.0,0.0,0,0,0,18,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,3,3,0,3,0,0,0,7,27.0,26.0,0,1,0,100.0,24_25,35,09/05/2025,1,"[{'amarillas': [3, 12.0]}]"
