player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Kiké,DT,17,alaves,leganes,1,90,0,0,0.1,0.1,4,2,2,26,65.4,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,2,1,0,1,22,114.0,54.0,3,3,3,50.0,24_25,15,30/11/2024,1,"[{'goles': [9, 13.0]}, {'penaltis_marcados': [10, 3.0]}, {'rojas': [8, 1.0]}]"
Carlos Martín,DT,15,alaves,leganes,1,69,0,0,0.1,0.0,2,1,1,17,76.5,0,0,0.0,0.0,0.0,2,2,3,0,3,1,0,1,1,0,0,0,13,46.0,17.0,2,1,2,33.3,24_25,15,30/11/2024,1,[]
Stoichkov,DT,19,alaves,leganes,0,21,0,0,0.0,0.0,1,1,0,11,54.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,13,52.0,7.0,0,0,0,0.0,24_25,15,30/11/2024,1,[]
Carlos Vicente,DT,7,alaves,leganes,1,90,1,0,0.3,0.2,3,2,1,39,56.4,0,0,0.0,0.0,0.0,9,1,1,0,1,0,0,0,1,3,0,3,23,147.0,51.0,3,1,3,25.0,24_25,15,30/11/2024,1,"[{'pases_clave': [7, 63.0]}, {'centros_area': [3, 29.0]}, {'corners': [8, 85.0]}, {'faltas_recibidas': [9, 62.0]}]"
Jon Guridi,MC,18,alaves,leganes,1,76,0,0,0.1,0.1,1,0,1,31,67.7,0,0,0.0,0.0,0.0,3,1,1,0,1,1,0,1,0,3,0,2,23,115.0,43.0,1,0,1,0.0,24_25,15,30/11/2024,1,[]
Joan Jordán,MC,24,alaves,leganes,0,14,0,1,0.0,0.0,0,0,0,22,72.7,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,11,50.0,12.0,1,0,1,0.0,24_25,15,30/11/2024,1,"[{'penaltis_marcados': [10, 3.0]}]"
Antonio Blanco,MC,8,alaves,leganes,1,69,0,0,0.0,0.0,1,1,0,16,56.3,0,0,0.0,0.0,0.0,3,2,4,0,4,0,0,0,1,2,2,0,6,83.0,54.0,1,0,1,0.0,24_25,15,30/11/2024,1,"[{'amarillas': [6, 11.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [3, 66.0]}]"
Toni Martínez,MC,11,alaves,leganes,0,21,0,0,0.1,0.1,2,1,1,6,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,18.0,10.0,1,2,2,50.0,24_25,15,30/11/2024,1,[]
Ander Guevara,MC,6,alaves,leganes,1,90,0,0,0.0,0.0,0,0,0,46,82.6,0,0,0.0,0.0,0.0,2,5,6,0,4,1,1,0,1,1,0,1,25,114.0,51.0,0,3,2,60.0,24_25,15,30/11/2024,1,[]
Moussa Diarra,DF,22,alaves,leganes,1,90,0,0,0.0,0.0,0,0,0,67,73.1,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,3,3,0,40,202.0,110.0,4,1,0,100.0,24_25,15,30/11/2024,1,[]
