player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Cyle Larin,DT,17,mallorca,valencia,1,78,1,0,0.2,0.0,3,1,2,13,46.2,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,1,0,0,0,17,90.0,38.0,4,2,5,28.6,24_25,15,29/11/2024,1,[]
Abdón Prats,DT,9,mallorca,valencia,0,12,1,0,0.4,0.0,1,0,1,2,50.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,0,2,2.0,1.0,0,1,1,50.0,24_25,15,29/11/2024,1,"[{'apariciones_suplente': [6, 21.0]}]"
Sergi Darder,DT,10,mallorca,valencia,1,84,0,1,0.0,0.4,0,0,0,35,74.3,0,0,0.0,0.0,0.0,10,3,1,0,0,0,0,0,0,4,2,1,35,240.0,143.0,5,0,0,0.0,24_25,15,29/11/2024,1,"[{'corners': [9, 32.0]}]"
Omar Mascarell,MC,5,mallorca,valencia,0,6,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,0,0,0.0,24_25,15,29/11/2024,1,"[{'intercepciones': [5, 49.0]}, {'rojas': [8, 1.0]}]"
Roberto Navarro,DT,27,mallorca,valencia,1,69,0,0,0.1,0.1,2,2,0,30,60.0,0,0,0.0,0.0,0.0,5,2,0,0,0,1,0,1,2,3,2,1,32,210.0,96.0,2,1,2,33.3,24_25,15,29/11/2024,1,"[{'rojas': [10, 1.0]}]"
Antonio Sánchez,MC,18,mallorca,valencia,0,21,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,6,26.0,14.0,1,0,0,0.0,24_25,15,29/11/2024,1,"[{'apariciones_suplente': [6, 21.0]}]"
Dani Rodríguez,MC,14,mallorca,valencia,1,69,0,1,0.0,0.1,1,1,0,25,76.0,0,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,0,1,0,0,23,98.0,18.0,0,0,0,0.0,24_25,15,29/11/2024,1,"[{'asistencias': [8, 7.0]}]"
Valery Fernández,DT,16,mallorca,valencia,0,21,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,4,9.0,4.0,0,0,0,0.0,24_25,15,29/11/2024,1,"[{'apariciones_suplente': [2, 25.0]}]"
Samu Costa,MC,12,mallorca,valencia,1,90,0,0,0.0,0.0,0,0,0,51,68.6,0,0,0.0,0.0,0.0,4,9,5,0,1,2,0,2,2,1,1,0,41,110.0,45.0,0,4,0,100.0,24_25,15,29/11/2024,1,"[{'entradas': [4, 90.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [4, 62.0]}, {'faltas_recibidas': [7, 63.0]}]"
Manu Morlanes,MC,8,mallorca,valencia,1,90,0,0,0.0,0.0,1,1,0,45,86.7,0,0,0.0,0.0,0.0,4,4,1,0,0,2,0,2,1,0,0,0,31,96.0,42.0,0,0,0,0.0,24_25,15,29/11/2024,1,"[{'rojas': [2, 1.0]}]"
