player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Isaac Romero,DT,sevilla,osasuna,1,90,0,0,0.0,0.3,0,0,0,18,72.2,0,0,0.0,0.0,0.0,4,1,1,0,0,3,0,3,0,3,1,2,20,101.0,20.0,3,0,1,0.0,24_25,15,1
Peque,DT,sevilla,osasuna,1,63,0,0,0.0,0.0,1,1,0,21,71.4,0,0,0.0,0.0,0.0,5,1,1,0,0,3,0,3,1,2,0,2,19,120.0,74.0,2,1,3,25.0,24_25,15,1
Saúl Ñíguez,MC,sevilla,osasuna,0,27,0,1,0.0,0.4,0,0,0,19,78.9,0,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,2,1,0,1,10,54.0,7.0,0,1,2,33.3,24_25,15,1
Dodi Lukebakio,DT,sevilla,osasuna,1,90,1,0,0.8,0.1,3,1,2,38,73.7,0,0,0.0,0.0,0.0,12,1,1,0,0,0,0,0,0,5,4,1,27,191.0,105.0,3,0,0,0.0,24_25,15,1
Albert Sambi Lokonga,MC,sevilla,osasuna,1,85,0,0,0.0,0.0,1,1,0,66,87.9,0,0,0.0,0.0,0.0,6,1,1,0,0,1,0,1,0,1,0,1,47,234.0,154.0,3,1,0,100.0,24_25,15,1
Lucien Agoume,MC,sevilla,osasuna,0,5,0,0,0.0,0.4,0,0,0,6,100.0,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,3,21.0,14.0,1,0,0,0.0,24_25,15,1
Nemanja Gudelj,MC,sevilla,osasuna,1,90,0,0,0.0,0.0,1,0,1,56,89.3,0,0,0.0,0.0,0.0,6,2,1,0,1,1,0,1,5,0,0,0,23,124.0,77.0,1,7,2,77.8,24_25,15,1
Djibril Sow,MC,sevilla,osasuna,1,74,0,0,0.3,0.0,1,1,0,29,86.2,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,16,94.0,30.0,1,0,1,0.0,24_25,15,1
Juanlu Sánchez,MC,sevilla,osasuna,0,16,0,0,0.0,0.0,0,0,0,7,42.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,2.0,0.0,0,1,0,100.0,24_25,15,1
Adrià Pedrosa,DF,sevilla,osasuna,1,63,0,0,0.0,0.0,0,0,0,44,61.4,0,0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,1,3,0,3,15,52.0,38.0,1,1,4,20.0,24_25,15,1
Suso,DT,sevilla,osasuna,0,27,0,0,0.0,0.0,0,0,0,19,78.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,13,72.0,48.0,2,0,1,0.0,24_25,15,1
Kike Salas,DF,sevilla,osasuna,1,90,0,0,0.0,0.0,2,2,0,57,80.7,0,0,0.0,0.0,0.0,5,1,1,0,0,1,1,0,7,0,0,0,35,115.0,78.0,0,1,0,100.0,24_25,15,1
Loïc Bade,DF,sevilla,osasuna,1,90,0,0,0.1,0.0,1,0,1,70,84.3,0,0,0.0,0.0,0.0,4,0,0,0,0,1,1,0,2,0,0,0,39,255.0,152.0,0,3,0,100.0,24_25,15,1
Carmona,DF,sevilla,osasuna,1,85,0,0,0.1,0.0,2,1,1,50,72.0,0,0,0.0,0.0,0.0,3,1,3,0,2,0,0,0,3,1,0,1,16,107.0,67.0,1,0,1,0.0,24_25,15,1
Jesús Navas,DF,sevilla,osasuna,0,5,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,6,51.0,40.0,1,0,0,0.0,24_25,15,1
Álvaro Fernández,PT,sevilla,osasuna,1,90,0,0,0.0,0.0,0,0,0,25,80.0,0,0,1.0,66.7,0.5,4,0,0,0,0,0,0,0,1,0,0,0,13,32.0,23.0,0,0,0,0.0,24_25,15,1
Ante Budimir,DT,osasuna,sevilla,1,90,1,0,0.4,0.0,3,1,2,12,25.0,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,0,0,0,8,33.0,25.0,0,5,8,38.5,24_25,15,0
Bryan Zaragoza,DT,osasuna,sevilla,1,76,0,0,0.0,0.0,1,0,1,16,43.8,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,6,4,2,19,193.0,133.0,5,0,0,0.0,24_25,15,0
José Arnaiz,DT,osasuna,sevilla,0,6,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,3,10.0,5.0,0,0,0,0.0,24_25,15,0
Rubén Peña,MC,osasuna,sevilla,0,8,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,2,1,1,3,31.0,14.0,1,0,1,0.0,24_25,15,0
Rubén García,DT,osasuna,sevilla,1,69,0,0,0.0,0.0,0,0,0,25,52.0,0,0,0.0,0.0,0.0,6,4,3,0,0,0,0,0,1,1,0,1,12,51.0,18.0,0,2,2,50.0,24_25,15,0
Abel Bretones,DT,osasuna,sevilla,0,21,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,19.0,2.0,0,0,0,0.0,24_25,15,0
Aimar Oroz,MC,osasuna,sevilla,1,90,0,0,0.0,0.1,1,1,0,27,81.5,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,23,154.0,61.0,3,1,0,100.0,24_25,15,0
Iker Muñoz,MC,osasuna,sevilla,1,69,0,0,0.0,0.0,0,0,0,16,75.0,0,0,0.0,0.0,0.0,5,0,0,0,0,2,0,2,0,0,0,0,10,47.0,6.0,0,1,0,100.0,24_25,15,0
Pablo Ibáñez,MC,osasuna,sevilla,0,21,0,0,0.1,0.0,1,1,0,7,57.1,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,4,8.0,1.0,0,0,2,0.0,24_25,15,0
Jon Moncayola,MC,osasuna,sevilla,1,90,0,0,0.1,0.0,1,1,0,28,71.4,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,0,0,0,0,12,44.0,21.0,0,1,0,100.0,24_25,15,0
Juan Cruz Armada,DF,osasuna,sevilla,1,82,0,0,0.0,0.0,0,0,0,33,54.5,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,2,1,0,1,14,88.0,61.0,1,0,0,0.0,24_25,15,0
Jorge Herrando,DF,osasuna,sevilla,0,8,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,3,0,0,0,2,8.0,2.0,0,0,0,0.0,24_25,15,0
