player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Adri Embarba,DT,rayo,athletic,1,63,0,0,0.0,0.0,1,1,0,18,77.8,0,0,0.0,0.0,0.0,6,1,0,0,0,2,0,2,1,1,1,0,12,80.0,43.0,2,0,2,0.0
Jorge de Frutos,MC,rayo,athletic,0,27,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,1,2,1,0,0,1,0,1,1,1,1,0,6,31.0,22.0,2,0,0,0.0
Randy Nteka,DT,rayo,athletic,1,64,1,0,0.1,0.0,2,1,1,13,46.2,0,0,0.0,0.0,0.0,11,0,1,0,1,0,0,0,0,0,0,0,9,37.0,13.0,0,3,3,50.0
Sergio Camello,DT,rayo,athletic,0,26,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,7,20.0,1.0,0,0,0,0.0
Álvaro García,MC,rayo,athletic,1,90,0,0,0.0,0.0,1,0,1,29,65.5,1,0,0.0,0.0,0.0,0,2,2,0,1,4,0,4,0,1,0,1,15,104.0,60.0,2,0,1,0.0
Óscar Valentín,MC,rayo,athletic,1,81,0,0,0.0,0.1,0,0,0,29,79.3,0,0,0.0,0.0,0.0,3,3,5,0,5,2,0,2,0,0,0,0,16,76.0,44.0,0,0,1,0.0
Pedro Díaz,MC,rayo,athletic,0,9,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,0,0,0,0.0
Pathé Ciss,MC,rayo,athletic,1,73,0,0,0.0,0.0,0,0,0,27,77.8,1,0,0.0,0.0,0.0,2,1,2,0,2,0,0,0,0,2,1,1,15,71.0,17.0,0,1,1,50.0
Gerard Gumbau,MC,rayo,athletic,0,17,0,0,0.0,0.0,0,0,0,11,72.7,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,3,8.0,1.0,0,0,0,0.0
Isaac Palazón Camacho,MC,rayo,athletic,1,73,0,0,0.0,0.0,1,0,1,34,82.4,0,0,0.0,0.0,0.0,6,1,3,0,2,0,0,0,0,0,0,0,20,93.0,15.0,0,0,1,0.0
Óscar Trejo,DT,rayo,athletic,0,17,0,0,0.0,0.0,0,0,0,8,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2,0,2,2,8.0,1.0,0,0,0,0.0
Pep Chavarría,DF,rayo,athletic,1,90,0,0,0.0,0.0,0,0,0,58,84.5,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,5,1,0,1,24,71.0,21.0,1,0,1,0.0
Abdul Mumin,DF,rayo,athletic,1,90,0,0,0.0,0.0,0,0,0,51,92.2,0,0,0.0,0.0,0.0,4,1,2,0,1,2,1,1,6,0,0,0,45,142.0,24.0,0,1,0,100.0
Florian Lejeune,DF,rayo,athletic,1,90,0,0,0.1,0.0,2,1,1,54,72.2,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,7,0,0,0,39,218.0,132.0,2,2,0,100.0
Andrei Ratiu,DF,rayo,athletic,1,90,0,0,0.0,0.0,0,0,0,55,70.9,0,0,0.0,0.0,0.0,1,2,2,0,0,1,0,1,0,3,2,1,29,247.0,102.0,3,0,2,0.0
Augusto Batalla,PT,rayo,athletic,1,90,0,0,0.0,0.0,0,0,0,49,53.1,0,0,2.0,71.4,1.7,3,0,0,0,0,0,0,0,0,0,0,0,29,165.0,117.0,0,0,0,0.0
Gorka Guruzeta,DT,athletic,rayo,1,55,0,0,0.2,0.2,2,1,1,17,82.4,0,0,0.0,0.0,0.0,2,1,1,0,1,1,0,1,0,0,0,0,12,59.0,33.0,1,0,1,0.0
Oihan Sancet,MC,athletic,rayo,0,35,2,0,0.1,0.0,2,0,2,11,54.5,0,0,0.0,0.0,0.0,16,1,0,0,0,0,0,0,0,1,0,1,11,33.0,11.0,0,0,1,0.0
Nico Williams,DT,athletic,rayo,1,90,0,1,0.3,0.1,4,3,1,26,57.7,0,0,0.0,0.0,0.0,11,4,3,0,2,1,0,1,0,9,4,3,25,352.0,198.0,8,2,0,100.0
Iñaki Williams,DT,athletic,rayo,1,63,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,1,1,0,9,40.0,4.0,0,0,0,0.0
Álvaro djaló,DT,athletic,rayo,0,27,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,0,1,7,32.0,17.0,1,0,0,0.0
Álex Berenguer,MC,athletic,rayo,1,90,0,0,0.0,0.1,1,0,1,39,66.7,0,0,0.0,0.0,0.0,5,4,3,0,0,0,0,0,1,4,2,2,30,136.0,76.0,1,2,1,66.7
Mikel Jauregizar,MC,athletic,rayo,1,56,0,0,0.0,0.0,1,1,0,27,85.2,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,2,2,0,16,68.0,51.0,1,1,0,100.0
Unai Gómez,MC,athletic,rayo,0,34,0,0,0.0,0.1,0,0,0,10,90.0,0,0,0.0,0.0,0.0,3,2,0,0,0,2,0,2,1,2,1,1,9,69.0,27.0,1,1,1,50.0
Iñigo Ruiz de Galarreta,MC,athletic,rayo,1,74,0,0,0.0,0.0,0,0,0,36,86.1,0,0,0.0,0.0,0.0,5,2,1,0,0,2,0,2,1,1,1,0,25,87.0,36.0,0,0,0,0.0
Mikel Vesga,MC,athletic,rayo,0,16,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,0,0,0,2,6.0,1.0,0,1,0,100.0
Yuri Berchiche,DF,athletic,rayo,1,90,0,0,0.0,0.0,2,0,2,56,75.0,0,0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,3,1,1,0,25,113.0,48.0,2,2,1,66.7
Aitor Paredes,DF,athletic,rayo,1,90,0,0,0.0,0.0,0,0,0,47,85.1,0,0,0.0,0.0,0.0,9,2,0,0,0,2,0,2,9,0,0,0,24,132.0,70.0,0,2,1,66.7
Yeray Álvarez,DF,athletic,rayo,1,90,0,0,0.0,0.0,0,0,0,91,74.7,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,4,0,0,0,58,290.0,139.0,0,1,1,50.0
Iñigo Lekue,DF,athletic,rayo,1,55,0,0,0.0,0.0,0,0,0,43,74.4,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,29,127.0,46.0,2,0,0,0.0
Óscar de Marcos,DF,athletic,rayo,0,35,0,1,0.0,0.1,0,0,0,20,65.0,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,1,1,0,1,9,30.0,19.0,0,0,0,0.0
Julen Agirrezabala,PT,athletic,rayo,1,90,0,0,0.0,0.0,0,0,0,42,66.7,0,0,1.0,75.0,0.4,7,0,0,0,0,0,0,0,1,0,0,0,30,135.0,77.0,0,0,0,0.0
