player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Toni Martínez,DT,alaves,valladolid,1,73,1,0,0.1,0.0,4,3,1,16,68.8,0,0,0.0,0.0,0.0,9,1,0,0,0,1,0,1,0,2,2,0,10,35.0,19.0,0,4,1,80.0,24_25,10,18/10/2024,1,[]
Abde Rebbach,DT,alaves,valladolid,0,17,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,0,2,6,40.0,8.0,0,0,0,0.0,24_25,10,18/10/2024,1,[]
Tomás Conechny,DT,alaves,valladolid,1,60,0,0,0.0,0.1,1,0,1,29,48.3,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,15,47.0,18.0,0,2,3,40.0,24_25,10,18/10/2024,1,[]
Luka Romero,MC,alaves,valladolid,0,30,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,27.0,1.0,0,0,2,0.0,24_25,10,18/10/2024,1,[]
Carlos Vicente,DT,alaves,valladolid,1,90,0,0,0.0,0.0,0,0,0,14,85.7,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,4,2,1,16,91.0,40.0,2,2,2,50.0,24_25,10,18/10/2024,1,"[{'pases_clave': [7, 63.0]}, {'centros_area': [3, 29.0]}, {'corners': [8, 85.0]}, {'faltas_recibidas': [9, 62.0]}]"
Jon Guridi,MC,alaves,valladolid,1,73,0,0,0.1,0.0,2,1,1,22,81.8,0,0,0.0,0.0,0.0,0,1,1,0,0,2,0,2,0,0,0,0,8,26.0,4.0,0,2,2,50.0,24_25,10,18/10/2024,1,[]
Asier Villalibre,DT,alaves,valladolid,0,17,0,0,0.0,0.0,0,0,0,7,57.1,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,6.0,3.0,0,3,1,75.0,24_25,10,18/10/2024,1,[]
Ander Guevara,MC,alaves,valladolid,1,76,0,0,0.0,0.0,0,0,0,50,80.0,0,0,0.0,0.0,0.0,2,1,1,0,1,1,1,0,0,1,0,1,23,199.0,101.0,2,1,2,33.3,24_25,10,18/10/2024,1,[]
Kiké,MC,alaves,valladolid,0,13,1,0,0.0,0.0,1,0,1,6,33.3,2,1,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,2,7.0,4.0,0,1,2,33.3,24_25,10,18/10/2024,1,"[{'goles': [9, 13.0]}, {'penaltis_marcados': [10, 3.0]}, {'rojas': [8, 1.0]}]"
Antonio Blanco,MC,alaves,valladolid,1,60,0,0,0.0,0.0,0,0,0,45,82.2,0,0,0.0,0.0,0.0,2,2,4,0,3,0,0,0,2,0,0,0,25,151.0,67.0,0,2,2,50.0,24_25,10,18/10/2024,1,"[{'amarillas': [6, 11.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [3, 66.0]}]"
Joan Jordán,MC,alaves,valladolid,0,30,0,0,0.0,0.0,0,0,0,29,55.2,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,13,59.0,40.0,0,0,1,0.0,24_25,10,18/10/2024,1,"[{'penaltis_marcados': [10, 3.0]}]"
