player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Myrto Uzuni,DT,granada,almeria,1,90,1,0,0.6,0.0,5,3,2,8,87.5,0,0,0.0,0.0,0.0,10,0,2,0,2,0,0,0,1,0,0,0,9,50.0,25.0,1,0,3,0.0,23_24,25,1
Óscar Melendo,DT,granada,almeria,1,45,0,0,0.1,0.1,1,0,1,10,80.0,0,0,0.0,0.0,0.0,3,1,2,0,1,0,0,0,0,0,0,0,7,33.0,18.0,0,0,0,0.0,23_24,25,1
Lucas Boyé,DT,granada,almeria,0,45,0,0,0.0,0.0,1,1,0,12,83.3,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,2,1,1,12,91.0,50.0,2,1,1,50.0,23_24,25,1
Facundo Pellistri,DT,granada,almeria,1,89,0,0,0.3,0.1,2,2,0,30,66.7,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,0,2,1,1,22,168.0,116.0,4,0,0,0.0,23_24,25,1
Kamil Jóźwiak,DT,granada,almeria,0,1,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,3,10.0,2.0,0,0,1,0.0,23_24,25,1
Gonzalo Villar,MC,granada,almeria,1,32,0,0,0.0,0.0,0,0,0,16,81.3,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,15.0,7.0,0,0,0,0.0,23_24,25,1
Faitout Maouassa,MC,granada,almeria,0,57,0,0,0.0,0.4,1,1,0,29,44.8,0,0,0.0,0.0,0.0,2,2,1,0,0,1,0,1,0,0,0,0,17,75.0,25.0,2,0,0,0.0,23_24,25,1
Antonio Puertas,MC,granada,almeria,0,1,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0,0,0,0.0,23_24,25,1
Martin Hongla,MC,granada,almeria,1,64,0,0,0.1,0.0,2,2,0,49,89.8,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,1,0,0,0,33,138.0,51.0,0,0,0,0.0,23_24,25,1
Gerard Gumbau,MC,granada,almeria,0,26,0,1,0.0,1.0,2,1,1,21,71.4,1,0,0.0,0.0,0.0,9,2,1,0,1,0,0,0,0,0,0,0,8,73.0,60.0,1,0,0,0.0,23_24,25,1
Sergio Ruiz,MC,granada,almeria,1,90,0,0,0.0,0.0,0,0,0,59,88.1,0,0,0.0,0.0,0.0,6,4,5,0,3,0,0,0,0,3,2,0,47,289.0,174.0,2,1,0,100.0,23_24,25,1
Carlos Neva,DF,granada,almeria,1,90,0,0,0.0,0.1,1,1,0,55,87.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,3,1,1,26,80.0,51.0,0,0,0,0.0,23_24,25,1
Miguel Ángel Rubio,DF,granada,almeria,1,90,0,0,0.0,0.0,1,0,1,73,86.3,0,0,0.0,0.0,0.0,5,2,1,0,1,3,2,1,4,2,2,0,47,333.0,233.0,1,4,2,66.7,23_24,25,1
Kamil Piątkowski,DF,granada,almeria,1,90,0,0,0.7,0.0,3,1,2,45,84.4,0,0,0.0,0.0,0.0,6,3,4,0,1,0,0,0,2,0,0,0,25,99.0,51.0,0,3,2,60.0,23_24,25,1
Ricard Sánchez,DF,granada,almeria,1,90,0,0,0.0,0.1,0,0,0,42,81.0,0,0,0.0,0.0,0.0,3,2,2,0,1,3,2,1,4,1,1,0,29,165.0,48.0,1,1,0,100.0,23_24,25,1
Augusto Batalla,PT,granada,almeria,1,90,0,0,0.0,0.0,0,0,0,46,69.6,0,0,1.0,66.7,0.3,5,0,0,0,0,0,0,0,0,0,0,0,29,189.0,117.0,0,0,0,0.0,23_24,25,1
Anthony Lozano,DT,almeria,granada,1,73,0,0,0.3,0.0,2,2,0,16,56.3,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,4,5,2,3,18,150.0,73.0,4,2,4,33.3,23_24,25,0
Marko Milovanović,DT,almeria,granada,0,17,0,0,0.7,0.0,1,1,0,5,60.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,4,36.0,17.0,0,0,2,0.0,23_24,25,0
