player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Memphis,DT,atletico madrid,valencia,1,66,1,0,0.9,0.6,3,2,1,16,75.0,0,0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,4,2,2,17,74.0,40.0,2,2,0,100.0,23_24,22,28/01/2024,1,[]
Álvaro Morata,DT,atletico madrid,valencia,0,24,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,2,1,0,1,3,5.0,0.0,0,0,0,0.0,23_24,22,28/01/2024,1,"[{'goles': [8, 15.0]}, {'goles_90': [5, 0.71]}, {'tiros_puerta': [9, 33.0]}, {'goles_por_tiro': [10, 0.23]}, {'rojas': [10, 1.0]}]"
Antoine Griezmann,DT,atletico madrid,valencia,1,90,0,1,0.6,0.4,4,2,2,42,83.3,0,0,0.0,0.0,0.0,12,2,1,0,0,0,0,0,1,1,1,0,33,108.0,57.0,2,0,1,0.0,23_24,22,28/01/2024,1,"[{'goles': [6, 16.0]}, {'penaltis_marcados': [3, 4.0]}, {'corners': [6, 94.0]}]"
Pablo Barrios,MC,atletico madrid,valencia,1,80,0,0,0.1,0.0,1,0,1,45,88.9,0,0,0.0,0.0,0.0,6,3,2,0,0,2,0,2,1,0,0,0,35,174.0,114.0,4,0,2,0.0,23_24,22,28/01/2024,1,"[{'rojas': [8, 1.0]}]"
Saúl Ñíguez,MC,atletico madrid,valencia,0,10,0,0,0.0,0.0,0,0,0,4,75.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,39.0,31.0,1,0,0,0.0,23_24,22,28/01/2024,1,"[{'rojas': [10, 1.0]}]"
Koke,MC,atletico madrid,valencia,1,90,0,0,0.0,0.0,0,0,0,121,95.9,0,0,0.0,0.0,0.0,9,8,4,0,1,3,0,3,0,0,0,0,81,377.0,154.0,2,0,0,0.0,23_24,22,28/01/2024,1,"[{'pases_ultimo_tercio': [9, 196.0]}]"
Rodrigo De Paul,MC,atletico madrid,valencia,1,66,0,0,0.0,0.3,0,0,0,65,92.3,0,0,0.0,0.0,0.0,8,0,2,0,2,2,0,2,1,1,0,1,59,374.0,192.0,4,1,0,100.0,23_24,22,28/01/2024,1,"[{'pases_ultimo_tercio': [8, 180.0]}]"
Marcos Llorente,MC,atletico madrid,valencia,0,24,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,3,22.0,16.0,1,0,0,0.0,23_24,22,28/01/2024,1,"[{'rojas': [8, 1.0]}]"
Samuel Lino,MC,atletico madrid,valencia,1,66,1,0,0.6,0.2,2,0,2,45,88.9,0,0,0.0,0.0,0.0,16,0,1,0,1,1,0,1,0,3,2,1,37,237.0,149.0,4,0,1,0.0,23_24,22,28/01/2024,1,[]
Rodrigo Riquelme,MC,atletico madrid,valencia,0,24,0,0,0.0,0.0,0,0,0,14,71.4,0,0,0.0,0.0,0.0,1,0,2,0,2,2,0,2,0,1,0,1,11,84.0,56.0,3,0,1,0.0,23_24,22,28/01/2024,1,[]
Nahuel Molina,MC,atletico madrid,valencia,1,90,0,1,0.2,0.8,1,0,1,61,78.7,1,0,0.0,0.0,0.0,12,1,1,0,1,0,0,0,1,2,2,0,40,121.0,57.0,3,0,1,0.0,23_24,22,28/01/2024,1,"[{'rojas': [10, 1.0]}]"
Reinildo Mandava,DF,atletico madrid,valencia,1,90,0,0,0.0,0.0,0,0,0,71,90.1,0,0,0.0,0.0,0.0,9,1,0,0,0,0,0,0,8,2,1,1,43,91.0,34.0,0,2,0,100.0,23_24,22,28/01/2024,1,[]
José María Giménez,DF,atletico madrid,valencia,1,58,0,0,0.0,0.0,0,0,0,55,85.5,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,0,0,0,0,31,106.0,51.0,0,1,0,100.0,23_24,22,28/01/2024,1,"[{'pases_completados_pct': [9, 91.8]}]"
Axel Witsel,DF,atletico madrid,valencia,0,32,0,0,0.0,0.0,0,0,0,13,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,2,0,0,0,9,28.0,1.0,0,0,1,0.0,23_24,22,28/01/2024,1,"[{'pases_completados_pct': [6, 91.9]}]"
Stefan Savić,DF,atletico madrid,valencia,1,90,0,0,0.0,0.0,1,0,1,68,88.2,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,2,1,1,0,44,181.0,107.0,1,3,1,75.0,23_24,22,28/01/2024,1,"[{'rojas': [10, 1.0]}]"
Jan Oblak,PT,atletico madrid,valencia,1,90,0,0,0.0,0.0,0,0,0,21,76.2,0,0,0.0,100.0,0.8,10,0,0,0,0,0,0,0,0,0,0,0,8,24.0,11.0,0,1,0,100.0,23_24,22,28/01/2024,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [9, 101.0]}]"
Hugo Duro,DT,valencia,atletico madrid,1,88,0,0,0.1,0.0,2,2,0,14,78.6,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,1,0,0,0,9,49.0,12.0,0,2,4,33.3,23_24,22,28/01/2024,0,"[{'faltas_recibidas': [1, 95.0]}]"
Alberto Marí,DT,valencia,atletico madrid,0,2,0,0,0.1,0.0,1,1,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,22,28/01/2024,0,[]
Diego López,DT,valencia,atletico madrid,1,88,0,0,0.0,0.0,0,0,0,33,72.7,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,2,3,2,1,23,105.0,47.0,2,0,2,0.0,23_24,22,28/01/2024,0,[]
Hugo González,MC,valencia,atletico madrid,0,2,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,9.0,4.0,0,0,0,0.0,23_24,22,28/01/2024,0,[]
Francisco Perez,DT,valencia,atletico madrid,1,54,0,0,0.0,0.0,0,0,0,15,80.0,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,1,4,2,2,14,79.0,11.0,0,1,1,50.0,23_24,22,28/01/2024,0,"[{'apariciones_suplente': [5, 22.0]}]"
Roman Yaremchuk,DT,valencia,atletico madrid,0,36,0,0,0.0,0.0,1,0,1,5,40.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,4,30.0,7.0,0,1,0,100.0,23_24,22,28/01/2024,0,[]
