player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Lucas Beltrán,DT,valencia,villarreal,1,45,0,0,0.0,0.0,0,0,0,9,88.9,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,7,22.0,10.0,1,0,0,0.0,25_26,10,1
Hugo Duro,DT,valencia,villarreal,0,45,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,8.0,2.0,0,0,1,0.0,25_26,10,1
Diego López,DT,valencia,villarreal,1,90,0,0,0.0,0.0,1,1,0,33,69.7,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,2,1,0,22,126.0,52.0,1,1,0,100.0,25_26,10,1
Arnaut Danjuma,MC,valencia,villarreal,1,90,0,0,0.1,0.0,2,0,2,28,71.4,0,0,0.0,0.0,0.0,7,1,3,0,2,1,0,1,0,3,1,1,24,237.0,124.0,6,1,0,100.0,25_26,10,1
Javier Guerra,MC,valencia,villarreal,1,60,0,0,0.2,0.0,3,3,0,24,70.8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,17,99.0,38.0,2,0,0,0.0,25_26,10,1
Domingos André Ribeiro Almeida,MC,valencia,villarreal,0,30,0,0,0.1,0.0,1,1,0,28,85.7,0,0,0.0,0.0,0.0,3,3,2,0,0,0,0,0,0,2,1,1,24,170.0,84.0,1,0,0,0.0,25_26,10,1
José Luis García Vayá,MC,valencia,villarreal,1,82,0,0,0.1,0.0,3,3,0,68,82.4,0,0,0.0,0.0,0.0,2,3,1,0,0,1,0,1,0,1,0,1,39,189.0,93.0,0,0,0,0.0,25_26,10,1
Baptiste Santamaria,MC,valencia,villarreal,0,8,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,4,28.0,12.0,0,1,0,100.0,25_26,10,1
Luis Rioja,MC,valencia,villarreal,1,90,0,0,0.1,0.0,2,1,1,58,69.0,0,0,0.0,0.0,0.0,5,3,2,0,1,0,0,0,0,3,2,0,46,290.0,125.0,6,0,0,0.0,25_26,10,1
José Luis Gayà,DF,valencia,villarreal,1,60,0,0,0.0,0.0,0,0,0,29,75.9,0,0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,3,1,1,0,19,112.0,21.0,2,0,0,0.0,25_26,10,1
Jesus Vazquez,DF,valencia,villarreal,0,30,0,0,0.0,0.0,0,0,0,20,95.0,0,0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,2,0,2,14,64.0,47.0,1,0,0,0.0,25_26,10,1
Copete,DF,valencia,villarreal,1,90,0,0,0.1,0.0,2,2,0,79,92.4,1,0,0.0,0.0,0.0,3,3,1,0,0,1,0,1,6,2,2,0,51,171.0,74.0,0,3,1,75.0,25_26,10,1
César Tárrega,DF,valencia,villarreal,1,90,0,0,0.0,0.0,0,0,0,94,93.6,1,0,0.0,0.0,0.0,2,3,3,0,0,3,1,2,3,0,0,0,61,306.0,175.0,0,0,1,0.0,25_26,10,1
Thierry Correia,DF,valencia,villarreal,1,82,0,0,0.0,0.1,0,0,0,74,83.8,0,0,0.0,0.0,0.0,1,3,4,0,1,1,0,1,0,1,1,0,42,279.0,212.0,3,0,1,0.0,25_26,10,1
Dani Raba,MC,valencia,villarreal,0,8,0,0,0.0,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,2,0,2,5,18.0,11.0,1,0,0,0.0,25_26,10,1
Julen Agirrezabala,PT,valencia,villarreal,1,90,0,0,0.0,0.0,0,0,0,21,85.7,0,0,2.0,80.0,1.7,5,0,0,0,0,0,0,0,2,0,0,0,12,73.0,47.0,0,0,0,0.0,25_26,10,1
Georges Mikautadze,DT,villarreal,valencia,1,78,0,0,0.2,0.0,3,0,3,9,77.8,0,0,0.0,0.0,0.0,5,0,0,0,0,2,0,2,1,4,1,3,14,138.0,74.0,3,0,0,0.0,25_26,10,0
Ilias Akhomach,MC,villarreal,valencia,0,12,0,0,0.2,0.0,2,2,0,6,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,0,1,8,45.0,34.0,1,0,0,0.0,25_26,10,0
Gerard Moreno,DT,villarreal,valencia,1,67,1,0,0.8,0.2,0,0,0,30,83.3,0,0,0.0,0.0,0.0,13,1,1,0,0,1,0,1,1,4,0,3,28,159.0,88.0,3,0,1,0.0,25_26,10,0
Ayoze Pérez,DT,villarreal,valencia,0,23,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,3,1,1,10,110.0,83.0,2,0,0,0.0,25_26,10,0
Alberto Moleiro,MC,villarreal,valencia,1,87,0,0,0.2,0.0,1,1,0,33,75.8,0,0,0.0,0.0,0.0,6,1,5,0,5,2,0,2,2,2,1,1,29,110.0,75.0,3,0,0,0.0,25_26,10,0
Tajon Buchanan,MC,villarreal,valencia,0,3,0,0,0.0,0.2,0,0,0,2,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,0,0,0,0.0,25_26,10,0
Pape Gueye,MC,villarreal,valencia,1,67,0,0,0.1,0.1,2,2,0,30,86.7,1,0,0.0,0.0,0.0,5,0,0,0,0,1,1,0,1,0,0,0,34,104.0,60.0,0,0,1,0.0,25_26,10,0
Thomas Partey,MC,villarreal,valencia,0,23,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,0,0,0,16,58.0,33.0,1,0,1,0.0,25_26,10,0
Santi Comesaña,MC,villarreal,valencia,1,78,1,0,0.7,0.0,2,1,1,39,82.1,1,0,0.0,0.0,0.0,12,1,0,0,0,0,0,0,3,1,0,0,32,93.0,38.0,0,0,0,0.0,25_26,10,0
Daniel Parejo,MC,villarreal,valencia,0,12,0,0,0.0,0.0,0,0,0,18,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,15,30.0,10.0,0,0,0,0.0,25_26,10,0
Nicolas Pépé,MC,villarreal,valencia,1,90,0,0,0.0,0.3,0,0,0,29,79.3,1,0,0.0,0.0,0.0,6,0,2,0,2,0,0,0,2,3,0,3,26,161.0,96.0,2,0,0,0.0,25_26,10,0
Sergi Cardona,DF,villarreal,valencia,1,90,0,0,0.0,0.0,0,0,0,44,81.8,0,0,0.0,0.0,0.0,9,2,1,0,0,2,0,2,2,1,0,1,27,98.0,47.0,1,0,0,0.0,25_26,10,0
Renato Veiga,DF,villarreal,valencia,1,90,0,0,0.1,0.0,1,1,0,48,81.3,0,0,0.0,0.0,0.0,7,1,1,0,0,2,2,0,6,0,0,0,40,112.0,48.0,0,2,0,100.0,25_26,10,0
Juan Foyth,DF,villarreal,valencia,1,90,0,0,0.0,0.0,0,0,0,60,88.3,0,0,0.0,0.0,0.0,12,2,2,0,0,3,2,1,10,1,1,0,51,168.0,62.0,0,1,1,50.0,25_26,10,0
Santiago Mouriño,DF,villarreal,valencia,1,90,0,0,0.0,0.0,0,0,0,54,88.9,1,0,0.0,0.0,0.0,7,3,2,0,1,1,1,0,4,2,1,1,44,200.0,105.0,0,1,2,33.3,25_26,10,0
Luiz Lúcio Reis Júnior,PT,villarreal,valencia,1,90,0,0,0.0,0.0,0,0,0,21,85.7,0,0,0.0,100.0,0.5,12,0,0,0,0,0,0,0,1,0,0,0,15,70.0,35.0,0,0,0,0.0,25_26,10,0
