player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Borja Mayoral,DT,getafe,real madrid,1,87,0,0,0.5,0.1,1,0,1,24,79.2,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,18,106.0,19.0,0,0,1,0.0,23_24,20,1
Jaime Mata,DT,getafe,real madrid,0,3,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,20,1
Mason Greenwood,MC,getafe,real madrid,1,90,0,0,0.1,0.0,5,5,0,46,84.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,4,1,2,40,402.0,161.0,3,1,0,100.0,23_24,20,1
Nemanja Maksimović,MC,getafe,real madrid,1,87,0,0,0.1,0.0,1,1,0,31,87.1,0,0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,15,90.0,54.0,1,1,2,33.3,23_24,20,1
Yellu Santiago,MC,getafe,real madrid,0,3,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,9.0,0.0,0,0,0,0.0,23_24,20,1
Luis Milla,MC,getafe,real madrid,1,90,0,0,0.1,0.5,1,1,0,60,83.3,0,0,0.0,0.0,0.0,6,3,1,0,0,2,1,1,0,0,0,0,34,205.0,101.0,1,2,4,33.3,23_24,20,1
Djené,MC,getafe,real madrid,1,45,0,0,0.0,0.0,0,0,0,25,96.0,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,14,98.0,21.0,0,2,0,100.0,23_24,20,1
Diego Rico,DF,getafe,real madrid,0,45,0,0,0.0,0.1,1,1,0,26,73.1,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,1,1,0,1,18,56.0,29.0,0,0,0,0.0,23_24,20,1
Carmona,MC,getafe,real madrid,1,45,0,0,0.0,0.0,0,0,0,18,66.7,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0,9,45.0,14.0,0,0,1,0.0,23_24,20,1
Jordi,MC,getafe,real madrid,0,45,0,0,0.0,0.0,0,0,0,16,87.5,0,0,0.0,0.0,0.0,3,3,3,0,0,0,0,0,1,3,3,0,11,93.0,63.0,1,0,0,0.0,23_24,20,1
