player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Orri Steinn Óskarsson,DT,9,real sociedad,leganes,1,65,0,0,0.0,0.1,0,0,0,15,73.3,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,1,0,1,8,23.0,3.0,0,1,4,20.0,24_25,25,23/02/2025,1,[]
Mikel Oyarzabal,DT,10,real sociedad,leganes,0,25,0,0,0.1,0.0,1,1,0,19,78.9,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,3,1,1,0,11,55.0,31.0,1,1,3,25.0,24_25,25,23/02/2025,1,"[{'penaltis_marcados': [6, 4.0]}, {'rojas': [8, 1.0]}]"
Sergio Gómez,MC,17,real sociedad,leganes,1,90,0,0,0.0,0.1,0,0,0,52,80.8,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,1,1,1,0,31,117.0,42.0,1,0,0,0.0,24_25,25,23/02/2025,1,"[{'pases_clave': [10, 56.0]}, {'corners': [2, 133.0]}]"
Pablo Marín,MC,28,real sociedad,leganes,1,90,0,1,0.0,0.1,1,0,1,43,81.4,0,0,0.0,0.0,0.0,11,3,3,0,2,2,0,2,0,2,1,1,29,116.0,29.0,0,2,1,66.7,24_25,25,23/02/2025,1,[]
Arsen Zakharyan,MC,8,real sociedad,leganes,1,45,1,0,0.2,0.1,4,2,2,24,83.3,0,0,0.0,0.0,0.0,11,1,1,0,0,0,0,0,0,0,0,0,14,41.0,10.0,0,0,0,0.0,24_25,25,23/02/2025,1,"[{'apariciones_suplente': [9, 10.0]}]"
Olasagasti,MC,16,real sociedad,leganes,0,45,1,0,0.1,0.0,1,0,1,19,84.2,1,0,0.0,0.0,0.0,8,0,1,0,1,1,0,1,2,1,0,0,15,73.0,44.0,2,1,1,50.0,24_25,25,23/02/2025,1,[]
Takefusa Kubo,MC,14,real sociedad,leganes,1,65,1,0,0.1,0.0,2,1,1,24,83.3,1,0,0.0,0.0,0.0,11,1,1,0,1,0,0,0,1,5,2,3,27,165.0,108.0,3,1,0,100.0,24_25,25,23/02/2025,1,"[{'regates_exitosos': [6, 75.0]}, {'faltas_recibidas': [1, 73.0]}]"
Ander Barrenetxea,MC,7,real sociedad,leganes,0,25,0,0,0.0,0.1,0,0,0,13,53.8,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,1,1,0,10,80.0,42.0,1,0,0,0.0,24_25,25,23/02/2025,1,"[{'regates_exitosos': [7, 32.0]}]"
Martín Zubimendi,MC,4,real sociedad,leganes,1,90,0,0,0.0,0.0,0,0,0,58,94.8,0,0,0.0,0.0,0.0,7,3,0,0,0,1,1,0,1,1,1,0,38,142.0,71.0,1,1,1,50.0,24_25,25,23/02/2025,1,[]
Javi López,DF,12,real sociedad,leganes,1,90,0,0,0.0,0.0,0,0,0,57,87.7,0,0,0.0,0.0,0.0,7,1,2,0,1,2,1,1,1,1,1,0,30,144.0,43.0,0,0,0,0.0,24_25,25,23/02/2025,1,[]
