player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Anastasios Douvikas,DT,9,celta,alaves,1,77,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,1,4,1,1,16,77.0,17.0,0,1,0,100.0,24_25,1,16/08/2024,1,"[{'goles_por_tiro': [5, 0.27]}, {'apariciones_suplente': [2, 25.0]}]"
Borja Iglesias,DT,7,celta,alaves,0,13,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,0,0,0,7,16.0,2.0,0,0,0,0.0,24_25,1,16/08/2024,1,"[{'tiros_puerta': [10, 28.0]}, {'goles_por_tiro': [5, 0.24]}]"
Jonathan Bamba,MC,17,celta,alaves,1,45,0,0,0.0,0.0,0,0,0,21,81.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,1,0,1,14,68.0,35.0,0,0,0,0.0,24_25,1,16/08/2024,1,[]
Jailson Siqueira,MC,16,celta,alaves,0,45,0,0,0.0,0.0,0,0,0,34,88.2,0,0,0.0,0.0,0.0,4,1,1,0,0,2,1,1,4,1,1,0,29,204.0,103.0,1,0,1,0.0,24_25,1,16/08/2024,1,[]
Iago Aspas,MC,10,celta,alaves,1,90,1,0,0.7,0.0,3,1,2,33,72.7,1,0,0.0,0.0,0.0,8,0,1,0,1,0,0,0,3,1,1,0,32,217.0,92.0,3,0,0,0.0,24_25,1,16/08/2024,1,"[{'goles_90': [10, 0.52]}, {'penaltis_marcados': [3, 5.0]}, {'rojas': [8, 1.0]}]"
Fran Beltrán,MC,8,celta,alaves,1,64,0,0,0.0,0.0,1,1,0,41,90.2,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,1,0,0,0,25,71.0,14.0,0,0,1,0.0,24_25,1,16/08/2024,1,[]
Ilaix Moriba,MC,6,celta,alaves,0,26,0,0,0.0,0.1,0,0,0,16,81.3,0,0,0.0,0.0,0.0,3,4,5,0,1,0,0,0,0,1,0,1,9,33.0,10.0,0,1,1,50.0,24_25,1,16/08/2024,1,"[{'rojas': [8, 1.0]}]"
Damián Rodríguez,MC,28,celta,alaves,1,90,0,0,0.0,0.0,0,0,0,51,86.3,1,0,0.0,0.0,0.0,0,1,3,0,2,1,0,1,1,0,0,0,27,118.0,47.0,0,0,0,0.0,24_25,1,16/08/2024,1,[]
Óscar Mingueza,MC,3,celta,alaves,1,90,0,0,0.0,0.3,1,0,1,75,74.7,0,0,0.0,0.0,0.0,4,3,2,0,0,0,0,0,2,1,1,0,39,247.0,123.0,4,0,0,0.0,24_25,1,16/08/2024,1,"[{'pases_ultimo_tercio': [9, 176.0]}, {'rojas': [8, 1.0]}]"
Hugo Álvarez,MC,30,celta,alaves,1,90,0,1,0.0,0.1,0,0,0,54,74.1,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,3,6,2,4,38,267.0,159.0,3,1,0,100.0,24_25,1,16/08/2024,1,[]
