player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Salomón Rondón,VEN,35,DT,23,oviedo,real madrid,1,71,0,0,0.0,0.0,0,0,0,12,58.3,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,2,0,2,7,45.0,1.0,0,2,6,25.0,25_26,2,24/08/2025,1,[]
Federico Viñas,URU,27,DT,9,oviedo,real madrid,0,19,0,0,0.2,0.0,1,1,0,2,100.0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1,0.0,25_26,2,24/08/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'rojas': [1, 2.0]}]"
Ilyas Chaira,MAR,24,DT,7,oviedo,real madrid,1,78,0,0,0.0,0.0,0,0,0,26,96.2,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,2,6,0,6,26,239.0,117.0,6,0,0,0.0,25_26,2,24/08/2025,1,"[{'rojas': [2, 1.0]}]"
Josip Brekalo,CRO,27,DT,18,oviedo,real madrid,0,12,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,5,25.0,9.0,1,0,0,0.0,25_26,2,24/08/2025,1,[]
Luka Ilić,SRB,26,DT,21,oviedo,real madrid,1,71,0,0,0.0,0.0,0,0,0,22,72.7,1,0,0.0,0.0,0.0,1,2,7,0,5,3,3,0,1,1,0,1,13,44.0,18.0,0,1,0,100.0,25_26,2,24/08/2025,1,"[{'rojas': [2, 1.0]}]"
Ovie Ejaria,ENG,27,MC,14,oviedo,real madrid,0,19,0,0,0.0,0.1,0,0,0,10,100.0,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,9,32.0,5.0,0,1,0,100.0,25_26,2,24/08/2025,1,[]
Rahim Bonkano,NIG,23,DF,3,oviedo,real madrid,1,90,0,0,0.0,0.0,0,0,0,53,79.2,0,0,0.0,0.0,0.0,0,3,3,0,0,0,0,0,3,0,0,0,39,163.0,89.0,3,0,1,0.0,25_26,2,24/08/2025,1,[]
Leander Dendoncker,BEL,30,MC,20,oviedo,real madrid,1,89,0,0,0.0,0.1,1,0,1,45,91.1,0,0,0.0,0.0,0.0,0,2,3,0,1,5,2,3,2,2,1,1,31,157.0,65.0,2,0,0,0.0,25_26,2,24/08/2025,1,[]
Santi Cazorla,ESP,40,MC,8,oviedo,real madrid,0,1,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0.0,0,0,0,0.0,25_26,2,24/08/2025,1,"[{'rojas': [2, 1.0]}]"
Kwasi Sibo,GHA,27,MC,6,oviedo,real madrid,1,90,0,0,0.1,0.0,2,1,1,39,89.7,0,0,0.0,0.0,0.0,3,1,1,0,1,3,0,3,0,0,0,0,33,113.0,21.0,0,0,1,0.0,25_26,2,24/08/2025,1,[]
Nacho Vidal,ESP,30,DF,22,oviedo,real madrid,1,90,0,0,0.0,0.0,0,0,0,25,88.0,0,0,0.0,0.0,0.0,1,2,2,0,0,1,0,1,4,2,1,1,17,76.0,41.0,2,0,1,0.0,25_26,2,24/08/2025,1,[]
Oier Luengo,ESP,27,DF,15,oviedo,real madrid,1,45,0,0,0.0,0.0,0,0,0,21,81.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,1,0,1,0,0,0,14,45.0,11.0,0,0,0,0.0,25_26,2,24/08/2025,1,[]
Haissem Hassan,FRA,23,DT,10,oviedo,real madrid,0,45,0,0,0.1,0.0,2,1,1,13,76.9,0,0,0.0,0.0,0.0,3,1,1,0,0,0,0,0,0,6,2,4,14,261.0,144.0,6,0,0,0.0,25_26,2,24/08/2025,1,"[{'centros_area': [2, 12.0]}, {'regates_exitosos': [5, 33.0]}]"
Dani Calvo,ESP,31,DF,12,oviedo,real madrid,1,90,0,0,0.0,0.0,0,0,0,44,90.9,1,0,0.0,0.0,0.0,0,2,2,0,0,2,2,0,7,0,0,0,31,96.0,45.0,0,2,0,100.0,25_26,2,24/08/2025,1,[]
David Costas,ESP,30,DF,4,oviedo,real madrid,1,90,0,0,0.0,0.0,0,0,0,40,82.5,0,0,0.0,0.0,0.0,2,2,2,0,0,2,2,0,2,1,1,0,27,131.0,39.0,0,0,0,0.0,25_26,2,24/08/2025,1,[]
Aarón Escandell,ESP,29,PT,13,oviedo,real madrid,1,90,0,0,0.0,0.0,0,0,0,49,61.2,0,0,3.0,70.0,2.9,8,0,0,0,0,0,0,0,1,0,0,0,31,183.0,109.0,0,1,0,100.0,25_26,2,24/08/2025,1,"[{'minutos': [5, 1530.0]}, {'porterias_cero': [7, 5.0]}, {'paradas': [1, 80.0]}, {'save_pct': [4, 77.8]}]"
Kylian Mbappé,FRA,26,DT,10,real madrid,oviedo,1,86,2,0,0.9,0.1,7,4,3,57,89.5,0,0,0.0,0.0,0.0,17,0,1,0,1,0,0,0,0,5,2,1,48,224.0,156.0,4,0,0,0.0,25_26,2,24/08/2025,0,"[{'goles': [1, 18.0]}, {'goles_90': [2, 1.03]}, {'asistencias': [8, 4.0]}, {'penaltis_marcados': [1, 5.0]}, {'tiros_puerta': [1, 33.0]}, {'pases_clave': [1, 49.0]}, {'regates_exitosos': [2, 51.0]}, {'minutos': [3, 1570.0]}]"
Dani Ceballos,ESP,29,DT,19,real madrid,oviedo,0,4,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,4,6.0,0.0,0,0,0,0.0,25_26,2,24/08/2025,0,"[{'pases_completados_pct': [2, 94.3]}]"
Rodrygo,BRA,24,DT,11,real madrid,oviedo,1,62,0,0,0.1,0.0,4,2,2,55,87.3,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,0,10,1,2,56,377.0,219.0,8,0,0,0.0,25_26,2,24/08/2025,0,"[{'apariciones_suplente': [5, 11.0]}]"
Vinicius Júnior,BRA,25,DT,7,real madrid,oviedo,0,28,1,1,0.3,0.3,2,1,1,7,71.4,1,0,0.0,0.0,0.0,12,2,2,0,1,0,0,0,0,4,0,2,12,136.0,95.0,6,0,0,0.0,25_26,2,24/08/2025,0,"[{'asistencias': [4, 5.0]}, {'penaltis_marcados': [9, 1.0]}, {'tiros_puerta': [5, 20.0]}, {'pases_clave': [7, 33.0]}, {'regates_exitosos': [3, 43.0]}, {'faltas_recibidas': [6, 34.0]}]"
