player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Umar Sadiq,DT,valencia,sevilla,1,59,0,0,0.0,0.1,0,0,0,12,58.3,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,1,0,1,14,47.0,10.0,0,1,3,25.0,24_25,31,1
Hugo Duro,DT,valencia,sevilla,0,31,0,0,0.2,0.0,1,0,1,6,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,9,25.0,3.0,0,0,4,0.0,24_25,31,1
Diego López,DT,valencia,sevilla,1,73,0,1,0.7,0.1,2,1,1,23,65.2,0,0,0.0,0.0,0.0,8,1,2,0,1,1,0,1,1,2,1,1,21,116.0,63.0,4,0,0,0.0,24_25,31,1
José Luis García Vayá,MC,valencia,sevilla,0,17,0,0,0.0,0.1,0,0,0,11,45.5,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,4,13.0,5.0,0,0,0,0.0,24_25,31,1
Luis Rioja,DT,valencia,sevilla,1,86,0,0,0.0,0.2,0,0,0,34,70.6,0,0,0.0,0.0,0.0,8,1,0,0,0,4,0,4,3,2,0,2,32,202.0,135.0,2,0,0,0.0,24_25,31,1
Mouctar Diakhaby,DF,valencia,sevilla,0,4,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0.0,24_25,31,1
Domingos André Ribeiro Almeida,MC,valencia,sevilla,1,73,0,0,0.0,0.0,0,0,0,33,90.9,0,0,0.0,0.0,0.0,6,1,2,0,1,1,0,1,0,3,1,1,25,125.0,60.0,0,0,0,0.0,24_25,31,1
Rafa Mir,DT,valencia,sevilla,0,17,0,0,0.0,0.0,1,1,0,2,50.0,0,0,0.0,0.0,0.0,2,2,1,0,1,0,0,0,0,0,0,0,1,2.0,1.0,0,0,0,0.0,24_25,31,1
Enzo Barrenechea,MC,valencia,sevilla,1,90,0,0,0.0,0.1,0,0,0,54,85.2,0,0,0.0,0.0,0.0,5,2,2,0,2,1,0,1,2,3,0,2,44,128.0,59.0,0,1,1,50.0,24_25,31,1
Javier Guerra,MC,valencia,sevilla,1,86,1,0,0.2,0.0,2,0,2,34,67.6,1,0,0.0,0.0,0.0,13,1,0,0,0,0,0,0,0,2,1,1,32,165.0,99.0,3,0,1,0.0,24_25,31,1
Francisco Perez,MC,valencia,sevilla,0,4,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,29.0,1.0,1,0,0,0.0,24_25,31,1
José Luis Gayà,DF,valencia,sevilla,1,90,0,0,0.2,0.0,1,0,1,42,78.6,1,0,0.0,0.0,0.0,7,3,4,0,1,0,0,0,3,0,0,0,25,60.0,24.0,0,0,0,0.0,24_25,31,1
Cristhian Mosquera,DF,valencia,sevilla,1,90,0,0,0.0,0.0,0,0,0,64,89.1,0,0,0.0,0.0,0.0,8,0,0,0,0,1,1,0,3,0,0,0,56,256.0,119.0,0,1,1,50.0,24_25,31,1
César Tárrega,DF,valencia,sevilla,1,90,0,0,0.1,0.0,1,0,1,69,88.4,0,0,0.0,0.0,0.0,9,0,0,0,0,2,2,0,5,0,0,0,54,211.0,88.0,0,2,1,66.7,24_25,31,1
Dimitri Foulquier,DF,valencia,sevilla,1,90,0,0,0.0,0.0,0,0,0,62,87.1,1,0,0.0,0.0,0.0,6,5,2,0,0,0,0,0,1,1,0,0,43,194.0,130.0,3,0,1,0.0,24_25,31,1
Giorgi Mamardashvili,PT,valencia,sevilla,1,90,0,0,0.0,0.0,0,0,0,44,63.6,0,0,0.0,100.0,0.8,13,0,0,0,0,0,0,0,1,0,0,0,29,116.0,68.0,0,1,0,100.0,24_25,31,1
Isaac Romero,DT,sevilla,valencia,1,65,0,0,0.2,0.0,2,1,1,11,54.5,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,11,64.0,43.0,1,0,1,0.0,24_25,31,0
Chidera Ejuke,DT,sevilla,valencia,0,25,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,3,1,2,7,39.0,16.0,0,0,0,0.0,24_25,31,0
Dodi Lukebakio,DT,sevilla,valencia,1,90,0,0,0.3,0.2,6,4,2,35,74.3,0,0,0.0,0.0,0.0,6,1,1,0,0,2,0,2,0,1,1,0,23,105.0,62.0,2,0,1,0.0,24_25,31,0
Peque,DT,sevilla,valencia,1,65,0,0,0.0,0.0,0,0,0,22,68.2,0,0,0.0,0.0,0.0,4,1,0,0,0,2,0,2,1,1,0,1,15,38.0,15.0,0,0,1,0.0,24_25,31,0
Stanis Idumbo,DT,sevilla,valencia,0,25,0,0,0.0,0.0,0,0,0,13,76.9,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,2,1,1,14,92.0,52.0,1,0,0,0.0,24_25,31,0
Albert Sambi Lokonga,MC,sevilla,valencia,1,65,0,0,0.2,0.2,2,0,2,25,84.0,0,0,0.0,0.0,0.0,5,1,0,0,0,2,0,2,3,0,0,0,15,67.0,36.0,0,0,0,0.0,24_25,31,0
Saúl Ñíguez,MC,sevilla,valencia,0,25,0,0,0.0,0.0,0,0,0,8,75.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,4,21.0,9.0,0,3,0,100.0,24_25,31,0
Lucien Agoume,MC,sevilla,valencia,1,90,0,0,0.0,0.2,0,0,0,61,85.2,0,0,0.0,0.0,0.0,6,5,1,0,0,2,1,1,4,2,1,0,34,132.0,85.0,1,0,1,0.0,24_25,31,0
Djibril Sow,MC,sevilla,valencia,1,90,0,0,0.0,0.2,1,1,0,53,96.2,0,0,0.0,0.0,0.0,7,3,2,0,1,2,0,2,2,1,1,0,34,125.0,68.0,2,0,0,0.0,24_25,31,0
Kike Salas,DF,sevilla,valencia,1,90,0,0,0.0,0.0,1,1,0,53,75.5,1,0,0.0,0.0,0.0,7,4,2,0,0,0,0,0,13,0,0,0,20,82.0,61.0,0,5,0,100.0,24_25,31,0
Nemanja Gudelj,DF,sevilla,valencia,1,78,0,0,0.0,0.0,0,0,0,33,93.9,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,4,0,0,0,18,71.0,8.0,0,0,1,0.0,24_25,31,0
Adrià Pedrosa,DF,sevilla,valencia,0,12,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,4,11.0,2.0,0,0,0,0.0,24_25,31,0
Loïc Bade,DF,sevilla,valencia,1,90,0,0,0.0,0.0,0,0,0,54,87.0,0,0,0.0,0.0,0.0,6,1,1,0,0,0,0,0,7,0,0,0,32,218.0,100.0,0,1,0,100.0,24_25,31,0
