player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Ante Budimir,DT,17,osasuna,girona,1,90,1,1,1.1,0.1,2,1,1,12,91.7,0,0,0.0,0.0,0.0,14,1,1,0,1,1,0,1,2,2,0,2,16,75.0,17.0,0,2,6,25.0,24_25,31,13/04/2025,1,"[{'goles': [3, 21.0]}, {'goles_90': [7, 0.64]}, {'penaltis_marcados': [1, 8.0]}, {'tiros_puerta': [9, 29.0]}]"
Rubén García,DT,14,osasuna,girona,1,60,0,0,0.1,0.1,1,0,1,18,94.4,0,0,0.0,0.0,0.0,6,2,1,0,0,1,1,0,0,0,0,0,12,103.0,42.0,2,1,1,50.0,24_25,31,13/04/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Pablo Ibáñez,MC,8,osasuna,girona,0,30,1,0,0.2,0.0,3,2,1,9,66.7,0,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,3,0,0,0,11,71.0,51.0,1,0,0,0.0,24_25,31,13/04/2025,1,"[{'apariciones_suplente': [10, 21.0]}]"
Aimar Oroz,MC,10,osasuna,girona,1,86,0,1,0.1,0.1,1,0,1,25,88.0,0,0,0.0,0.0,0.0,14,0,1,0,1,0,0,0,0,6,4,2,24,192.0,88.0,3,0,0,0.0,24_25,31,13/04/2025,1,"[{'faltas_recibidas': [5, 64.0]}]"
Unai García,DF,4,osasuna,girona,0,4,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,31,13/04/2025,1,"[{'rojas': [10, 1.0]}]"
Lucas Torró,MC,6,osasuna,girona,1,77,0,0,0.0,0.0,1,0,1,25,76.0,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,1,0,0,0,12,18.0,9.0,0,2,1,66.7,24_25,31,13/04/2025,1,"[{'faltas_cometidas': [1, 75.0]}]"
Iker Muñoz,MC,18,osasuna,girona,0,13,0,0,0.1,0.0,1,1,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,3,10.0,3.0,0,0,0,0.0,24_25,31,13/04/2025,1,[]
Jon Moncayola,MC,7,osasuna,girona,1,90,0,0,0.0,0.1,1,0,1,36,83.3,0,0,0.0,0.0,0.0,4,4,3,0,1,0,0,0,0,0,0,0,26,153.0,59.0,3,1,1,50.0,24_25,31,13/04/2025,1,"[{'rojas': [10, 1.0]}]"
Abel Bretones,DF,23,osasuna,girona,1,86,0,0,0.0,0.1,0,0,0,29,65.5,0,0,0.0,0.0,0.0,5,2,3,0,1,0,0,0,1,0,0,0,17,155.0,92.0,3,0,0,0.0,24_25,31,13/04/2025,1,"[{'rojas': [2, 1.0]}]"
Juan Cruz Armada,DF,3,osasuna,girona,0,4,0,0,0.0,0.0,0,0,0,1,100.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,31,13/04/2025,1,[]
Jorge Herrando,DF,5,osasuna,girona,1,90,0,0,0.0,0.0,1,1,0,32,78.1,0,0,0.0,0.0,0.0,3,0,1,0,1,1,1,0,2,0,0,0,8,25.0,6.0,0,1,2,33.3,24_25,31,13/04/2025,1,[]
