player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Óscar Trejo,DT,rayo,las palmas,1,74,0,0,0.0,0.0,0,0,0,36,86.1,0,0,0.0,0.0,0.0,4,3,1,0,0,0,0,0,0,11,4,6,27,150.0,97.0,3,0,0,0.0,23_24,21,20/01/2024,1,"[{'rojas': [10, 1.0]}]"
Radamel Falcao,DT,rayo,las palmas,0,16,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.0,1.0,0,0,0,0.0,23_24,21,20/01/2024,1,[]
Sergio Camello,DT,rayo,las palmas,1,65,0,0,0.1,0.1,2,2,0,14,57.1,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,1,7,16.0,5.0,0,1,0,100.0,23_24,21,20/01/2024,1,"[{'rojas': [2, 1.0]}]"
Jorge de Frutos,DT,rayo,las palmas,0,25,0,0,0.2,0.0,1,0,1,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,6,54.0,37.0,2,0,0,0.0,23_24,21,20/01/2024,1,"[{'apariciones_suplente': [6, 22.0]}]"
Álvaro García,MC,rayo,las palmas,1,80,0,0,0.6,0.1,3,2,1,39,53.8,2,1,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,4,1,3,21,145.0,109.0,6,0,1,0.0,23_24,21,20/01/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Óscar Valentín,MC,rayo,las palmas,1,90,0,0,0.1,0.0,1,1,0,44,84.1,0,0,0.0,0.0,0.0,3,3,3,0,1,1,0,1,3,1,0,1,16,70.0,24.0,0,1,3,25.0,23_24,21,20/01/2024,1,"[{'entradas': [1, 107.0]}, {'rojas': [10, 1.0]}, {'faltas_cometidas': [2, 77.0]}]"
Unai López,MC,rayo,las palmas,1,90,0,0,0.1,0.1,3,3,0,57,78.9,0,0,0.0,0.0,0.0,2,3,2,0,1,1,0,1,1,2,0,2,24,209.0,94.0,1,0,0,0.0,23_24,21,20/01/2024,1,"[{'rojas': [8, 1.0]}]"
Isaac Palazón Camacho,MC,rayo,las palmas,1,65,0,0,0.1,0.0,1,1,0,27,66.7,1,0,0.0,0.0,0.0,0,0,1,0,1,2,0,2,0,3,0,3,13,89.0,5.0,0,0,3,0.0,23_24,21,20/01/2024,1,"[{'tiros_puerta': [10, 31.0]}, {'faltas_recibidas': [3, 76.0]}]"
Randy Nteka,MC,rayo,las palmas,0,25,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,2,0,2,4,13.0,3.0,0,1,0,100.0,23_24,21,20/01/2024,1,[]
Alfonso Espino,DF,rayo,las palmas,1,81,0,0,0.4,0.6,1,1,0,57,77.2,0,0,0.0,0.0,0.0,8,3,3,0,1,1,0,1,0,5,2,3,19,128.0,76.0,3,1,0,100.0,23_24,21,20/01/2024,1,[]
