player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Robert Lewandowski,DT,9,barcelona,espanyol,1,90,0,0,0.1,0.1,2,0,2,26,84.6,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,2,0,0,0,24,88.0,12.0,1,1,2,33.3,24_25,12,03/11/2024,1,"[{'goles': [2, 27.0]}, {'goles_90': [3, 0.91]}, {'penaltis_marcados': [10, 3.0]}, {'tiros_puerta': [3, 45.0]}, {'goles_por_tiro': [7, 0.22]}]"
Raphinha,DT,11,barcelona,espanyol,1,84,1,0,0.5,0.1,1,0,1,48,70.8,0,0,0.0,0.0,0.0,11,1,0,0,0,0,0,0,1,4,1,2,36,175.0,98.0,3,0,1,0.0,24_25,12,03/11/2024,1,"[{'goles': [6, 18.0]}, {'goles_90': [9, 0.57]}, {'asistencias': [2, 9.0]}, {'tiros_puerta': [4, 40.0]}, {'pases_clave': [2, 91.0]}, {'corners': [1, 140.0]}]"
Ansu Fati,DT,10,barcelona,espanyol,0,6,0,0,0.0,0.0,1,1,0,8,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,39.0,30.0,1,0,0,0.0,24_25,12,03/11/2024,1,[]
Lamine Yamal,DT,19,barcelona,espanyol,1,90,0,1,0.1,0.5,4,2,2,46,76.1,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,10,3,7,47,349.0,172.0,7,0,0,0.0,24_25,12,03/11/2024,1,"[{'asistencias': [1, 13.0]}, {'asistencias_90': [2, 0.41]}, {'tiros_puerta': [2, 46.0]}, {'pases_clave': [6, 64.0]}, {'regates_exitosos': [1, 161.0]}]"
Dani Olmo,MC,20,barcelona,espanyol,1,55,2,0,0.9,0.0,4,1,3,21,71.4,0,0,0.0,0.0,0.0,16,0,0,0,0,1,1,0,0,2,1,1,21,113.0,55.0,1,2,1,66.7,24_25,12,03/11/2024,1,"[{'goles_90': [6, 0.74]}]"
Fermin López,MC,16,barcelona,espanyol,0,35,0,0,0.0,0.1,1,0,1,28,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,21,79.0,18.0,0,1,0,100.0,24_25,12,03/11/2024,1,"[{'asistencias_90': [3, 0.36]}, {'rojas': [8, 1.0]}]"
Pedri,MC,8,barcelona,espanyol,1,84,0,0,0.0,0.0,0,0,0,101,89.1,0,0,0.0,0.0,0.0,3,1,2,0,1,2,0,2,1,0,0,0,76,381.0,179.0,1,0,0,0.0,24_25,12,03/11/2024,1,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Gavi,MC,6,barcelona,espanyol,0,6,0,0,0.0,0.0,0,0,0,9,77.8,0,0,0.0,0.0,0.0,2,1,1,0,0,2,0,2,0,0,0,0,8,15.0,5.0,0,0,0,0.0,24_25,12,03/11/2024,1,[]
Marc Casado,MC,17,barcelona,espanyol,1,55,0,1,0.0,0.5,0,0,0,58,96.6,0,0,0.0,0.0,0.0,9,3,1,0,0,2,2,0,1,0,0,0,43,190.0,78.0,0,0,0,0.0,24_25,12,03/11/2024,1,"[{'rojas': [8, 1.0]}]"
Frenkie de Jong,MC,21,barcelona,espanyol,0,35,0,0,0.0,0.1,0,0,0,51,94.1,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,38,221.0,169.0,0,0,0,0.0,24_25,12,03/11/2024,1,"[{'pases_completados_pct': [1, 94.4]}]"
Alejandro Balde,DF,3,barcelona,espanyol,1,90,0,1,0.0,0.1,0,0,0,56,87.5,0,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,1,1,0,1,39,257.0,104.0,2,0,1,0.0,24_25,12,03/11/2024,1,[]
Iñigo Martínez,DF,5,barcelona,espanyol,1,90,0,0,0.0,0.0,0,0,0,130,94.6,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,5,0,0,0,110,812.0,689.0,8,3,0,100.0,24_25,12,03/11/2024,1,"[{'pases_ultimo_tercio': [3, 259.0]}]"
