player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Ayoze Pérez,MC,villarreal,rayo,1,82,1,0,0.6,0.0,5,3,2,20,65.0,0,0,0.0,0.0,0.0,10,3,1,0,0,1,0,1,0,8,3,4,25,139.0,87.0,4,0,4,0.0,24_25,12,18/12/2024,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Thiago Ojeda,MC,villarreal,rayo,0,8,0,0,0.0,0.0,1,1,0,8,87.5,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,5,42.0,34.0,1,0,0,0.0,24_25,12,18/12/2024,1,[]
Thierno Barry,DT,villarreal,rayo,1,73,0,0,0.1,0.3,1,1,0,13,84.6,0,0,0.0,0.0,0.0,7,1,0,0,0,4,2,2,0,2,2,0,10,94.0,54.0,1,5,3,62.5,24_25,12,18/12/2024,1,[]
Gerard Moreno,DT,villarreal,rayo,0,17,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,5,10.0,2.0,0,1,0,100.0,24_25,12,18/12/2024,1,"[{'penaltis_marcados': [10, 3.0]}]"
Denis Suárez,MC,villarreal,rayo,1,62,0,1,0.0,0.1,0,0,0,34,61.8,0,0,0.0,0.0,0.0,8,1,1,0,0,1,0,1,0,0,0,0,13,81.0,46.0,1,1,0,100.0,24_25,12,18/12/2024,1,[]
Juan Bernat,DF,villarreal,rayo,0,28,0,0,0.3,0.0,1,0,1,9,55.6,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,2,1,1,0,4,17.0,1.0,0,0,0,0.0,24_25,12,18/12/2024,1,[]
Santi Comesaña,MC,villarreal,rayo,1,90,0,0,0.1,0.0,1,1,0,52,80.8,0,0,0.0,0.0,0.0,5,3,2,0,2,5,0,5,3,2,1,1,31,161.0,104.0,0,2,2,50.0,24_25,12,18/12/2024,1,"[{'entradas': [5, 85.0]}]"
Pape Gueye,MC,villarreal,rayo,1,90,0,0,0.1,0.0,3,2,1,46,69.6,1,0,0.0,0.0,0.0,4,5,2,0,0,2,1,1,5,2,1,1,27,100.0,39.0,1,1,1,50.0,24_25,12,18/12/2024,1,"[{'rojas': [2, 2.0]}, {'faltas_recibidas': [9, 62.0]}]"
Yeremi Pino,MC,villarreal,rayo,1,73,0,0,0.1,0.1,2,1,1,28,71.4,1,0,0.0,0.0,0.0,3,0,1,0,1,4,1,3,1,4,2,1,23,149.0,66.0,3,0,0,0.0,24_25,12,18/12/2024,1,"[{'asistencias': [8, 7.0]}, {'asistencias_90': [6, 0.33]}, {'amarillas': [6, 11.0]}]"
Pau Cabanes,MC,villarreal,rayo,0,17,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,2,0,2,9,52.0,21.0,0,1,0,100.0,24_25,12,18/12/2024,1,[]
Sergi Cardona,DF,villarreal,rayo,1,90,0,0,0.0,0.2,0,0,0,43,74.4,0,0,0.0,0.0,0.0,5,1,2,0,1,5,2,3,5,2,0,0,18,107.0,81.0,1,3,1,75.0,24_25,12,18/12/2024,1,"[{'asistencias': [8, 7.0]}, {'centros_area': [7, 26.0]}, {'amarillas': [6, 11.0]}]"
Logan Costa,DF,villarreal,rayo,1,90,0,0,0.0,0.0,0,0,0,39,82.1,1,0,0.0,0.0,0.0,5,0,0,0,0,2,2,0,7,0,0,0,19,128.0,29.0,1,1,3,25.0,24_25,12,18/12/2024,1,[]
Willy Kambwala,DF,villarreal,rayo,1,31,0,0,0.0,0.0,0,0,0,14,78.6,0,1,0.0,0.0,0.0,-2,1,0,0,0,0,0,0,0,0,0,0,6,16.0,15.0,0,0,0,0.0,24_25,12,18/12/2024,1,"[{'rojas': [8, 1.0]}]"
Pau Navarro,DF,villarreal,rayo,1,73,0,0,0.0,0.0,0,0,0,42,92.9,0,0,0.0,0.0,0.0,5,2,1,0,0,3,1,2,2,0,0,0,13,67.0,28.0,1,0,0,0.0,24_25,12,18/12/2024,1,[]
Juan Foyth,DF,villarreal,rayo,0,17,0,0,0.0,0.0,0,0,0,15,86.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,4,15.0,6.0,0,0,0,0.0,24_25,12,18/12/2024,1,[]
Luiz Lúcio Reis Júnior,PT,villarreal,rayo,1,90,0,0,0.0,0.0,0,0,0,33,60.6,0,0,1.0,50.0,1.0,6,0,0,0,0,0,0,0,2,0,0,0,18,125.0,99.0,0,0,0,0.0,24_25,12,18/12/2024,1,"[{'save_pct': [2, 78.8]}]"
Sergio Camello,DT,rayo,villarreal,1,62,0,1,0.2,0.6,3,3,0,15,80.0,0,0,0.0,0.0,0.0,9,1,1,0,0,1,0,1,1,2,1,1,18,113.0,59.0,2,1,0,100.0,24_25,12,18/12/2024,0,"[{'rojas': [2, 1.0]}]"
Isaac Palazón Camacho,MC,rayo,villarreal,0,28,0,0,0.0,0.2,0,0,0,36,75.0,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,0,1,0,1,20,63.0,32.0,0,0,0,0.0,24_25,12,18/12/2024,0,"[{'corners': [7, 92.0]}]"
Álvaro García,DT,rayo,villarreal,1,90,1,0,0.3,0.0,3,2,1,44,61.4,0,0,0.0,0.0,0.0,12,1,0,0,0,1,0,1,2,0,0,0,29,206.0,121.0,6,0,0,0.0,24_25,12,18/12/2024,0,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Jorge de Frutos,DT,rayo,villarreal,1,90,0,0,0.5,0.0,3,3,0,31,67.7,0,0,0.0,0.0,0.0,2,0,0,0,0,2,0,2,0,3,1,2,24,174.0,128.0,4,1,1,50.0,24_25,12,18/12/2024,0,"[{'rojas': [8, 1.0]}]"
Óscar Trejo,MC,rayo,villarreal,1,62,0,0,0.0,0.0,0,0,0,32,93.8,1,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,0,0,0,19,105.0,35.0,0,2,0,100.0,24_25,12,18/12/2024,0,"[{'rojas': [10, 1.0]}]"
Randy Nteka,DT,rayo,villarreal,0,28,0,0,0.0,0.1,0,0,0,7,71.4,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,1,1,0,5,14.0,7.0,0,0,0,0.0,24_25,12,18/12/2024,0,[]
Pedro Díaz,MC,rayo,villarreal,1,56,0,0,0.0,0.2,1,1,0,31,74.2,0,0,0.0,0.0,0.0,2,0,2,0,2,0,0,0,1,0,0,0,20,111.0,53.0,1,1,1,50.0,24_25,12,18/12/2024,0,[]
Pathé Ciss,MC,rayo,villarreal,0,34,0,0,0.0,0.0,0,0,0,28,82.1,0,0,0.0,0.0,0.0,2,2,4,0,2,1,0,1,0,0,0,0,24,85.0,33.0,0,0,1,0.0,24_25,12,18/12/2024,0,"[{'amarillas': [3, 12.0]}]"
Óscar Valentín,MC,rayo,villarreal,1,90,0,0,0.1,0.0,1,1,0,45,80.0,0,0,0.0,0.0,0.0,4,1,3,0,2,4,0,4,5,2,1,1,25,136.0,57.0,1,4,5,44.4,24_25,12,18/12/2024,0,"[{'faltas_cometidas': [5, 57.0]}]"
Alfonso Espino,DF,rayo,villarreal,1,83,0,0,0.2,0.0,3,2,1,57,78.9,0,0,0.0,0.0,0.0,8,5,5,0,1,4,1,3,6,0,0,0,32,98.0,35.0,0,1,1,50.0,24_25,12,18/12/2024,0,[]
Pep Chavarría,DF,rayo,villarreal,0,7,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,2,0,0,0,5,19.0,12.0,0,0,0,0.0,24_25,12,18/12/2024,0,"[{'rojas': [10, 1.0]}]"
Abdul Mumin,DF,rayo,villarreal,1,90,0,0,0.0,0.0,1,1,0,33,90.9,1,0,0.0,0.0,0.0,4,3,1,0,0,0,0,0,8,1,0,1,29,100.0,10.0,0,1,0,100.0,24_25,12,18/12/2024,0,"[{'rojas': [8, 1.0]}]"
Florian Lejeune,DF,rayo,villarreal,1,90,0,0,0.1,0.0,2,2,0,50,84.0,1,0,0.0,0.0,0.0,4,1,0,0,0,2,1,1,5,0,0,0,40,188.0,125.0,1,3,4,42.9,24_25,12,18/12/2024,0,"[{'despejes': [9, 181.0]}, {'minutos': [4, 3325.0]}]"
Iván Balliu,DF,rayo,villarreal,1,56,0,0,0.0,0.0,0,0,0,40,80.0,0,0,0.0,0.0,0.0,1,0,1,0,1,2,1,1,1,0,0,0,18,67.0,35.0,1,0,2,0.0,24_25,12,18/12/2024,0,[]
Andrei Ratiu,DF,rayo,villarreal,0,34,0,0,0.0,0.0,1,1,0,27,85.2,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,2,0,2,20,140.0,92.0,4,0,0,0.0,24_25,12,18/12/2024,0,"[{'regates_exitosos': [5, 76.0]}]"
Augusto Batalla,PT,rayo,villarreal,1,90,0,0,0.0,0.0,0,0,0,25,76.0,0,0,1.0,80.0,1.8,8,0,0,0,0,0,0,0,0,0,0,0,10,47.0,18.0,0,0,0,0.0,24_25,12,18/12/2024,0,"[{'porterias_cero': [7, 8.0]}, {'paradas': [5, 93.0]}, {'save_pct': [8, 75.2]}]"
