player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Kiké,ESP,34,DT,17,alaves,mallorca,1,89,0,0,0.0,0.0,0,0,0,17,64.7,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,2,0,0,0,14,39.0,8.0,0,4,5,44.4,24_25,12,01/11/2024,1,"[{'goles': [9, 13.0]}, {'penaltis_marcados': [10, 3.0]}, {'rojas': [8, 1.0]}]"
Toni Martínez,ESP,27,DT,11,alaves,mallorca,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,12,01/11/2024,1,[]
Abde Rebbach,ALG,26,DT,21,alaves,mallorca,1,89,0,0,0.0,0.2,3,3,0,34,67.6,0,0,0.0,0.0,0.0,6,0,2,0,2,0,0,0,1,2,0,2,29,226.0,133.0,6,1,2,33.3,24_25,12,01/11/2024,1,[]
Carlos Martín,ESP,22,DT,15,alaves,mallorca,0,1,0,0,0.4,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,5.0,4.0,0,0,0,0.0,24_25,12,01/11/2024,1,[]
Carlos Vicente,ESP,25,DT,7,alaves,mallorca,1,90,0,0,0.0,0.2,0,0,0,30,60.0,0,0,0.0,0.0,0.0,5,1,1,0,0,1,1,0,0,4,0,4,18,124.0,27.0,3,3,1,75.0,24_25,12,01/11/2024,1,"[{'pases_clave': [7, 63.0]}, {'centros_area': [3, 29.0]}, {'corners': [8, 85.0]}, {'faltas_recibidas': [9, 62.0]}]"
Jon Guridi,ESP,29,MC,18,alaves,mallorca,1,79,1,0,0.3,0.0,2,1,1,24,70.8,0,0,0.0,0.0,0.0,12,1,1,0,1,0,0,0,0,1,0,1,10,31.0,16.0,0,3,2,60.0,24_25,12,01/11/2024,1,[]
Stoichkov,ESP,30,MC,19,alaves,mallorca,0,11,0,0,0.0,0.4,0,0,0,5,100.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,2,11.0,6.0,0,0,1,0.0,24_25,12,01/11/2024,1,[]
Carlos Benavídez,URU,26,MC,23,alaves,mallorca,1,16,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,2,11.0,8.0,1,0,0,0.0,24_25,12,01/11/2024,1,[]
Ander Guevara,ESP,27,MC,6,alaves,mallorca,0,74,0,0,0.0,0.0,0,0,0,37,78.4,0,0,0.0,0.0,0.0,6,1,2,0,2,1,0,1,3,0,0,0,14,57.0,35.0,0,4,1,80.0,24_25,12,01/11/2024,1,[]
Antonio Blanco,ESP,24,MC,8,alaves,mallorca,1,90,0,0,0.0,0.0,1,1,0,40,80.0,0,0,0.0,0.0,0.0,10,5,2,0,1,1,1,0,3,0,0,0,21,83.0,29.0,0,3,0,100.0,24_25,12,01/11/2024,1,"[{'amarillas': [6, 11.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [3, 66.0]}]"
Manu Sánchez,ESP,24,DF,3,alaves,mallorca,1,90,0,0,0.1,0.0,1,1,0,39,64.1,0,0,0.0,0.0,0.0,5,3,2,0,0,1,0,1,1,0,0,0,17,93.0,66.0,1,0,1,0.0,24_25,12,01/11/2024,1,"[{'entradas': [7, 83.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [6, 56.0]}]"
Pica,ESP,22,DF,36,alaves,mallorca,1,90,0,0,0.1,0.0,1,1,0,36,77.8,1,0,0.0,0.0,0.0,6,4,0,0,0,0,0,0,6,0,0,0,18,98.0,60.0,1,5,2,71.4,24_25,12,01/11/2024,1,[]
Abdel Abqar,MAR,25,DF,5,alaves,mallorca,1,90,0,0,0.1,0.0,1,0,1,33,69.7,1,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,3,0,0,0,17,89.0,57.0,1,1,4,20.0,24_25,12,01/11/2024,1,"[{'amarillas': [2, 13.0]}]"
