player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Pablo Durán,DT,celta,betis,1,81,0,1,0.6,1.0,3,2,1,18,88.9,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,1,1,0,1,16,86.0,47.0,2,0,4,0.0
Borja Iglesias,DT,celta,betis,0,9,0,0,0.0,0.0,0,0,0,3,100.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0,0,0,0.0
Iker Losada,DT,celta,betis,1,59,0,0,0.1,0.2,1,1,0,22,81.8,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,13,61.0,33.0,2,0,2,0.0
Williot Swedberg,DT,celta,betis,0,31,1,0,0.2,0.0,1,0,1,9,55.6,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,2,1,1,11,92.0,70.0,2,0,1,0.0
Alfon,DT,celta,betis,1,59,0,0,0.0,0.0,1,1,0,17,70.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,3,1,1,16,114.0,73.0,5,0,0,0.0
Fer López,DT,celta,betis,0,31,0,0,0.0,0.0,0,0,0,10,80.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,10,81.0,42.0,2,0,0,0.0
Hugo Álvarez,MC,celta,betis,1,90,0,1,0.0,0.2,0,0,0,57,77.2,0,0,0.0,0.0,0.0,7,0,1,0,1,0,0,0,3,3,1,2,40,132.0,68.0,2,0,0,0.0
Hugo Sotelo,MC,celta,betis,1,88,0,0,0.0,0.1,0,0,0,65,81.5,0,0,0.0,0.0,0.0,4,2,2,0,0,1,0,1,0,2,2,0,42,201.0,102.0,1,0,0,0.0
Jailson Siqueira,MC,celta,betis,0,2,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
Fran Beltrán,MC,celta,betis,1,90,1,0,0.1,0.0,1,0,1,64,89.1,1,0,0.0,0.0,0.0,8,1,2,0,2,0,0,0,2,0,0,0,35,131.0,70.0,0,2,2,50.0
Óscar Mingueza,MC,celta,betis,1,81,0,0,0.1,0.4,4,3,1,67,70.1,0,0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,0,0,0,0,43,118.0,53.0,0,0,1,0.0
Sergio Carreira,MC,celta,betis,0,9,0,1,0.0,0.2,0,0,0,3,100.0,0,0,0.0,0.0,0.0,6,1,2,0,1,0,0,0,2,0,0,0,3,10.0,7.0,0,0,0,0.0
