player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Orri Steinn Óskarsson,DT,real sociedad,espanyol,1,61,0,0,0.0,0.0,0,0,0,14,42.9,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,1,0,0,8,12.0,3.0,0,2,2,50.0,24_25,23,1
Mikel Oyarzabal,DT,real sociedad,espanyol,0,29,0,0,0.0,0.0,0,0,0,9,88.9,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,7,36.0,6.0,0,0,0,0.0,24_25,23,1
Sergio Gómez,DT,real sociedad,espanyol,1,61,0,0,0.1,0.8,1,1,0,32,62.5,0,0,0.0,0.0,0.0,7,2,2,0,0,1,0,1,0,0,0,0,17,115.0,72.0,3,0,0,0.0,24_25,23,1
Ander Barrenetxea,DT,real sociedad,espanyol,0,29,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,3,1,15,116.0,59.0,3,0,0,0.0,24_25,23,1
Sheraldo Becker,DT,real sociedad,espanyol,1,75,1,0,0.2,0.0,2,1,1,37,70.3,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,2,0,1,27,245.0,135.0,8,0,2,0.0,24_25,23,1
Takefusa Kubo,DT,real sociedad,espanyol,0,15,0,0,0.1,0.0,1,1,0,13,76.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,10,113.0,74.0,3,0,0,0.0,24_25,23,1
Pablo Marín,MC,real sociedad,espanyol,1,61,0,0,0.0,0.0,0,0,0,24,70.8,0,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,0,3,2,1,16,65.0,38.0,0,2,3,40.0,24_25,23,1
Olasagasti,MC,real sociedad,espanyol,0,29,0,1,0.0,0.3,0,0,0,27,74.1,0,0,0.0,0.0,0.0,9,1,0,0,0,0,0,0,1,1,0,1,12,49.0,4.0,0,0,2,0.0,24_25,23,1
Martín Zubimendi,MC,real sociedad,espanyol,1,90,0,0,0.0,0.1,0,0,0,54,83.3,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,1,0,0,0,24,139.0,73.0,1,0,2,0.0,24_25,23,1
Luka Sučić,MC,real sociedad,espanyol,1,79,0,0,0.7,0.0,3,2,1,53,83.0,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,0,3,3,0,35,293.0,166.0,6,1,1,50.0,24_25,23,1
Brais Méndez,MC,real sociedad,espanyol,0,11,1,0,0.4,0.0,2,1,1,14,100.0,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,1,1,6,14.0,1.0,0,1,1,50.0,24_25,23,1
Javi López,DF,real sociedad,espanyol,1,90,0,0,0.0,0.0,0,0,0,57,75.4,0,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,28,176.0,67.0,2,0,0,0.0,24_25,23,1
