player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Ayoze Pérez,DT,villarreal,barcelona,1,90,1,0,0.8,0.5,2,1,1,12,75.0,1,0,0.0,0.0,0.0,7,0,1,0,1,1,0,1,0,0,0,0,14,125.0,84.0,4,1,0,100.0,24_25,6,22/09/2024,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Nicolas Pépé,DT,villarreal,barcelona,1,77,0,1,0.6,0.6,4,1,3,36,77.8,0,0,0.0,0.0,0.0,8,1,1,0,1,1,1,0,0,6,2,3,32,269.0,216.0,6,1,2,33.3,24_25,6,22/09/2024,1,"[{'asistencias_90': [3, 0.36]}]"
Denis Suárez,MC,villarreal,barcelona,0,13,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,7,33.0,12.0,0,0,0,0.0,24_25,6,22/09/2024,1,[]
Alex Baena,MC,villarreal,barcelona,1,77,0,0,0.2,0.2,1,1,0,37,64.9,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,2,1,1,25,91.0,38.0,0,0,0,0.0,24_25,6,22/09/2024,1,"[{'asistencias': [2, 9.0]}, {'asistencias_90': [9, 0.31]}, {'pases_clave': [1, 95.0]}, {'corners': [4, 107.0]}]"
Ilias Akhomach,MC,villarreal,barcelona,0,13,0,0,0.0,0.1,0,0,0,3,66.7,1,0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,0,1,0,1,4,34.0,27.0,2,0,0,0.0,24_25,6,22/09/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Daniel Parejo,MC,villarreal,barcelona,1,69,0,0,0.2,0.0,1,1,0,32,87.5,1,0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,1,0,0,0,18,39.0,16.0,0,0,0,0.0,24_25,6,22/09/2024,1,"[{'pases_ultimo_tercio': [9, 176.0]}]"
Pape Gueye,MC,villarreal,barcelona,0,21,0,0,0.0,0.0,0,0,0,15,86.7,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,30.0,18.0,0,0,0,0.0,24_25,6,22/09/2024,1,"[{'rojas': [2, 2.0]}, {'faltas_recibidas': [9, 62.0]}]"
Santi Comesaña,MC,villarreal,barcelona,1,77,0,0,0.0,0.0,0,0,0,39,87.2,0,0,0.0,0.0,0.0,2,6,3,0,2,3,1,2,1,2,1,1,28,123.0,66.0,0,0,1,0.0,24_25,6,22/09/2024,1,"[{'entradas': [5, 85.0]}]"
Ramón Terrats,MC,villarreal,barcelona,0,13,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,1,1,0,9,42.0,7.0,0,0,1,0.0,24_25,6,22/09/2024,1,[]
Yeremi Pino,MC,villarreal,barcelona,1,62,0,0,0.1,0.3,2,2,0,16,81.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,13,58.0,37.0,2,1,0,100.0,24_25,6,22/09/2024,1,"[{'asistencias': [8, 7.0]}, {'asistencias_90': [6, 0.33]}, {'amarillas': [6, 11.0]}]"
Thierno Barry,DT,villarreal,barcelona,0,28,0,0,0.1,0.0,1,1,0,4,50.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,0.0,0,0,1,0.0,24_25,6,22/09/2024,1,[]
Sergi Cardona,DF,villarreal,barcelona,1,90,0,0,0.1,0.0,1,1,0,37,62.2,1,0,0.0,0.0,0.0,-2,1,4,0,4,2,0,2,6,0,0,0,17,64.0,34.0,1,1,1,50.0,24_25,6,22/09/2024,1,"[{'asistencias': [8, 7.0]}, {'centros_area': [7, 26.0]}, {'amarillas': [6, 11.0]}]"
Logan Costa,DF,villarreal,barcelona,1,90,0,0,0.1,0.0,1,1,0,33,66.7,0,0,0.0,0.0,0.0,-1,0,0,0,0,1,1,0,4,0,0,0,22,62.0,15.0,0,1,0,100.0,24_25,6,22/09/2024,1,[]
Eric Bailly,DF,villarreal,barcelona,1,90,0,0,0.0,0.0,0,0,0,20,95.0,1,0,0.0,0.0,0.0,-4,3,0,0,0,1,0,1,4,0,0,0,17,102.0,34.0,0,0,0,0.0,24_25,6,22/09/2024,1,"[{'rojas': [8, 1.0]}]"
Kiko Femenía,DF,villarreal,barcelona,1,90,0,0,0.0,0.0,0,0,0,48,89.6,0,0,0.0,0.0,0.0,-1,0,0,0,0,2,1,1,0,4,3,1,34,240.0,158.0,1,0,0,0.0,24_25,6,22/09/2024,1,"[{'rojas': [10, 1.0]}]"
Diego Conde,PT,villarreal,barcelona,1,90,0,0,0.0,0.0,0,0,0,23,73.9,0,0,5.0,44.4,3.2,1,0,0,0,0,0,0,0,0,0,0,0,20,85.0,60.0,0,0,0,0.0,24_25,6,22/09/2024,1,[]
Robert Lewandowski,DT,barcelona,villarreal,1,90,2,0,2.3,0.0,3,0,3,21,76.2,0,0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,3,3,0,13,76.0,50.0,1,0,0,0.0,24_25,6,22/09/2024,0,"[{'goles': [2, 27.0]}, {'goles_90': [3, 0.91]}, {'penaltis_marcados': [10, 3.0]}, {'tiros_puerta': [3, 45.0]}, {'goles_por_tiro': [7, 0.22]}]"
Raphinha,DT,barcelona,villarreal,1,90,2,0,1.3,0.2,6,2,4,38,73.7,0,0,0.0,0.0,0.0,17,1,3,0,2,1,0,1,2,4,2,1,25,208.0,122.0,5,0,0,0.0,24_25,6,22/09/2024,0,"[{'goles': [6, 18.0]}, {'goles_90': [9, 0.57]}, {'asistencias': [2, 9.0]}, {'tiros_puerta': [4, 40.0]}, {'pases_clave': [2, 91.0]}, {'corners': [1, 140.0]}]"
Lamine Yamal,DT,barcelona,villarreal,1,90,0,1,0.2,0.9,2,2,0,44,72.7,0,0,0.0,0.0,0.0,13,0,1,0,1,1,0,1,0,3,1,1,40,311.0,241.0,10,0,0,0.0,24_25,6,22/09/2024,0,"[{'asistencias': [1, 13.0]}, {'asistencias_90': [2, 0.41]}, {'tiros_puerta': [2, 46.0]}, {'pases_clave': [6, 64.0]}, {'regates_exitosos': [1, 161.0]}]"
Pedri,MC,barcelona,villarreal,1,58,0,1,0.0,0.2,1,1,0,66,87.9,0,0,0.0,0.0,0.0,8,1,3,0,2,0,0,0,0,0,0,0,44,189.0,102.0,2,0,0,0.0,24_25,6,22/09/2024,0,"[{'pases_clave': [3, 70.0]}, {'pases_ultimo_tercio': [1, 331.0]}]"
Marc Casado,MC,barcelona,villarreal,0,32,0,0,0.0,0.0,0,0,0,31,96.8,0,0,0.0,0.0,0.0,3,2,1,0,0,1,0,1,1,0,0,0,24,115.0,53.0,0,0,1,0.0,24_25,6,22/09/2024,0,"[{'rojas': [8, 1.0]}]"
Eric García,MC,barcelona,villarreal,1,90,0,0,0.2,0.0,2,1,1,50,92.0,0,0,0.0,0.0,0.0,3,4,3,0,1,1,1,0,2,1,0,1,27,76.0,24.0,0,2,0,100.0,24_25,6,22/09/2024,0,"[{'pases_completados_pct': [7, 92.1]}]"
Pablo Torre,MC,barcelona,villarreal,1,58,1,1,0.1,0.3,1,0,1,35,85.7,0,0,0.0,0.0,0.0,14,2,1,0,0,0,0,0,0,2,1,1,25,86.0,26.0,2,0,2,0.0,24_25,6,22/09/2024,0,"[{'apariciones_suplente': [6, 22.0]}]"
Pau Victor,DT,barcelona,villarreal,0,32,0,1,0.0,0.1,0,0,0,10,100.0,1,0,0.0,0.0,0.0,4,0,2,0,2,0,0,0,1,1,1,0,7,22.0,12.0,0,0,0,0.0,24_25,6,22/09/2024,0,[]
Gerard Martín,DF,barcelona,villarreal,1,90,0,0,0.0,0.0,0,0,0,64,92.2,0,0,0.0,0.0,0.0,3,2,2,0,0,1,0,1,4,1,0,1,40,139.0,92.0,2,1,0,100.0,24_25,6,22/09/2024,0,[]
Iñigo Martínez,DF,barcelona,villarreal,1,80,0,0,0.0,0.0,0,0,0,75,94.7,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,5,0,0,0,51,354.0,252.0,2,2,0,100.0,24_25,6,22/09/2024,0,"[{'pases_ultimo_tercio': [3, 259.0]}]"
Héctor Fort,DF,barcelona,villarreal,0,10,0,0,0.0,0.0,0,0,0,11,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,15.0,3.0,0,0,0,0.0,24_25,6,22/09/2024,0,[]
Sergi Dominguez,DF,barcelona,villarreal,1,58,0,0,0.0,0.0,0,0,0,55,94.5,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,0,0,0,38,167.0,103.0,0,0,2,0.0,24_25,6,22/09/2024,0,[]
Pau Cubarsí,DF,barcelona,villarreal,0,32,0,0,0.0,0.0,0,0,0,23,87.0,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,13,66.0,45.0,0,0,0,0.0,24_25,6,22/09/2024,0,"[{'pases_completados_pct': [5, 93.5]}, {'pases_ultimo_tercio': [7, 210.0]}]"
