player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Juanmi Latasa,DT,14,valladolid,real sociedad,1,90,0,0,0.2,0.0,3,3,0,22,54.5,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,1,3,3,0,17,85.0,30.0,1,9,5,64.3,24_25,6,21/09/2024,1,"[{'rojas': [8, 1.0]}]"
Raúl Moro,DT,11,valladolid,real sociedad,1,77,0,0,0.3,0.0,4,3,1,16,75.0,0,0,0.0,0.0,0.0,7,2,3,0,1,0,0,0,1,6,2,4,17,260.0,178.0,7,1,1,50.0,24_25,6,21/09/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Mamadou Sylla,DT,7,valladolid,real sociedad,0,13,0,0,0.3,0.0,1,1,0,7,42.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,6.0,0.0,0,2,1,66.7,24_25,6,21/09/2024,1,"[{'penaltis_marcados': [6, 4.0]}]"
Darwin Machís,DT,18,valladolid,real sociedad,1,60,0,0,0.1,0.0,2,2,0,28,53.6,0,0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,0,1,0,1,9,24.0,4.0,0,1,0,100.0,24_25,6,21/09/2024,1,"[{'rojas': [10, 1.0]}]"
Iván Sánchez,DT,10,valladolid,real sociedad,0,30,0,0,0.0,0.3,0,0,0,11,63.6,0,0,0.0,0.0,0.0,3,0,0,0,0,2,1,1,0,2,1,1,7,50.0,16.0,0,0,0,0.0,24_25,6,21/09/2024,1,"[{'apariciones_suplente': [6, 21.0]}]"
Selim Amallah,MC,21,valladolid,real sociedad,1,45,0,0,0.0,0.0,1,1,0,11,72.7,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,3,1,2,10,39.0,4.0,0,1,0,100.0,24_25,6,21/09/2024,1,"[{'rojas': [10, 1.0]}]"
Kike Pérez,MC,8,valladolid,real sociedad,0,45,0,0,0.0,0.0,1,1,0,15,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,2,1,1,1,0,0,0,7,75.0,18.0,1,2,0,100.0,24_25,6,21/09/2024,1,[]
Stanko Jurić,MC,20,valladolid,real sociedad,1,90,0,0,0.0,0.2,0,0,0,26,84.6,1,0,0.0,0.0,0.0,8,5,2,0,1,1,0,1,3,0,0,0,3,7.0,0.0,0,3,2,60.0,24_25,6,21/09/2024,1,"[{'rojas': [8, 1.0]}]"
Víctor Meseguer,MC,4,valladolid,real sociedad,1,90,0,0,0.0,0.0,1,1,0,31,64.5,0,0,0.0,0.0,0.0,5,1,1,0,1,0,0,0,2,0,0,0,9,16.0,8.0,0,2,1,66.7,24_25,6,21/09/2024,1,[]
Lucas Oliveira Rosa,DF,22,valladolid,real sociedad,1,90,0,0,0.0,0.0,0,0,0,36,66.7,1,0,0.0,0.0,0.0,7,2,0,0,0,0,0,0,4,2,1,1,14,169.0,123.0,2,0,0,0.0,24_25,6,21/09/2024,1,[]
