player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Ante Budimir,CRO,33,DT,17,osasuna,las palmas,1,75,1,0,0.9,0.0,2,2,0,11,72.7,0,0,0.0,0.0,0.0,11,0,0,0,0,1,0,1,1,0,0,0,9,71.0,45.0,1,5,3,62.5,24_25,6,21/09/2024,1,"[{'goles': [3, 21.0]}, {'goles_90': [7, 0.64]}, {'penaltis_marcados': [1, 8.0]}, {'tiros_puerta': [9, 29.0]}]"
Raúl,ESP,23,DT,9,osasuna,las palmas,0,15,0,0,0.2,0.5,2,1,1,2,100.0,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,3,21.0,19.0,2,2,1,66.7,24_25,6,21/09/2024,1,"[{'apariciones_suplente': [2, 27.0]}]"
Bryan Zaragoza,ESP,23,MC,19,osasuna,las palmas,1,63,0,0,0.1,0.0,3,3,0,12,58.3,0,0,0.0,0.0,0.0,4,1,2,0,1,0,0,0,0,3,1,2,13,80.0,46.0,1,0,0,0.0,24_25,6,21/09/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Rubén Peña,ESP,33,MC,15,osasuna,las palmas,0,27,0,0,0.0,0.0,0,0,0,5,40.0,1,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,2,1,1,8,38.0,17.0,0,0,1,0.0,24_25,6,21/09/2024,1,[]
Aimar Oroz,ESP,22,MC,10,osasuna,las palmas,1,90,1,0,0.0,0.1,1,0,1,34,79.4,0,0,0.0,0.0,0.0,12,2,2,0,1,0,0,0,0,1,0,1,19,119.0,80.0,3,0,0,0.0,24_25,6,21/09/2024,1,"[{'faltas_recibidas': [5, 64.0]}]"
Jon Moncayola,ESP,26,MC,7,osasuna,las palmas,1,88,0,0,0.1,0.1,2,2,0,30,66.7,0,0,0.0,0.0,0.0,5,1,3,0,2,1,0,1,0,1,1,0,13,71.0,12.0,0,0,0,0.0,24_25,6,21/09/2024,1,"[{'rojas': [10, 1.0]}]"
Pablo Ibáñez,ESP,26,MC,8,osasuna,las palmas,0,2,0,0,0.5,0.0,1,0,1,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,4.0,0.0,0,0,0,0.0,24_25,6,21/09/2024,1,"[{'apariciones_suplente': [10, 21.0]}]"
Rubén García,ESP,31,MC,14,osasuna,las palmas,1,63,0,1,0.0,0.2,0,0,0,30,80.0,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,1,2,1,1,18,94.0,25.0,2,1,2,33.3,24_25,6,21/09/2024,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Moi Gómez,ESP,30,MC,16,osasuna,las palmas,0,27,0,0,0.1,0.0,1,1,0,9,55.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,6,31.0,11.0,0,0,0,0.0,24_25,6,21/09/2024,1,"[{'apariciones_suplente': [10, 20.0]}]"
Lucas Torró,ESP,30,MC,6,osasuna,las palmas,1,90,0,0,0.0,0.0,0,0,0,22,59.1,0,0,0.0,0.0,0.0,3,2,3,0,2,0,0,0,1,0,0,0,7,10.0,4.0,0,3,0,100.0,24_25,6,21/09/2024,1,"[{'faltas_cometidas': [1, 75.0]}]"
Abel Bretones,ESP,24,DF,23,osasuna,las palmas,1,88,0,0,0.0,0.0,0,0,0,51,76.5,1,0,0.0,0.0,0.0,6,2,3,0,1,2,0,2,4,2,2,0,22,218.0,115.0,3,1,0,100.0,24_25,6,21/09/2024,1,"[{'rojas': [2, 1.0]}]"
Juan Cruz Armada,ESP,32,DF,3,osasuna,las palmas,0,2,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2.0,0,0,0,0.0,24_25,6,21/09/2024,1,[]
Enzo Boyomo,CMR,22,DF,22,osasuna,las palmas,1,90,0,0,0.0,0.0,0,0,0,46,73.9,0,0,0.0,0.0,0.0,4,2,1,0,1,2,0,2,5,2,2,0,27,305.0,255.0,1,1,2,33.3,24_25,6,21/09/2024,1,"[{'minutos': [6, 3257.0]}]"
Catena,ESP,29,DF,24,osasuna,las palmas,1,90,0,0,0.0,0.0,0,0,0,27,66.7,0,0,0.0,0.0,0.0,3,1,2,0,2,0,0,0,8,0,0,0,14,127.0,110.0,1,0,3,0.0,24_25,6,21/09/2024,1,"[{'despejes': [5, 221.0]}, {'amarillas': [6, 11.0]}]"
Jesús Areso,ESP,25,DF,12,osasuna,las palmas,1,90,0,0,0.0,0.1,0,0,0,43,76.7,0,0,0.0,0.0,0.0,4,2,3,0,1,1,0,1,1,1,1,0,15,92.0,52.0,3,0,0,0.0,24_25,6,21/09/2024,1,"[{'centros_area': [2, 30.0]}]"
Sergio Herrera,ESP,31,PT,1,osasuna,las palmas,1,90,0,0,0.0,0.0,0,0,0,37,67.6,0,0,1.0,83.3,1.3,8,1,1,0,0,0,0,0,0,0,0,0,23,153.0,60.0,0,0,0,0.0,24_25,6,21/09/2024,1,"[{'minutos': [3, 3330.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [2, 131.0]}, {'save_pct': [7, 75.3]}]"
Fábio Silva,POR,22,DT,37,las palmas,osasuna,1,90,0,0,0.3,0.0,4,2,2,21,61.9,1,0,0.0,0.0,0.0,0,1,1,0,1,2,0,2,0,8,3,4,22,177.0,58.0,2,1,1,50.0,24_25,6,21/09/2024,0,[]
Alberto Moleiro,ESP,20,DT,10,las palmas,osasuna,1,73,1,0,0.2,0.1,1,0,1,40,82.5,0,0,0.0,0.0,0.0,11,0,1,0,1,0,0,0,0,5,2,3,32,223.0,116.0,2,0,0,0.0,24_25,6,21/09/2024,0,"[{'regates_exitosos': [8, 64.0]}]"
Adnan Januzaj,BEL,29,MC,24,las palmas,osasuna,0,17,0,0,0.0,0.0,0,0,0,9,66.7,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,11,50.0,16.0,0,0,1,0.0,24_25,6,21/09/2024,0,[]
Sandro Ramírez,ESP,29,DT,19,las palmas,osasuna,1,45,0,1,0.0,0.2,0,0,0,15,66.7,1,0,0.0,0.0,0.0,6,1,3,0,2,0,0,0,0,2,1,1,9,39.0,15.0,1,1,0,100.0,24_25,6,21/09/2024,0,[]
Oliver McBurnie,SCO,28,DT,16,las palmas,osasuna,0,45,0,0,0.0,0.1,1,1,0,15,73.3,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,1,10,36.0,7.0,0,3,0,100.0,24_25,6,21/09/2024,0,[]
Kirian Rodríguez,ESP,28,MC,20,las palmas,osasuna,1,90,0,0,0.1,0.2,1,0,1,58,86.2,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,1,0,0,0,45,189.0,126.0,0,0,0,0.0,24_25,6,21/09/2024,0,"[{'pases_ultimo_tercio': [3, 278.0]}]"
Dario Essugo,POR,19,MC,29,las palmas,osasuna,1,73,0,0,0.0,0.0,2,1,1,53,86.8,0,0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,3,2,2,0,41,168.0,80.0,1,1,2,33.3,24_25,6,21/09/2024,0,"[{'amarillas': [6, 11.0]}, {'rojas': [2, 2.0]}]"
Jaime Mata,ESP,35,DT,17,las palmas,osasuna,0,17,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0.0,24_25,6,21/09/2024,0,"[{'apariciones_suplente': [3, 26.0]}]"
Javier Muñoz,ESP,29,MC,5,las palmas,osasuna,1,90,0,0,0.1,0.1,1,1,0,42,71.4,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,1,1,0,32,104.0,55.0,1,0,0,0.0,24_25,6,21/09/2024,0,[]
Álex Muñoz,ESP,30,DF,23,las palmas,osasuna,1,90,0,0,0.1,0.0,1,0,1,58,86.2,0,0,0.0,0.0,0.0,2,1,0,0,0,1,1,0,5,0,0,0,37,210.0,157.0,0,3,5,37.5,24_25,6,21/09/2024,0,[]
Mika Mármol,ESP,23,DF,3,las palmas,osasuna,1,44,0,0,0.0,0.0,0,0,0,32,81.3,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,0,23,130.0,86.0,0,0,0,0.0,24_25,6,21/09/2024,0,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Daley Sinkgraven,NED,29,DF,22,las palmas,osasuna,0,46,0,0,0.0,0.0,0,0,0,36,75.0,0,0,0.0,0.0,0.0,1,4,3,0,2,0,0,0,2,0,0,0,24,109.0,63.0,1,1,0,100.0,24_25,6,21/09/2024,0,"[{'rojas': [10, 1.0]}]"
Juan Herzog,ESP,21,DF,28,las palmas,osasuna,1,90,0,0,0.0,0.0,0,0,0,53,88.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,2,0,0,0,43,154.0,80.0,0,2,2,50.0,24_25,6,21/09/2024,0,[]
