player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Lucas Boyé,DT,alaves,real madrid,1,90,0,0,0.0,0.0,1,1,0,12,66.7,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,3,2,1,16,114.0,40.0,1,0,3,0.0
Abde Rebbach,MC,alaves,real madrid,1,66,0,0,0.0,0.0,0,0,0,21,52.4,1,0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,1,3,1,2,22,136.0,45.0,0,0,0,0.0
Carles Aleñá,MC,alaves,real madrid,0,24,0,0,0.0,0.0,1,1,0,11,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,9,28.0,8.0,1,0,0,0.0
Denis Suárez,MC,alaves,real madrid,1,82,0,0,0.0,0.0,0,0,0,55,85.5,0,0,0.0,0.0,0.0,2,2,2,0,1,2,0,2,0,1,0,1,30,122.0,58.0,0,0,0,0.0
Ander Guevara,MC,alaves,real madrid,0,8,0,0,0.0,0.0,0,0,0,7,71.4,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,7,28.0,7.0,0,0,0,0.0
Pablo Ibáñez,MC,alaves,real madrid,1,66,0,0,0.6,0.0,2,1,1,50,82.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,1,0,37,173.0,91.0,3,0,2,0.0
Toni Martínez,DT,alaves,real madrid,0,24,0,0,0.4,0.0,1,1,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,5,21.0,6.0,0,2,0,100.0
Calebe,MC,alaves,real madrid,1,66,0,0,0.0,0.0,0,0,0,37,81.1,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,2,0,1,34,192.0,101.0,3,0,0,0.0
Carlos Vicente,MC,alaves,real madrid,0,24,1,0,0.3,0.4,1,0,1,15,66.7,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,0,2,9,39.0,14.0,1,1,0,100.0
Antonio Blanco,MC,alaves,real madrid,1,90,0,1,0.0,0.4,0,0,0,74,90.5,0,0,0.0,0.0,0.0,11,4,5,0,3,0,0,0,0,3,2,1,46,203.0,60.0,0,0,1,0.0
Victor Parada,DF,alaves,real madrid,1,88,0,0,0.0,0.0,0,0,0,43,69.8,1,0,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,1,0,0,0,20,77.0,54.0,0,1,1,50.0
Youssef Lekhedim,DF,alaves,real madrid,0,2,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,6,26.0,3.0,0,0,0,0.0
Jon Pacheco,DF,alaves,real madrid,1,90,0,0,0.0,0.6,0,0,0,45,93.3,0,0,0.0,0.0,0.0,4,3,3,0,1,0,0,0,3,0,0,0,32,156.0,84.0,0,0,1,0.0
Nahuel Tenaglia,DF,alaves,real madrid,1,90,0,0,0.0,0.0,0,0,0,46,93.5,0,0,0.0,0.0,0.0,2,4,3,0,1,2,2,0,1,0,0,0,37,196.0,88.0,0,0,0,0.0
Jonny Castro,DF,alaves,real madrid,1,90,0,0,0.0,0.0,0,0,0,84,89.3,0,0,0.0,0.0,0.0,4,6,10,0,5,0,0,0,1,3,2,1,53,223.0,122.0,2,0,0,0.0
Antonio Sivera,PT,alaves,real madrid,1,90,0,0,0.0,0.0,0,0,0,28,64.3,0,0,2.0,66.7,2.6,4,0,0,0,0,0,0,0,0,0,0,0,13,49.0,25.0,0,1,0,100.0
Vinicius Júnior,DT,real madrid,alaves,1,88,0,1,0.1,0.5,1,0,1,20,75.0,1,0,0.0,0.0,0.0,8,1,0,0,0,3,0,3,1,7,2,5,16,115.0,43.0,1,0,0,0.0
Franco Mastantuono,DT,real madrid,alaves,0,2,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,0,0,0,0,1,12.0,12.0,1,0,0,0.0
