player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Julián Álvarez,DT,atletico madrid,betis,1,89,2,1,1.6,0.6,4,2,2,37,59.5,0,0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,0,5,3,2,37,313.0,181.0,5,0,0,0.0,24_25,37,1
Axel Witsel,DF,atletico madrid,betis,0,1,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,3,13.0,4.0,0,0,0,0.0,24_25,37,1
Alexander Sørloth,DT,atletico madrid,betis,1,69,0,0,1.6,0.0,6,3,3,14,71.4,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,12,50.0,23.0,1,2,2,50.0,24_25,37,1
Antoine Griezmann,DT,atletico madrid,betis,0,21,0,1,0.9,0.9,3,1,2,22,77.3,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,1,1,0,17,57.0,22.0,0,0,0,0.0,24_25,37,1
Samuel Lino,MC,atletico madrid,betis,1,79,0,1,0.0,0.2,1,0,1,26,80.8,0,0,0.0,0.0,0.0,10,3,2,0,0,2,0,2,0,4,2,1,23,232.0,146.0,3,1,0,100.0,24_25,37,1
Ángel Correa,MC,atletico madrid,betis,0,11,1,0,0.1,0.8,1,0,1,8,75.0,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,1,1,9,77.0,58.0,3,0,0,0.0,24_25,37,1
Koke,MC,atletico madrid,betis,1,90,0,0,0.0,0.1,0,0,0,74,91.9,0,0,0.0,0.0,0.0,5,1,3,0,2,1,0,1,2,1,0,1,66,247.0,104.0,1,0,0,0.0,24_25,37,1
Rodrigo De Paul,MC,atletico madrid,betis,1,69,0,0,0.0,0.7,1,1,0,51,82.4,0,0,0.0,0.0,0.0,7,3,1,0,0,1,0,1,1,2,2,0,47,256.0,156.0,2,0,0,0.0,24_25,37,1
Conor Gallagher,MC,atletico madrid,betis,0,21,0,0,0.1,0.0,1,1,0,18,100.0,0,0,0.0,0.0,0.0,2,2,3,0,1,0,0,0,0,1,0,1,19,105.0,41.0,1,0,0,0.0,24_25,37,1
Giuliano Simeone,MC,atletico madrid,betis,1,79,0,0,0.0,0.7,1,1,0,24,75.0,0,0,0.0,0.0,0.0,4,0,0,0,0,3,1,2,1,1,0,1,27,178.0,49.0,2,0,0,0.0,24_25,37,1
Nahuel Molina,DF,atletico madrid,betis,0,11,0,0,0.0,0.0,0,0,0,14,71.4,1,0,0.0,0.0,0.0,0,1,2,0,1,0,0,0,0,0,0,0,12,37.0,19.0,0,0,0,0.0,24_25,37,1
Javi Galán,DF,atletico madrid,betis,1,90,0,0,0.0,0.2,0,0,0,42,76.2,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,2,5,2,3,28,179.0,112.0,2,0,0,0.0,24_25,37,1
Clément Lenglet,DF,atletico madrid,betis,1,90,0,0,0.0,0.0,0,0,0,59,88.1,0,0,0.0,0.0,0.0,3,3,3,0,1,0,0,0,2,0,0,0,49,243.0,175.0,0,0,1,0.0,24_25,37,1
Robin Le Normand,DF,atletico madrid,betis,1,90,1,0,0.3,0.0,2,0,2,42,90.5,0,0,0.0,0.0,0.0,14,0,1,0,1,0,0,0,5,0,0,0,35,138.0,59.0,0,0,1,0.0,24_25,37,1
Marcos Llorente,DF,atletico madrid,betis,1,90,0,0,0.0,0.0,0,0,0,55,85.5,0,0,0.0,0.0,0.0,4,1,2,0,2,3,0,3,2,0,0,0,40,228.0,124.0,3,1,0,100.0,24_25,37,1
