player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Vedat Muriqi,DT,mallorca,getafe,1,78,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,5,17.0,4.0,0,3,1,75.0,24_25,37,18/05/2025,1,"[{'rojas': [2, 2.0]}]"
Manu Morlanes,DT,mallorca,getafe,0,12,0,0,0.0,0.0,0,0,0,30,83.3,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,109.0,58.0,0,0,0,0.0,24_25,37,18/05/2025,1,"[{'rojas': [2, 1.0]}]"
Dani Rodríguez,DT,mallorca,getafe,1,70,0,0,0.1,0.0,2,2,0,15,73.3,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,4,1,0,1,12,52.0,22.0,0,3,0,100.0,24_25,37,18/05/2025,1,"[{'asistencias': [8, 7.0]}]"
Antonio Sánchez,MC,mallorca,getafe,0,20,0,0,0.0,0.0,0,0,0,25,76.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,0,1,18,64.0,25.0,0,0,1,0.0,24_25,37,18/05/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
Pablo Maffeo,DT,mallorca,getafe,1,58,0,0,0.0,0.0,0,0,0,19,63.2,1,0,0.0,0.0,0.0,-1,0,0,0,0,1,0,1,2,1,1,0,17,61.0,36.0,2,1,3,25.0,24_25,37,18/05/2025,1,"[{'centros_area': [8, 25.0]}]"
Cyle Larin,DT,mallorca,getafe,0,32,1,0,0.1,0.0,1,0,1,4,100.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,2,1,1,3,33.0,15.0,1,1,0,100.0,24_25,37,18/05/2025,1,[]
Sergi Darder,MC,mallorca,getafe,1,90,0,1,0.0,0.3,0,0,0,63,71.4,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,2,4,1,3,49,254.0,136.0,2,0,1,0.0,24_25,37,18/05/2025,1,"[{'corners': [9, 32.0]}]"
Samu Costa,MC,mallorca,getafe,1,78,0,0,0.0,0.0,1,1,0,45,68.9,0,0,0.0,0.0,0.0,0,3,4,0,2,0,0,0,1,0,0,0,35,122.0,53.0,0,4,2,66.7,24_25,37,18/05/2025,1,"[{'entradas': [4, 90.0]}, {'rojas': [8, 1.0]}, {'faltas_cometidas': [4, 62.0]}, {'faltas_recibidas': [7, 63.0]}]"
Valery Fernández,MC,mallorca,getafe,0,12,0,0,0.0,0.0,0,0,0,12,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,10,53.0,14.0,0,0,0,0.0,24_25,37,18/05/2025,1,"[{'apariciones_suplente': [2, 25.0]}]"
Omar Mascarell,MC,mallorca,getafe,1,90,0,0,0.0,0.0,1,1,0,82,78.0,0,0,0.0,0.0,0.0,2,0,1,0,1,2,0,2,1,0,0,0,57,285.0,115.0,1,2,2,50.0,24_25,37,18/05/2025,1,"[{'intercepciones': [5, 49.0]}, {'rojas': [8, 1.0]}]"
Johan Mojica,DF,mallorca,getafe,1,90,0,0,0.0,0.0,0,0,0,81,75.3,0,0,0.0,0.0,0.0,4,1,0,0,0,2,0,2,3,4,3,1,55,250.0,103.0,3,0,1,0.0,24_25,37,18/05/2025,1,"[{'centros_area': [1, 33.0]}]"
Antonio Raillo,DF,mallorca,getafe,1,90,0,0,0.2,0.0,2,2,0,101,86.1,0,0,0.0,0.0,0.0,4,1,0,0,0,3,2,1,8,0,0,0,75,411.0,215.0,2,5,6,45.5,24_25,37,18/05/2025,1,"[{'despejes': [3, 222.0]}, {'minutos': [9, 3207.0]}, {'rojas': [8, 1.0]}]"
Martin Valjent,DF,mallorca,getafe,1,90,0,0,0.0,0.0,0,0,0,92,92.4,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,7,1,1,0,74,480.0,279.0,3,2,1,66.7,24_25,37,18/05/2025,1,"[{'despejes': [7, 195.0]}]"
Mateu Morey,DF,mallorca,getafe,1,69,0,0,0.0,0.0,0,0,0,48,91.7,0,0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,5,1,0,1,37,184.0,97.0,1,0,0,0.0,24_25,37,18/05/2025,1,[]
Marc Domenech,DF,mallorca,getafe,0,21,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,1,0.0,24_25,37,18/05/2025,1,[]
Dominik Greif,PT,mallorca,getafe,1,90,0,0,0.0,0.0,0,0,0,34,91.2,0,0,2.0,50.0,2.1,3,0,0,0,0,0,0,0,0,0,0,0,22,75.0,41.0,0,0,0,0.0,24_25,37,18/05/2025,1,[]
Borja Mayoral,DT,getafe,mallorca,1,81,0,0,0.0,0.0,0,0,0,15,66.7,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,0,1,0,0,9,23.0,6.0,0,1,1,50.0,24_25,37,18/05/2025,0,"[{'goles_por_tiro': [9, 0.21]}]"
