player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Oliver McBurnie,DT,16,las palmas,leganes,1,80,0,0,0.1,0.0,1,1,0,14,64.3,0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,1,0,0,0,4,14.0,5.0,0,3,5,37.5,24_25,37,18/05/2025,1,[]
Adnan Januzaj,MC,24,las palmas,leganes,0,10,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,2,7,20.0,12.0,0,0,0,0.0,24_25,37,18/05/2025,1,[]
Manuel Fuster,DT,14,las palmas,leganes,1,90,0,0,0.0,0.1,0,0,0,54,68.5,0,0,0.0,0.0,0.0,6,1,0,0,0,0,0,0,1,0,0,0,24,121.0,48.0,1,0,1,0.0,24_25,37,18/05/2025,1,"[{'apariciones_suplente': [10, 20.0]}]"
Alberto Moleiro,MC,10,las palmas,leganes,1,80,0,0,0.1,0.0,4,3,1,36,77.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,5,2,3,34,191.0,69.0,3,0,1,0.0,24_25,37,18/05/2025,1,"[{'regates_exitosos': [8, 64.0]}]"
Diego Martín,DT,34,las palmas,leganes,0,10,0,0,0.0,0.0,0,0,0,8,37.5,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,6,29.0,19.0,1,0,1,0.0,24_25,37,18/05/2025,1,[]
Dario Essugo,MC,29,las palmas,leganes,1,71,0,0,0.0,0.1,0,0,0,35,94.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,1,1,0,23,156.0,82.0,1,1,1,50.0,24_25,37,18/05/2025,1,"[{'amarillas': [6, 11.0]}, {'rojas': [2, 2.0]}]"
Jaime Mata,DT,17,las palmas,leganes,0,19,0,0,0.0,0.0,0,0,0,6,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.0,2.0,0,1,0,100.0,24_25,37,18/05/2025,1,"[{'apariciones_suplente': [3, 26.0]}]"
Enzo Loiodice,MC,12,las palmas,leganes,1,90,0,0,0.0,0.0,1,0,1,66,86.4,0,0,0.0,0.0,0.0,3,2,1,0,1,0,0,0,0,2,0,2,33,149.0,66.0,0,0,3,0.0,24_25,37,18/05/2025,1,[]
Marvin,MC,2,las palmas,leganes,1,90,0,0,0.0,0.0,0,0,0,41,82.9,0,0,0.0,0.0,0.0,3,3,2,0,1,0,0,0,2,0,0,0,16,88.0,14.0,1,0,1,0.0,24_25,37,18/05/2025,1,[]
Álex Muñoz,DF,23,las palmas,leganes,1,45,0,0,0.0,0.0,0,0,0,34,82.4,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,1,1,1,0,17,53.0,30.0,1,1,0,100.0,24_25,37,18/05/2025,1,[]
Benito Ramírez,DF,11,las palmas,leganes,0,45,0,0,0.1,0.0,1,1,0,42,78.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,4,1,3,23,165.0,71.0,0,0,1,0.0,24_25,37,18/05/2025,1,"[{'rojas': [8, 1.0]}]"
Scott McKenna,DF,15,las palmas,leganes,1,90,0,0,0.3,0.0,3,3,0,72,88.9,0,0,0.0,0.0,0.0,7,3,0,0,0,2,2,0,10,0,0,0,53,304.0,153.0,2,6,1,85.7,24_25,37,18/05/2025,1,"[{'rojas': [8, 1.0]}]"
Juan Herzog,DF,28,las palmas,leganes,1,90,0,0,0.1,0.0,1,0,1,77,89.6,0,0,0.0,0.0,0.0,7,0,0,0,0,1,1,0,11,0,0,0,44,188.0,104.0,0,7,3,70.0,24_25,37,18/05/2025,1,[]
Viti,DF,18,las palmas,leganes,1,54,0,0,0.0,0.0,0,0,0,30,83.3,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,3,0,0,0,9,31.0,8.0,0,0,0,0.0,24_25,37,18/05/2025,1,[]
Sergio Viera,MC,33,las palmas,leganes,0,36,0,0,0.0,0.0,1,1,0,25,80.0,1,0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,1,1,0,1,14,54.0,15.0,0,1,1,50.0,24_25,37,18/05/2025,1,[]
Dinko Horkaš,PT,13,las palmas,leganes,1,90,0,0,0.0,0.0,0,0,0,58,81.0,0,0,1.0,75.0,0.6,7,0,0,0,0,0,0,0,1,0,0,0,35,171.0,117.0,0,0,0,0.0,24_25,37,18/05/2025,1,[]
Munir El Haddadi,DT,23,leganes,las palmas,1,19,0,0,0.0,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,9.0,0.0,0,0,1,0.0,24_25,37,18/05/2025,0,"[{'rojas': [8, 1.0]}]"
Yan Diomandé,MC,30,leganes,las palmas,0,71,0,0,0.0,0.1,0,0,0,13,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,3,1,1,0,11,70.0,14.0,0,1,1,50.0,24_25,37,18/05/2025,0,[]
Diego,DT,19,leganes,las palmas,1,87,0,0,0.0,0.0,1,0,1,12,25.0,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,1,0,0,0,12,26.0,6.0,0,5,9,35.7,24_25,37,18/05/2025,0,[]
Miguel,DT,9,leganes,las palmas,0,3,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,24_25,37,18/05/2025,0,[]
Juan Cruz,MC,11,leganes,las palmas,1,87,0,1,0.1,0.8,2,1,1,19,63.2,0,0,0.0,0.0,0.0,12,1,2,0,1,0,0,0,4,1,1,0,14,126.0,54.0,2,0,1,0.0,24_25,37,18/05/2025,0,[]
Duk,MC,18,leganes,las palmas,0,3,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,9.0,2.0,0,0,0,0.0,24_25,37,18/05/2025,0,[]
Renato Tapia,MC,5,leganes,las palmas,1,90,0,0,0.0,0.0,1,0,1,27,74.1,0,0,0.0,0.0,0.0,6,3,2,0,1,3,2,1,5,1,0,1,14,44.0,16.0,0,3,3,50.0,24_25,37,18/05/2025,0,"[{'rojas': [10, 1.0]}]"
Seydouba Cissé,MC,8,leganes,las palmas,1,90,0,0,0.7,0.0,1,1,0,30,80.0,0,0,0.0,0.0,0.0,5,5,4,0,1,2,0,2,3,0,0,0,14,56.0,16.0,0,1,0,100.0,24_25,37,18/05/2025,0,"[{'rojas': [8, 1.0]}]"
Dani Raba,DT,10,leganes,las palmas,1,45,1,0,0.1,0.3,2,1,1,12,66.7,0,0,0.0,0.0,0.0,10,1,1,0,0,0,0,0,1,1,0,1,10,67.0,40.0,0,1,0,100.0,24_25,37,18/05/2025,0,"[{'penaltis_marcados': [6, 4.0]}]"
Óscar Rodríguez Arnaiz,DT,7,leganes,las palmas,0,45,0,0,0.2,0.0,2,2,0,18,61.1,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,1,0,0,12,71.0,21.0,0,0,0,0.0,24_25,37,18/05/2025,0,"[{'rojas': [8, 1.0]}]"
Javi Hernández,DF,20,leganes,las palmas,1,90,0,0,0.0,0.1,0,0,0,41,61.0,1,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,5,1,1,0,14,95.0,22.0,1,0,0,0.0,24_25,37,18/05/2025,0,[]
Matija Nastasić,DF,22,leganes,las palmas,1,77,0,0,0.0,0.0,0,0,0,19,89.5,0,0,0.0,0.0,0.0,11,1,1,0,0,0,0,0,10,0,0,0,11,54.0,10.0,0,4,0,100.0,24_25,37,18/05/2025,0,"[{'despejes': [10, 165.0]}]"
Sergi,DF,6,leganes,las palmas,0,13,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,0,1,0,100.0,24_25,37,18/05/2025,0,"[{'despejes': [8, 185.0]}, {'rojas': [8, 1.0]}]"
Jorge Sáenz,DF,3,leganes,las palmas,1,90,0,0,0.3,0.0,1,1,0,19,68.4,0,0,0.0,0.0,0.0,6,0,0,0,0,2,1,1,3,1,0,1,11,47.0,22.0,0,1,4,20.0,24_25,37,18/05/2025,0,"[{'rojas': [8, 1.0]}]"
Adrià Altimira,DF,2,leganes,las palmas,1,90,0,0,0.0,0.1,0,0,0,23,73.9,1,0,0.0,0.0,0.0,6,6,5,0,1,1,0,1,3,0,0,0,9,38.0,23.0,0,1,0,100.0,24_25,37,18/05/2025,0,[]
Marko Dmitrović,PT,13,leganes,las palmas,1,90,0,0,0.0,0.0,0,0,0,28,32.1,0,0,0.0,100.0,0.6,9,0,0,0,0,0,0,0,0,0,0,0,12,49.0,17.0,0,1,0,100.0,24_25,37,18/05/2025,0,"[{'porterias_cero': [4, 10.0]}, {'paradas': [3, 103.0]}]"
Campana,MC,0,las palmas,leganes,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,37,18/05/2025,1,[]
