player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Domingos André Ribeiro Almeida,DT,valencia,athletic,1,73,0,0,0.0,0.2,0,0,0,38,76.3,0,0,0.0,0.0,0.0,5,1,2,0,2,2,1,1,0,1,1,0,28,103.0,60.0,2,0,0,0.0,24_25,37,18/05/2025,1,[]
Hugo Duro,DT,valencia,athletic,0,17,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,100.0,24_25,37,18/05/2025,1,"[{'goles_por_tiro': [9, 0.21]}]"
Umar Sadiq,DT,valencia,athletic,1,73,0,0,0.1,0.0,1,1,0,9,88.9,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,0,4,1,2,12,70.0,15.0,0,1,1,50.0,24_25,37,18/05/2025,1,[]
Rafa Mir,DT,valencia,athletic,0,17,0,0,0.0,0.0,0,0,0,7,28.6,1,0,0.0,0.0,0.0,0,2,1,0,0,1,0,1,0,0,0,0,5,34.0,21.0,1,0,1,0.0,24_25,37,18/05/2025,1,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
Diego López,MC,valencia,athletic,1,55,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,4,1,0,0,0,1,0,1,0,0,0,0,13,60.0,15.0,1,0,0,0.0,24_25,37,18/05/2025,1,[]
Ivan Jaime Pajuelo,MC,valencia,athletic,0,35,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,1,0,0,4,4.0,0.0,0,0,1,0.0,24_25,37,18/05/2025,1,[]
Enzo Barrenechea,MC,valencia,athletic,1,90,0,0,0.0,0.0,0,0,0,54,85.2,0,0,0.0,0.0,0.0,3,3,3,0,1,1,0,1,1,0,0,0,22,72.0,35.0,0,1,0,100.0,24_25,37,18/05/2025,1,[]
Javier Guerra,MC,valencia,athletic,1,90,0,0,0.0,0.0,0,0,0,48,68.8,0,0,0.0,0.0,0.0,2,1,2,0,1,1,1,0,2,3,0,2,22,101.0,60.0,1,1,0,100.0,24_25,37,18/05/2025,1,"[{'rojas': [10, 1.0]}]"
Luis Rioja,MC,valencia,athletic,1,90,0,0,0.0,0.0,1,0,1,41,78.0,1,0,0.0,0.0,0.0,0,1,2,0,1,1,0,1,1,1,0,1,25,155.0,61.0,2,0,0,0.0,24_25,37,18/05/2025,1,"[{'centros_area': [8, 25.0]}]"
José Luis Gayà,DF,valencia,athletic,1,81,0,0,0.0,0.0,0,0,0,44,86.4,1,0,0.0,0.0,0.0,3,1,1,0,1,1,0,1,2,0,0,0,20,106.0,55.0,3,0,1,0.0,24_25,37,18/05/2025,1,"[{'centros_area': [10, 23.0]}]"
