player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Raúl,DT,23,osasuna,mallorca,1,87,0,0,0.0,0.0,1,0,1,16,37.5,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,11,45.0,26.0,1,2,5,28.6,23_24,36,14/05/2024,1,"[{'apariciones_suplente': [6, 22.0]}]"
Max Svensson,DT,43,osasuna,mallorca,0,3,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,36,14/05/2024,1,[]
José Arnaiz,DT,20,osasuna,mallorca,1,65,0,0,0.1,0.0,1,1,0,18,72.2,0,0,0.0,0.0,0.0,3,3,3,0,1,0,0,0,0,2,1,1,13,102.0,21.0,1,1,1,50.0,23_24,36,14/05/2024,1,[]
Johan Mojica,DT,22,osasuna,mallorca,0,25,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,21.0,4.0,0,0,0,0.0,23_24,36,14/05/2024,1,"[{'centros_area': [3, 25.0]}]"
Rubén García,DT,14,osasuna,mallorca,1,74,0,0,0.0,0.0,1,1,0,41,78.0,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,3,1,1,0,33,127.0,39.0,1,1,2,33.3,23_24,36,14/05/2024,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Jesús Areso,DF,12,osasuna,mallorca,0,16,0,0,0.0,0.0,0,0,0,17,82.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,6,15.0,10.0,0,1,0,100.0,23_24,36,14/05/2024,1,"[{'centros_area': [4, 24.0]}]"
Aimar Oroz,MC,10,osasuna,mallorca,1,65,0,0,0.0,0.1,0,0,0,36,83.3,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,2,1,1,34,163.0,72.0,1,1,0,100.0,23_24,36,14/05/2024,1,"[{'faltas_recibidas': [5, 64.0]}]"
Moi Gómez,MC,16,osasuna,mallorca,0,25,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,16.0,7.0,0,0,1,0.0,23_24,36,14/05/2024,1,"[{'apariciones_suplente': [10, 20.0]}]"
Iker Muñoz,MC,34,osasuna,mallorca,1,90,0,0,0.0,0.0,1,0,1,57,77.2,0,0,0.0,0.0,0.0,4,3,2,0,1,0,0,0,2,2,0,1,46,235.0,56.0,2,4,1,80.0,23_24,36,14/05/2024,1,[]
Jon Moncayola,MC,7,osasuna,mallorca,1,90,1,0,0.2,0.0,3,2,1,53,71.7,0,0,0.0,0.0,0.0,11,0,1,0,1,1,0,1,0,0,0,0,36,201.0,67.0,2,1,0,100.0,23_24,36,14/05/2024,1,"[{'rojas': [10, 1.0]}]"
