player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Lucas Boyé,ARG,29,DT,15,alaves,celta,1,90,0,0,0.1,0.1,1,1,0,17,88.2,0,0,0.0,0.0,0.0,3,0,2,0,2,1,0,1,0,6,2,4,17,32.0,11.0,0,3,2,60.0,25_26,13,22/11/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'rojas': [2, 1.0]}, {'faltas_cometidas': [7, 27.0]}]"
Toni Martínez,ESP,28,DT,11,alaves,celta,1,89,0,0,0.1,0.0,1,1,0,27,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,19,62.0,38.0,2,3,3,50.0,25_26,13,22/11/2025,1,[]
Jon Guridi,ESP,30,DT,18,alaves,celta,0,1,0,0,0.0,0.0,0,0,0,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,25_26,13,22/11/2025,1,[]
Carles Aleñá,ESP,27,MC,10,alaves,celta,1,60,0,0,0.1,0.0,1,0,1,28,71.4,0,0,0.0,0.0,0.0,3,1,1,0,1,0,0,0,0,1,0,0,16,82.0,25.0,1,2,0,100.0,25_26,13,22/11/2025,1,[]
Abde Rebbach,ALG,27,MC,21,alaves,celta,0,30,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,10,57.0,14.0,1,0,0,0.0,25_26,13,22/11/2025,1,[]
Denis Suárez,ESP,31,MC,4,alaves,celta,1,80,0,0,0.0,0.2,0,0,0,68,85.3,0,0,0.0,0.0,0.0,6,0,0,0,0,4,0,4,1,2,2,0,26,139.0,56.0,1,2,0,100.0,25_26,13,22/11/2025,1,[]
Mariano,DOM,32,MC,9,alaves,celta,0,10,0,0,0.0,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,13.0,2.0,0,0,1,0.0,25_26,13,22/11/2025,1,[]
Antonio Blanco,ESP,25,MC,8,alaves,celta,1,90,0,0,0.0,0.0,0,0,0,69,79.7,0,0,0.0,0.0,0.0,6,3,2,0,1,2,0,2,1,3,3,0,31,178.0,73.0,1,0,0,0.0,25_26,13,22/11/2025,1,"[{'entradas': [8, 42.0]}, {'intercepciones': [2, 27.0]}, {'faltas_cometidas': [6, 28.0]}]"
Carlos Vicente,ESP,26,MC,7,alaves,celta,1,61,0,0,0.0,0.0,0,0,0,28,64.3,0,0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,15,43.0,22.0,2,0,0,0.0,25_26,13,22/11/2025,1,"[{'penaltis_marcados': [2, 3.0]}, {'centros_area': [4, 10.0]}]"
Pablo Ibáñez,ESP,27,MC,19,alaves,celta,0,29,0,0,0.0,0.0,0,0,0,20,65.0,0,0,0.0,0.0,0.0,1,1,2,0,1,0,0,0,0,3,1,2,15,41.0,25.0,1,0,1,0.0,25_26,13,22/11/2025,1,"[{'faltas_recibidas': [9, 32.0]}]"
Youssef Lekhedim,ESP,20,DF,3,alaves,celta,1,90,0,0,0.0,0.0,0,0,0,64,84.4,0,0,0.0,0.0,0.0,4,0,0,0,0,2,0,2,1,3,0,3,19,42.0,11.0,0,1,0,100.0,25_26,13,22/11/2025,1,[]
Jon Pacheco,ESP,24,DF,5,alaves,celta,1,90,0,0,0.0,0.0,0,0,0,68,92.6,1,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,2,1,0,27,89.0,44.0,1,3,1,75.0,25_26,13,22/11/2025,1,[]
Nahuel Tenaglia,ARG,29,DF,14,alaves,celta,1,90,0,0,0.1,0.0,1,1,0,66,90.9,0,0,0.0,0.0,0.0,8,2,2,0,0,2,1,1,4,2,1,1,34,134.0,50.0,0,0,0,0.0,25_26,13,22/11/2025,1,"[{'entradas': [3, 96.0]}, {'intercepciones': [7, 47.0]}, {'amarillas': [6, 11.0]}]"
Jonny Castro,ESP,31,DF,17,alaves,celta,1,80,0,0,0.0,0.0,0,0,0,56,91.1,1,0,0.0,0.0,0.0,3,1,2,0,1,0,0,0,1,1,1,0,21,89.0,35.0,0,1,0,100.0,25_26,13,22/11/2025,1,"[{'intercepciones': [3, 25.0]}]"
Ander Guevara,ESP,28,DF,6,alaves,celta,0,10,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,38.0,10.0,0,0,0,0.0,25_26,13,22/11/2025,1,[]
Antonio Sivera,ESP,29,PT,1,alaves,celta,1,90,0,0,0.0,0.0,0,0,0,32,56.3,0,0,1.0,100.0,1.3,3,0,0,0,0,0,0,0,0,0,0,0,17,69.0,46.0,0,1,0,100.0,25_26,13,22/11/2025,1,"[{'minutos': [5, 1530.0]}]"
Pablo Durán,ESP,24,DT,18,celta,alaves,1,72,0,0,0.4,0.0,1,0,1,13,69.2,0,0,0.0,0.0,0.0,3,1,2,0,2,0,0,0,0,1,0,1,11,27.0,16.0,0,1,2,33.3,25_26,13,22/11/2025,0,[]
Borja Iglesias,ESP,32,DT,7,celta,alaves,0,18,0,0,0.0,0.1,0,0,0,16,81.3,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,10,55.0,17.0,1,1,0,100.0,25_26,13,22/11/2025,0,"[{'penaltis_marcados': [9, 1.0]}]"
Bryan Zaragoza,ESP,24,DT,15,celta,alaves,1,82,0,0,0.0,0.4,0,0,0,31,67.7,0,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,0,3,1,1,26,176.0,124.0,4,0,1,0.0,25_26,13,22/11/2025,0,"[{'regates_exitosos': [9, 57.0]}]"
Jones ElAbdellaoui,MAR,19,DT,39,celta,alaves,0,8,0,0,0.0,0.0,2,1,1,5,20.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,1,1,1,0,5,62.0,45.0,2,0,0,0.0,25_26,13,22/11/2025,0,[]
Iago Aspas,ESP,38,DT,10,celta,alaves,1,72,1,0,0.8,0.0,0,0,0,34,70.6,0,0,0.0,0.0,0.0,13,2,1,0,1,0,0,0,0,3,1,0,24,129.0,77.0,4,0,0,0.0,25_26,13,22/11/2025,0,"[{'penaltis_marcados': [9, 1.0]}]"
Miguel Román,ESP,22,DT,16,celta,alaves,0,18,0,0,0.1,0.0,1,1,0,8,62.5,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,6,26.0,11.0,0,0,1,0.0,25_26,13,22/11/2025,0,[]
Sergio Carreira,ESP,25,MC,5,celta,alaves,1,90,0,0,0.0,0.0,0,0,0,70,81.4,0,0,0.0,0.0,0.0,9,3,0,0,0,1,0,1,6,3,1,2,51,169.0,81.0,0,0,1,0.0,25_26,13,22/11/2025,0,[]
Ilaix Moriba,GUI,22,MC,6,celta,alaves,1,90,0,0,0.1,0.0,2,1,1,35,82.9,0,0,0.0,0.0,0.0,5,4,3,0,1,1,0,1,2,2,0,2,23,99.0,50.0,1,0,2,0.0,25_26,13,22/11/2025,0,"[{'entradas': [3, 46.0]}]"
Fran Beltrán,ESP,26,MC,8,celta,alaves,1,90,0,0,0.0,0.0,0,0,0,58,87.9,0,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,1,0,0,0,41,146.0,101.0,2,0,2,0.0,25_26,13,22/11/2025,0,[]
Javier Rueda Garcia,ESP,23,MC,17,celta,alaves,1,65,0,0,0.0,0.0,0,0,0,21,66.7,1,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,0,2,1,0,20,43.0,14.0,0,0,1,0.0,25_26,13,22/11/2025,0,"[{'asistencias_90': [8, 0.4]}]"
Óscar Mingueza,ESP,26,MC,3,celta,alaves,0,25,0,0,0.0,0.0,0,0,0,17,70.6,0,0,0.0,0.0,0.0,2,3,2,0,0,0,0,0,1,1,0,1,8,10.0,4.0,0,0,0,0.0,25_26,13,22/11/2025,0,"[{'pases_ultimo_tercio': [9, 176.0]}, {'rojas': [8, 1.0]}]"
