player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Borja Mayoral,DT,9,getafe,atletico madrid,1,90,0,0,0.0,0.0,1,0,1,24,83.3,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,1,0,0,0,11,31.0,3.0,0,2,1,66.7,25_26,13,23/11/2025,1,"[{'goles_por_tiro': [4, 0.31]}]"
Mario Martín,MC,6,getafe,atletico madrid,1,85,0,0,0.0,0.0,0,0,0,21,52.4,1,0,0.0,0.0,0.0,0,1,4,0,4,1,0,1,1,2,0,2,19,62.0,5.0,0,5,8,38.5,25_26,13,23/11/2025,1,"[{'amarillas': [4, 6.0]}, {'faltas_cometidas': [2, 34.0]}]"
Álex Sancris,MC,18,getafe,atletico madrid,0,5,0,0,0.0,0.0,0,0,0,9,55.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,5,48.0,14.0,1,0,1,0.0,25_26,13,23/11/2025,1,"[{'rojas': [2, 1.0]}]"
Mauro Arambarri,MC,8,getafe,atletico madrid,1,90,0,0,0.3,0.0,3,3,0,16,62.5,0,0,0.0,0.0,0.0,5,3,1,0,1,1,0,1,2,3,0,1,9,36.0,28.0,0,3,2,60.0,25_26,13,23/11/2025,1,"[{'faltas_recibidas': [3, 35.0]}]"
Luis Milla,MC,5,getafe,atletico madrid,1,89,0,0,0.1,0.2,3,3,0,44,72.7,0,0,0.0,0.0,0.0,7,1,3,0,2,2,1,1,2,3,1,2,21,91.0,33.0,1,3,0,100.0,25_26,13,23/11/2025,1,"[{'asistencias': [2, 6.0]}, {'pases_clave': [8, 32.0]}, {'corners': [3, 59.0]}, {'rojas': [2, 1.0]}]"
Javier Muñoz,MC,14,getafe,atletico madrid,0,1,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,100.0,25_26,13,23/11/2025,1,[]
Adrián Liso,MC,23,getafe,atletico madrid,1,75,0,0,0.1,0.1,1,1,0,18,33.3,0,0,0.0,0.0,0.0,3,0,1,0,1,2,0,2,0,2,1,0,15,62.0,27.0,1,4,3,57.1,25_26,13,23/11/2025,1,[]
Coba da Costa,MC,20,getafe,atletico madrid,0,15,0,0,0.0,0.0,0,0,0,11,63.6,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,2,1,1,12,44.0,17.0,0,0,1,0.0,25_26,13,23/11/2025,1,"[{'apariciones_suplente': [9, 10.0]}]"
Djené,MC,2,getafe,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,31,87.1,0,0,0.0,0.0,0.0,3,0,1,0,1,1,1,0,4,0,0,0,13,58.0,20.0,0,1,2,33.3,25_26,13,23/11/2025,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Diego Rico,DF,16,getafe,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,46,60.9,0,0,0.0,0.0,0.0,3,3,4,0,1,2,1,1,4,1,0,1,22,72.0,7.0,0,2,2,50.0,25_26,13,23/11/2025,1,"[{'intercepciones': [6, 23.0]}]"
