player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Cucho,COL,26,DT,19,betis,girona,1,90,0,0,0.2,0.0,4,2,2,31,67.7,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,26,136.0,50.0,0,0,2,0.0,25_26,13,23/11/2025,1,"[{'goles': [5, 7.0]}, {'penaltis_marcados': [9, 1.0]}]"
Rodrigo Riquelme,ESP,25,DT,17,betis,girona,1,45,0,0,0.0,0.1,0,0,0,17,70.6,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,3,1,2,18,126.0,60.0,3,0,1,0.0,25_26,13,23/11/2025,1,[]
Abde Ezzalzouli,MAR,23,DT,10,betis,girona,0,45,0,0,0.1,0.0,2,1,1,30,83.3,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,4,2,2,28,182.0,62.0,1,0,2,0.0,25_26,13,23/11/2025,1,"[{'apariciones_suplente': [6, 22.0]}]"
Antony,BRA,25,DT,7,betis,girona,1,89,0,0,0.5,0.0,4,3,1,38,78.9,0,1,0.0,0.0,0.0,1,1,2,0,1,0,0,0,0,2,1,0,28,172.0,122.0,6,1,2,33.3,25_26,13,23/11/2025,1,"[{'tiros_puerta': [9, 16.0]}, {'rojas': [2, 1.0]}]"
Giovani Lo Celso,ARG,29,MC,20,betis,girona,1,45,0,0,0.2,0.1,2,1,1,19,89.5,0,0,0.0,0.0,0.0,3,2,1,0,1,0,0,0,0,0,0,0,12,70.0,20.0,0,0,1,0.0,25_26,13,23/11/2025,1,"[{'faltas_recibidas': [3, 35.0]}]"
Sofyan Amrabat,MAR,29,MC,14,betis,girona,0,45,0,0,0.0,0.0,0,0,0,40,87.5,0,0,0.0,0.0,0.0,4,1,3,0,2,1,1,0,0,1,1,0,28,197.0,73.0,1,0,0,0.0,25_26,13,23/11/2025,1,[]
Pablo Fornals,ESP,29,MC,8,betis,girona,1,59,0,0,0.1,0.1,2,2,0,50,88.0,0,0,0.0,0.0,0.0,6,1,1,0,0,1,0,1,0,0,0,0,38,252.0,116.0,2,0,2,0.0,25_26,13,23/11/2025,1,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Isco,ESP,33,MC,22,betis,girona,0,31,0,1,0.1,0.2,2,2,0,21,76.2,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,0,14,98.0,55.0,2,0,1,0.0,25_26,13,23/11/2025,1,"[{'pases_clave': [4, 81.0]}, {'corners': [2, 127.0]}, {'regates_exitosos': [3, 76.0]}, {'faltas_recibidas': [2, 79.0]}]"
Marc Roca,ESP,28,MC,21,betis,girona,1,75,0,0,0.0,0.3,0,0,0,49,87.8,0,0,0.0,0.0,0.0,7,3,2,0,0,1,1,0,0,1,1,0,34,157.0,40.0,0,0,0,0.0,25_26,13,23/11/2025,1,[]
Nelson Deossa,COL,25,MC,18,betis,girona,0,15,0,0,0.0,0.1,1,1,0,6,83.3,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,3,2,1,7,74.0,53.0,1,0,0,0.0,25_26,13,23/11/2025,1,[]
Valentín Gómez,ARG,22,DF,16,betis,girona,1,90,1,0,0.2,0.1,3,2,1,50,78.0,0,0,0.0,0.0,0.0,12,3,1,0,0,1,1,0,3,1,1,0,27,142.0,97.0,2,3,3,50.0,25_26,13,23/11/2025,1,[]
Natan,BRA,24,DF,4,betis,girona,1,90,0,0,0.0,0.0,0,0,0,61,90.2,0,0,0.0,0.0,0.0,5,1,0,0,0,4,2,2,2,0,0,0,40,304.0,167.0,1,1,2,33.3,25_26,13,23/11/2025,1,"[{'despejes': [1, 141.0]}]"
Marc Bartra,ESP,34,DF,5,betis,girona,1,90,0,0,0.1,0.0,2,1,1,77,89.6,1,0,0.0,0.0,0.0,5,0,2,0,2,1,0,1,6,0,0,0,60,239.0,83.0,0,1,1,50.0,25_26,13,23/11/2025,1,[]
Héctor Bellerín,ESP,30,DF,2,betis,girona,1,45,0,0,0.0,0.0,0,0,0,25,68.0,0,0,0.0,0.0,0.0,0,2,2,0,0,1,0,1,1,0,0,0,12,28.0,8.0,0,0,1,0.0,25_26,13,23/11/2025,1,"[{'rojas': [10, 1.0]}]"
Aitor Ruibal,ESP,29,DF,24,betis,girona,0,45,0,0,0.0,0.1,1,1,0,29,89.7,0,0,0.0,0.0,0.0,3,2,4,0,2,1,0,1,2,1,0,0,13,45.0,17.0,0,0,0,0.0,25_26,13,23/11/2025,1,[]
Álvaro Vallés,ESP,28,PT,1,betis,girona,1,90,0,0,0.0,0.0,0,0,0,42,71.4,0,0,1.0,75.0,1.3,5,0,0,0,0,0,0,0,0,0,0,0,29,138.0,74.0,0,0,0,0.0,25_26,13,23/11/2025,1,"[{'porterias_cero': [10, 4.0]}]"
Vladyslav Vanat,UKR,23,DT,19,girona,betis,1,81,1,0,0.9,0.4,1,0,1,23,73.9,0,0,0.0,0.0,0.0,10,0,1,0,1,1,0,1,0,1,1,0,18,84.0,43.0,1,1,2,33.3,25_26,13,23/11/2025,0,[]
Cristhian Stuani,URU,39,DT,7,girona,betis,0,9,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,4.0,2.0,0,0,0,0.0,25_26,13,23/11/2025,0,"[{'penaltis_marcados': [2, 3.0]}]"
Bryan Gil,ESP,24,MC,21,girona,betis,1,65,0,1,0.1,0.9,1,1,0,19,84.2,0,0,0.0,0.0,0.0,9,1,1,0,0,0,0,0,1,6,0,5,22,140.0,70.0,6,1,0,100.0,25_26,13,23/11/2025,0,[]
Yaser Asprilla,COL,22,MC,10,girona,betis,0,25,0,0,0.1,0.0,1,1,0,8,62.5,0,0,0.0,0.0,0.0,3,1,1,0,1,1,0,1,0,0,0,0,8,97.0,20.0,1,0,0,0.0,25_26,13,23/11/2025,0,[]
Azzedine Ounahi,MAR,25,MC,18,girona,betis,1,81,0,0,0.1,0.1,3,1,2,42,76.2,1,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,6,3,3,41,251.0,179.0,6,0,0,0.0,25_26,13,23/11/2025,0,"[{'regates_exitosos': [9, 30.0]}, {'faltas_recibidas': [6, 34.0]}]"
Abel Ruiz,ESP,25,DT,9,girona,betis,0,9,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,24.0,14.0,1,0,0,0.0,25_26,13,23/11/2025,0,[]
Iván Martín,ESP,26,MC,23,girona,betis,1,90,0,0,0.0,0.1,1,1,0,45,88.9,0,0,0.0,0.0,0.0,4,0,4,0,4,1,1,0,1,2,2,0,36,193.0,68.0,1,3,0,100.0,25_26,13,23/11/2025,0,"[{'rojas': [2, 1.0]}]"
Viktor Tsyhankov,UKR,28,MC,15,girona,betis,1,65,0,0,0.6,0.0,2,1,1,14,78.6,0,0,0.0,0.0,0.0,6,0,0,0,0,2,0,2,0,0,0,0,12,108.0,80.0,4,2,1,66.7,25_26,13,23/11/2025,0,"[{'goles_por_tiro': [6, 0.27]}]"
Joel Roca,ESP,20,MC,3,girona,betis,0,25,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,4,2,2,13,141.0,98.0,3,0,0,0.0,25_26,13,23/11/2025,0,[]
Axel Witsel,BEL,36,MC,20,girona,betis,1,90,0,0,0.0,0.1,0,0,0,51,90.2,0,0,0.0,0.0,0.0,5,0,1,0,1,1,0,1,3,0,0,0,36,124.0,53.0,1,4,0,100.0,25_26,13,23/11/2025,0,"[{'rojas': [2, 1.0]}]"
Álex Moreno,ESP,32,DF,24,girona,betis,1,90,0,0,0.1,0.0,1,1,0,32,84.4,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,7,0,0,0,23,151.0,96.0,6,1,0,100.0,25_26,13,23/11/2025,0,[]
Vitor Reis,BRA,19,DF,12,girona,betis,1,90,0,0,0.0,0.0,0,0,0,76,92.1,1,0,0.0,0.0,0.0,4,0,0,0,0,3,2,1,5,0,0,0,51,261.0,171.0,0,4,1,80.0,25_26,13,23/11/2025,0,"[{'pases_completados_pct': [8, 91.6]}, {'despejes': [6, 97.0]}, {'rojas': [2, 1.0]}]"
Arnau Martinez,ESP,22,DF,4,girona,betis,1,90,0,0,0.0,0.0,1,1,0,66,89.4,0,0,0.0,0.0,0.0,8,2,1,0,1,3,1,2,11,0,0,0,41,254.0,158.0,1,2,1,66.7,25_26,13,23/11/2025,0,[]
Hugo Rincón,ESP,22,DF,2,girona,betis,1,90,0,0,0.0,0.0,0,0,0,47,78.7,1,0,0.0,0.0,0.0,2,5,5,0,2,0,0,0,4,0,0,0,33,129.0,44.0,1,0,1,0.0,25_26,13,23/11/2025,0,[]
Paulo Gazzaniga,ARG,33,PT,13,girona,betis,1,90,0,0,0.0,0.0,0,0,0,52,82.7,1,0,1.0,85.7,1.5,8,0,0,0,0,0,0,0,0,0,0,0,44,208.0,113.0,0,0,0,0.0,25_26,13,23/11/2025,0,"[{'rojas': [2, 1.0]}, {'paradas': [3, 58.0]}]"
