player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Kiké,DT,espanyol,sevilla,1,73,0,0,0.2,0.1,2,1,1,20,45.0,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,3,1,1,0,15,60.0,12.0,1,2,1,66.7,25_26,13,24/11/2025,1,"[{'penaltis_marcados': [9, 1.0]}, {'apariciones_suplente': [9, 10.0]}]"
Jofre,DT,espanyol,sevilla,0,17,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,2,2,0,2,3,39.0,14.0,1,0,2,0.0,25_26,13,24/11/2025,1,[]
Pere Milla,DT,espanyol,sevilla,1,73,1,0,0.7,0.0,2,0,2,23,69.6,1,0,0.0,0.0,0.0,9,0,1,0,1,1,1,0,1,1,0,1,15,56.0,26.0,1,1,0,100.0,25_26,13,24/11/2025,1,"[{'goles': [9, 6.0]}, {'rojas': [2, 1.0]}]"
Charles Pickel,MC,espanyol,sevilla,0,17,0,0,0.0,0.0,0,0,0,8,100.0,0,0,0.0,0.0,0.0,2,2,0,0,0,1,1,0,0,0,0,0,3,7.0,0.0,0,1,2,33.3,25_26,13,24/11/2025,1,[]
Ramón Terrats,MC,espanyol,sevilla,1,61,0,0,0.0,0.7,0,0,0,9,77.8,0,0,0.0,0.0,0.0,7,2,0,0,0,4,1,3,0,1,0,1,14,61.0,0.0,0,0,2,0.0,25_26,13,24/11/2025,1,[]
Roberto Férnandez,DT,espanyol,sevilla,0,29,1,0,0.1,0.0,2,1,1,9,77.8,1,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,1,1,1,0,10,52.0,23.0,1,1,0,100.0,25_26,13,24/11/2025,1,"[{'penaltis_marcados': [9, 1.0]}]"
Edu Expósito,MC,espanyol,sevilla,1,61,0,0,0.0,0.0,0,0,0,24,62.5,1,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,1,1,0,0,14,47.0,19.0,0,0,0,0.0,25_26,13,24/11/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [4, 56.0]}]"
Pol Lozano,MC,espanyol,sevilla,0,29,0,0,0.0,0.0,0,0,0,5,60.0,1,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,5,7.0,1.0,0,0,0,0.0,25_26,13,24/11/2025,1,"[{'faltas_cometidas': [1, 38.0]}]"
Urko González,MC,espanyol,sevilla,1,90,0,1,0.0,0.0,0,0,0,18,77.8,0,0,0.0,0.0,0.0,7,2,6,0,4,0,0,0,3,0,0,0,9,67.0,28.0,1,1,1,50.0,25_26,13,24/11/2025,1,[]
Tyrhys Dolan,MC,espanyol,sevilla,1,87,0,1,0.0,0.2,0,0,0,20,85.0,0,0,0.0,0.0,0.0,10,2,0,0,0,4,0,4,0,5,3,2,20,92.0,45.0,1,0,1,0.0,25_26,13,24/11/2025,1,"[{'centros_area': [8, 9.0]}, {'rojas': [2, 1.0]}]"
