player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Willian José,BRA,32,DT,12,betis,real sociedad,1,58,0,0,0.2,0.1,2,1,1,12,91.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,8.0,2.0,0,0,0,0.0,23_24,37,19/05/2024,1,"[{'rojas': [10, 1.0]}]"
Abde Ezzalzouli,MAR,22,DT,7,betis,real sociedad,0,32,0,0,0.8,0.0,0,0,0,11,45.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,1,3,8,71.0,21.0,1,1,2,33.3,23_24,37,19/05/2024,1,"[{'apariciones_suplente': [6, 22.0]}]"
Ayoze Pérez,ESP,30,DT,10,betis,real sociedad,1,90,0,0,0.4,0.1,6,4,2,33,87.9,0,0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,0,5,2,2,36,198.0,104.0,2,0,4,0.0,23_24,37,19/05/2024,1,"[{'goles': [5, 19.0]}, {'goles_90': [4, 0.87]}, {'tiros_puerta': [8, 31.0]}, {'goles_por_tiro': [4, 0.25]}]"
Pablo Fornals,ESP,28,DT,18,betis,real sociedad,1,45,0,0,0.1,0.0,2,1,1,34,73.5,0,0,0.0,0.0,0.0,0,2,3,0,2,0,0,0,0,0,0,0,17,59.0,23.0,1,1,0,100.0,23_24,37,19/05/2024,1,"[{'asistencias': [8, 4.0]}, {'pases_clave': [4, 36.0]}, {'pases_ultimo_tercio': [9, 98.0]}, {'corners': [8, 40.0]}]"
Sergi Altimira,ESP,22,MC,27,betis,real sociedad,0,45,0,0,0.0,0.0,1,0,1,45,91.1,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,29,151.0,65.0,1,0,1,0.0,23_24,37,19/05/2024,1,[]
Nabil Fekir,FRA,30,MC,8,betis,real sociedad,1,90,0,0,0.1,0.4,2,1,1,71,78.9,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,5,2,0,52,193.0,84.0,2,1,1,50.0,23_24,37,19/05/2024,1,[]
William Carvalho,POR,32,MC,14,betis,real sociedad,1,45,0,0,0.0,0.1,0,0,0,53,94.3,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,40,129.0,80.0,1,0,0,0.0,23_24,37,19/05/2024,1,[]
Rodri,ESP,24,DT,17,betis,real sociedad,0,45,0,0,0.0,0.0,0,0,0,21,61.9,0,0,0.0,0.0,0.0,3,2,0,0,0,1,0,1,0,5,2,2,20,168.0,48.0,2,0,0,0.0,23_24,37,19/05/2024,1,[]
Johnny Cardoso,USA,22,MC,4,betis,real sociedad,1,90,0,0,0.1,0.0,2,2,0,68,79.4,0,0,0.0,0.0,0.0,2,1,2,0,1,2,0,2,1,0,0,0,37,175.0,96.0,1,3,4,42.9,23_24,37,19/05/2024,1,"[{'intercepciones': [6, 48.0]}]"
Juan Miranda,ESP,24,DF,3,betis,real sociedad,1,90,0,0,0.0,0.1,1,0,1,80,81.3,1,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,1,0,0,39,127.0,77.0,2,3,2,60.0,23_24,37,19/05/2024,1,[]
Chadi Riad,MAR,20,DF,28,betis,real sociedad,1,90,0,0,0.0,0.0,1,0,1,88,95.5,0,0,0.0,0.0,0.0,2,2,1,0,0,2,1,1,1,0,0,0,48,198.0,117.0,1,3,0,100.0,23_24,37,19/05/2024,1,[]
Sokratis Papastathopoulos,GRE,35,DF,19,betis,real sociedad,1,90,0,0,0.0,0.0,0,0,0,76,85.5,0,0,0.0,0.0,0.0,2,3,1,0,0,0,0,0,3,0,0,0,31,95.0,43.0,0,3,1,75.0,23_24,37,19/05/2024,1,[]
Youssouf Sabaly,SEN,31,DF,23,betis,real sociedad,1,59,0,0,0.0,0.0,0,0,0,45,71.1,1,0,0.0,0.0,0.0,-3,0,0,0,0,0,0,0,0,1,0,1,29,102.0,44.0,1,2,0,100.0,23_24,37,19/05/2024,1,[]
Héctor Bellerín,ESP,29,DF,2,betis,real sociedad,0,31,0,0,0.0,0.0,0,0,0,18,83.3,0,0,0.0,0.0,0.0,2,3,2,0,0,1,0,1,0,0,0,0,11,44.0,7.0,0,0,0,0.0,23_24,37,19/05/2024,1,"[{'rojas': [10, 1.0]}]"
Rui Silva,POR,30,PT,13,betis,real sociedad,1,90,0,0,0.0,0.0,0,0,0,26,88.5,0,0,2.0,0.0,0.9,3,0,0,0,0,0,0,0,0,0,0,0,17,77.0,42.0,0,0,1,0.0,23_24,37,19/05/2024,1,"[{'save_pct': [4, 75.8]}]"
Mikel Oyarzabal,ESP,27,DT,10,real sociedad,betis,1,90,0,1,0.2,0.1,2,2,0,18,61.1,0,0,0.0,0.0,0.0,8,1,1,0,1,1,1,0,1,4,1,3,18,72.0,6.0,0,2,4,33.3,23_24,37,19/05/2024,0,"[{'penaltis_marcados': [6, 4.0]}, {'rojas': [8, 1.0]}]"
Sheraldo Becker,SUR,29,DT,11,real sociedad,betis,1,80,0,0,0.0,0.0,0,0,0,15,80.0,1,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,1,1,12,131.0,71.0,3,0,1,0.0,23_24,37,19/05/2024,0,"[{'rojas': [8, 1.0]}]"
Arsen Zakharyan,RUS,20,MC,12,real sociedad,betis,0,10,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,17.0,0.0,0,0,0,0.0,23_24,37,19/05/2024,0,"[{'apariciones_suplente': [9, 10.0]}]"
Javi Galán,ESP,29,DF,25,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,25,64.0,0,0,0.0,0.0,0.0,8,4,3,0,1,2,0,2,3,3,1,1,16,128.0,59.0,2,0,1,0.0,23_24,37,19/05/2024,0,[]
Mikel Merino,ESP,27,MC,8,real sociedad,betis,1,90,1,0,0.1,0.1,1,0,1,36,69.4,0,0,0.0,0.0,0.0,13,8,1,0,1,0,0,0,2,1,1,0,26,106.0,61.0,2,3,7,30.0,23_24,37,19/05/2024,0,"[{'entradas': [7, 77.0]}, {'faltas_cometidas': [4, 70.0]}]"
Beñat Turrientes,ESP,22,MC,22,real sociedad,betis,1,66,0,0,0.0,0.0,0,0,0,29,82.8,1,0,0.0,0.0,0.0,5,2,1,0,0,0,0,0,2,1,1,0,18,126.0,89.0,2,0,1,0.0,23_24,37,19/05/2024,0,[]
Olasagasti,ESP,23,MC,16,real sociedad,betis,0,24,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,3,22.0,13.0,1,0,0,0.0,23_24,37,19/05/2024,0,[]
Brais Méndez,ESP,27,MC,23,real sociedad,betis,1,75,1,0,0.0,0.1,1,0,1,24,66.7,0,0,0.0,0.0,0.0,12,1,1,0,1,4,1,3,2,1,0,1,16,71.0,38.0,1,0,0,0.0,23_24,37,19/05/2024,0,[]
Ander Barrenetxea,ESP,22,MC,7,real sociedad,betis,0,15,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,6,23.0,7.0,0,1,1,50.0,23_24,37,19/05/2024,0,"[{'regates_exitosos': [7, 32.0]}]"
Kieran Tierney,SCO,26,DF,17,real sociedad,betis,1,66,0,0,0.0,0.0,0,0,0,41,73.2,0,0,0.0,0.0,0.0,7,1,0,0,0,1,1,0,4,0,0,0,21,86.0,49.0,0,0,0,0.0,23_24,37,19/05/2024,0,[]
Jon Martin,ESP,18,DF,36,real sociedad,betis,0,24,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,1,2.0,1.0,0,1,0,100.0,23_24,37,19/05/2024,0,"[{'pases_completados_pct': [8, 91.6]}]"
Jon Pacheco,ESP,23,DF,20,real sociedad,betis,1,90,0,0,0.0,0.0,0,0,0,28,85.7,0,0,0.0,0.0,0.0,8,2,1,0,0,0,0,0,5,0,0,0,17,86.0,45.0,0,1,0,100.0,23_24,37,19/05/2024,0,[]
Aritz Elustondo,ESP,30,DF,6,real sociedad,betis,1,90,0,0,0.1,0.1,1,1,0,22,68.2,0,0,0.0,0.0,0.0,9,2,2,0,2,2,2,0,6,0,0,0,11,38.0,19.0,0,5,0,100.0,23_24,37,19/05/2024,0,"[{'rojas': [8, 1.0]}]"
