player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Alberto Marí,DT,valencia,girona,1,60,0,0,0.1,0.0,1,1,0,9,100.0,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,5,24.0,0.0,0,2,5,28.6,23_24,37,19/05/2024,1,[]
Roman Yaremchuk,DT,valencia,girona,0,30,0,0,0.8,0.0,2,2,0,2,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,3,17.0,9.0,1,1,1,50.0,23_24,37,19/05/2024,1,[]
Hugo Duro,DT,valencia,girona,1,45,0,0,0.1,0.0,1,1,0,15,80.0,0,0,0.0,0.0,0.0,2,1,3,0,3,0,0,0,0,2,1,1,7,22.0,13.0,2,0,2,0.0,23_24,37,19/05/2024,1,"[{'faltas_recibidas': [1, 95.0]}]"
Peter González,MC,valencia,girona,0,45,0,0,0.0,0.4,2,2,0,15,86.7,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,1,1,0,9,69.0,12.0,0,0,0,0.0,23_24,37,19/05/2024,1,[]
Sergi Canós,MC,valencia,girona,1,90,0,0,0.9,0.0,6,3,3,22,77.3,0,0,0.0,0.0,0.0,5,2,4,0,2,1,1,0,2,3,1,2,22,74.0,31.0,1,1,2,33.3,23_24,37,19/05/2024,1,[]
Javier Guerra,MC,valencia,girona,1,90,0,0,0.2,0.0,4,4,0,41,78.0,0,0,0.0,0.0,0.0,2,2,4,0,4,0,0,0,0,3,1,2,36,309.0,169.0,2,0,0,0.0,23_24,37,19/05/2024,1,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,MC,valencia,girona,1,90,1,0,0.8,0.1,1,1,0,46,91.3,0,0,0.0,0.0,0.0,11,1,3,0,2,0,0,0,3,0,0,0,24,117.0,80.0,2,0,0,0.0,23_24,37,19/05/2024,1,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
Diego López,MC,valencia,girona,1,90,0,0,0.2,1.0,2,0,2,27,77.8,0,0,0.0,0.0,0.0,5,1,3,0,2,0,0,0,0,3,0,2,26,192.0,136.0,6,0,2,0.0,23_24,37,19/05/2024,1,[]
Yarek Gasiorowski,DF,valencia,girona,1,90,0,0,0.0,0.0,0,0,0,31,71.0,0,0,0.0,0.0,0.0,-3,2,0,0,0,2,0,2,2,0,0,0,10,56.0,42.0,1,0,0,0.0,23_24,37,19/05/2024,1,[]
Cenk Özkacar,DF,valencia,girona,1,60,0,0,0.0,0.0,0,0,0,21,71.4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,11,53.0,32.0,0,1,0,100.0,23_24,37,19/05/2024,1,[]
José Luis Gayà,DF,valencia,girona,0,11,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,17.0,13.0,1,0,0,0.0,23_24,37,19/05/2024,1,"[{'entradas': [10, 71.0]}]"
Domingos André Ribeiro Almeida,MC,valencia,girona,0,19,0,0,0.0,0.2,0,0,0,15,86.7,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,2,0,1,9,49.0,27.0,0,0,0,0.0,23_24,37,19/05/2024,1,[]
Cristhian Mosquera,DF,valencia,girona,1,90,0,0,0.0,0.0,0,0,0,58,96.6,0,0,0.0,0.0,0.0,2,0,0,0,0,3,3,0,2,0,0,0,33,121.0,71.0,0,0,0,0.0,23_24,37,19/05/2024,1,"[{'despejes': [7, 137.0]}]"
Dimitri Foulquier,DF,valencia,girona,1,45,0,0,0.0,0.0,0,0,0,22,86.4,1,0,0.0,0.0,0.0,0,1,1,0,1,1,1,0,1,0,0,0,10,40.0,19.0,1,0,0,0.0,23_24,37,19/05/2024,1,[]
Thierry Correia,DF,valencia,girona,0,45,0,0,0.0,0.4,0,0,0,20,100.0,1,0,0.0,0.0,0.0,4,1,0,0,0,2,1,1,0,1,0,0,16,99.0,71.0,3,0,0,0.0,23_24,37,19/05/2024,1,"[{'rojas': [10, 1.0]}]"
Giorgi Mamardashvili,PT,valencia,girona,1,90,0,0,0.0,0.1,0,0,0,30,70.0,0,0,3.0,40.0,2.2,3,0,0,0,0,0,0,0,1,0,0,0,14,60.0,50.0,0,0,0,0.0,23_24,37,19/05/2024,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]"
Artem Dovbyk,DT,girona,valencia,1,78,1,0,1.3,0.1,2,1,1,8,87.5,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,0,0,0,9,15.0,11.0,1,0,1,0.0,23_24,37,19/05/2024,0,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Cristhian Stuani,DT,girona,valencia,0,12,0,0,0.0,0.0,0,0,0,4,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,100.0,23_24,37,19/05/2024,0,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Sávio,DT,girona,valencia,1,73,1,0,0.7,0.1,4,2,2,36,88.9,0,0,0.0,0.0,0.0,14,1,1,0,0,0,0,0,0,6,4,1,36,267.0,172.0,4,0,0,0.0,23_24,37,19/05/2024,0,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Jastin García,DT,girona,valencia,0,17,0,0,0.0,0.0,0,0,0,8,75.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,7,20.0,12.0,0,0,0,0.0,23_24,37,19/05/2024,0,[]
Viktor Tsyhankov,DT,girona,valencia,1,67,0,1,0.1,0.7,4,4,0,55,83.6,0,0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,2,2,2,0,46,218.0,98.0,2,0,0,0.0,23_24,37,19/05/2024,0,"[{'corners': [10, 80.0]}]"
