player,nacionalidad,edad,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Álvaro Pascual,ESP,23,DT,42,sevilla,leganes,1,83,0,0,0.3,0.0,2,1,1,18,66.7,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,10,44.0,27.0,1,3,6,33.3,24_25,34,04/05/2025,1,[]
Chidera Ejuke,NGA,27,DT,21,sevilla,leganes,0,7,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,3,3,0,2,60.0,55.0,1,0,0,0.0,24_25,34,04/05/2025,1,[]
Dodi Lukebakio,BEL,27,DT,11,sevilla,leganes,1,90,0,0,0.6,0.4,7,6,1,28,71.4,1,0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,3,1,2,24,168.0,85.0,4,0,0,0.0,24_25,34,04/05/2025,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Suso,ESP,31,DT,10,sevilla,leganes,1,90,0,1,0.1,0.2,3,2,1,52,67.3,0,0,0.0,0.0,0.0,10,1,0,0,0,2,0,2,0,1,1,0,31,174.0,77.0,3,0,1,0.0,24_25,34,04/05/2025,1,"[{'rojas': [10, 1.0]}]"
Peque,ESP,22,MC,14,sevilla,leganes,1,55,0,0,0.6,0.0,5,4,1,17,88.2,0,0,0.0,0.0,0.0,4,2,2,0,1,2,0,2,0,3,2,1,11,30.0,9.0,0,0,2,0.0,24_25,34,04/05/2025,1,[]
Nemanja Gudelj,SRB,33,MC,6,sevilla,leganes,0,35,0,0,0.0,0.1,2,2,0,14,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,6,11.0,9.0,0,2,1,66.7,24_25,34,04/05/2025,1,[]
Saúl Ñíguez,ESP,30,MC,17,sevilla,leganes,1,54,0,0,0.0,0.0,2,2,0,35,85.7,0,0,0.0,0.0,0.0,4,3,1,0,1,1,0,1,3,0,0,0,17,73.0,27.0,0,1,0,100.0,24_25,34,04/05/2025,1,"[{'asistencias_90': [5, 0.35]}, {'rojas': [8, 1.0]}]"
Isaac Romero,ESP,24,MC,7,sevilla,leganes,0,36,1,0,0.9,0.0,1,0,1,11,63.6,1,0,0.0,0.0,0.0,8,0,0,0,0,2,0,2,0,6,2,3,14,83.0,33.0,1,0,0,0.0,24_25,34,04/05/2025,1,"[{'rojas': [8, 1.0]}]"
Lucien Agoume,FRA,23,MC,18,sevilla,leganes,1,90,0,0,0.0,0.4,0,0,0,51,76.5,0,0,0.0,0.0,0.0,7,5,1,0,1,3,0,3,4,2,2,0,29,121.0,58.0,0,1,1,50.0,24_25,34,04/05/2025,1,"[{'rojas': [8, 1.0]}]"
Adrià Pedrosa,ESP,26,DF,3,sevilla,leganes,1,90,0,0,0.0,0.2,1,0,1,56,75.0,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,2,2,0,2,22,124.0,50.0,1,0,0,0.0,24_25,34,04/05/2025,1,[]
