player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Oliver McBurnie,DT,las palmas,valencia,1,90,1,0,0.0,0.0,1,0,1,9,55.6,0,0,0.0,0.0,0.0,8,2,1,0,0,1,0,1,1,4,1,3,6,29.0,8.0,0,1,5,16.7,24_25,34,03/05/2025,1,[]
Sandro Ramírez,DT,las palmas,valencia,1,57,1,0,0.8,0.2,1,1,0,25,56.0,0,0,0.0,0.0,0.0,10,2,0,0,0,1,0,1,0,2,1,1,11,78.0,5.0,0,0,0,0.0,24_25,34,03/05/2025,1,[]
Manuel Fuster,MC,las palmas,valencia,0,33,0,0,0.0,0.1,2,2,0,21,76.2,0,0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,11,73.0,24.0,1,0,1,0.0,24_25,34,03/05/2025,1,"[{'apariciones_suplente': [10, 20.0]}]"
Javier Muñoz,DT,las palmas,valencia,1,78,0,0,0.1,0.0,1,1,0,16,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,6,21.0,7.0,0,0,1,0.0,24_25,34,03/05/2025,1,[]
Jaime Mata,DT,las palmas,valencia,0,12,0,0,0.4,0.0,3,2,1,8,37.5,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,9.0,0.0,0,5,1,83.3,24_25,34,03/05/2025,1,"[{'apariciones_suplente': [3, 26.0]}]"
Alberto Moleiro,MC,las palmas,valencia,1,90,0,0,0.0,0.1,1,1,0,38,81.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,25,206.0,80.0,1,0,2,0.0,24_25,34,03/05/2025,1,"[{'regates_exitosos': [8, 64.0]}]"
Stefan Bajcetic,MC,las palmas,valencia,1,78,0,0,0.0,0.0,1,1,0,31,80.6,1,0,0.0,0.0,0.0,0,0,1,0,1,2,0,2,1,2,1,1,16,115.0,33.0,1,2,0,100.0,24_25,34,03/05/2025,1,[]
José Campaña,MC,las palmas,valencia,0,12,0,1,0.0,0.0,0,0,0,23,82.6,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,2,1,1,10,92.0,52.0,0,0,0,0.0,24_25,34,03/05/2025,1,[]
Dario Essugo,MC,las palmas,valencia,1,57,0,0,0.0,0.0,0,0,0,20,85.0,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,1,0,0,0,8,39.0,15.0,0,1,1,50.0,24_25,34,03/05/2025,1,"[{'amarillas': [6, 11.0]}, {'rojas': [2, 2.0]}]"
Marvin,MC,las palmas,valencia,0,33,0,0,0.0,0.3,1,1,0,13,61.5,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,1,0,0,0,10,87.0,27.0,2,0,0,0.0,24_25,34,03/05/2025,1,[]
Álex Muñoz,DF,las palmas,valencia,1,68,0,0,0.1,0.0,1,1,0,33,81.8,0,0,0.0,0.0,0.0,0,1,0,0,0,2,0,2,3,0,0,0,12,54.0,35.0,0,2,1,66.7,24_25,34,03/05/2025,1,[]
Adnan Januzaj,MC,las palmas,valencia,0,22,0,0,0.0,0.0,0,0,0,22,54.5,0,0,0.0,0.0,0.0,1,2,0,0,0,1,0,1,0,0,0,0,7,36.0,25.0,1,1,0,100.0,24_25,34,03/05/2025,1,[]
Mika Mármol,DF,las palmas,valencia,1,90,0,0,0.0,0.0,1,1,0,64,76.6,0,0,0.0,0.0,0.0,4,3,1,0,0,1,0,1,11,0,0,0,32,239.0,187.0,1,3,1,75.0,24_25,34,03/05/2025,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Álex Suárez,DF,las palmas,valencia,1,90,0,0,0.1,0.0,1,1,0,45,91.1,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,3,0,0,0,28,157.0,89.0,1,1,4,20.0,24_25,34,03/05/2025,1,"[{'amarillas': [3, 12.0]}]"
Viti,DF,las palmas,valencia,1,90,0,0,0.0,0.0,0,0,0,58,82.8,0,0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,2,0,0,0,28,244.0,125.0,3,1,0,100.0,24_25,34,03/05/2025,1,[]
Dinko Horkaš,PT,las palmas,valencia,1,90,0,0,0.0,0.0,0,0,0,35,74.3,0,0,3.0,40.0,2.8,2,0,0,0,0,0,0,0,2,0,0,0,19,103.0,53.0,0,0,0,0.0,24_25,34,03/05/2025,1,[]
Hugo Duro,DT,valencia,las palmas,1,72,2,0,0.8,0.0,2,0,2,20,65.0,0,0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,18,67.0,20.0,1,1,3,25.0,24_25,34,03/05/2025,0,"[{'goles_por_tiro': [9, 0.21]}]"
Umar Sadiq,DT,valencia,las palmas,0,18,0,0,0.0,0.2,0,0,0,4,50.0,0,0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,1,0,0,0,5,36.0,3.0,0,1,0,100.0,24_25,34,03/05/2025,0,[]
Rafa Mir,DT,valencia,las palmas,1,72,0,0,0.3,0.0,4,2,2,23,73.9,0,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,1,0,0,24,52.0,14.0,0,1,1,50.0,24_25,34,03/05/2025,0,"[{'goles': [9, 6.0]}, {'tiros_puerta': [2, 22.0]}, {'faltas_cometidas': [4, 30.0]}]"
Domingos André Ribeiro Almeida,MC,valencia,las palmas,0,18,0,0,0.0,0.0,0,0,0,9,55.6,0,0,0.0,0.0,0.0,2,0,1,0,1,2,1,1,1,0,0,0,6,56.0,28.0,1,1,0,100.0,24_25,34,03/05/2025,0,[]
Diego López,MC,valencia,las palmas,1,83,0,0,0.0,0.0,1,1,0,25,72.0,0,0,0.0,0.0,0.0,1,2,1,0,0,0,0,0,2,3,1,2,26,94.0,30.0,0,1,2,33.3,24_25,34,03/05/2025,0,[]
Yarek Gasiorowski,DF,valencia,las palmas,0,7,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,1,0.0,0.0,0,0,1,0.0,24_25,34,03/05/2025,0,[]
José Luis García Vayá,MC,valencia,las palmas,1,90,0,0,0.0,0.2,0,0,0,52,82.7,0,0,0.0,0.0,0.0,3,1,1,0,0,2,0,2,3,1,0,1,30,76.0,29.0,0,1,0,100.0,24_25,34,03/05/2025,0,"[{'rojas': [8, 1.0]}]"
Javier Guerra,MC,valencia,las palmas,1,90,0,0,0.0,0.0,1,0,1,44,81.8,1,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,2,3,1,2,33,108.0,38.0,1,0,0,0.0,24_25,34,03/05/2025,0,"[{'rojas': [10, 1.0]}]"
Luis Rioja,MC,valencia,las palmas,1,83,0,0,0.0,0.0,0,0,0,28,50.0,0,0,0.0,0.0,0.0,1,4,2,0,1,0,0,0,0,1,0,0,20,174.0,68.0,2,1,0,100.0,24_25,34,03/05/2025,0,"[{'centros_area': [8, 25.0]}]"
Francisco Perez,MC,valencia,las palmas,0,7,0,0,0.2,0.0,1,1,0,3,66.7,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,28.0,26.0,1,0,1,0.0,24_25,34,03/05/2025,0,"[{'apariciones_suplente': [5, 22.0]}]"
José Luis Gayà,DF,valencia,las palmas,1,72,0,0,0.0,0.0,0,0,0,34,85.3,0,0,0.0,0.0,0.0,3,0,1,0,1,1,0,1,0,1,1,0,18,69.0,33.0,1,0,1,0.0,24_25,34,03/05/2025,0,"[{'centros_area': [10, 23.0]}]"
Jesus Vazquez,DF,valencia,las palmas,0,18,0,0,0.0,0.0,1,1,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,3,0,0,0,3,16.0,11.0,0,1,1,50.0,24_25,34,03/05/2025,0,[]
Cristhian Mosquera,DF,valencia,las palmas,1,90,0,0,0.0,0.0,0,0,0,44,86.4,0,0,0.0,0.0,0.0,5,1,2,0,1,2,2,0,13,0,0,0,37,125.0,60.0,0,2,2,50.0,24_25,34,03/05/2025,0,"[{'minutos': [5, 3319.0]}]"
Mouctar Diakhaby,DF,valencia,las palmas,1,90,0,0,0.0,0.0,0,0,0,41,92.7,0,0,0.0,0.0,0.0,3,0,1,0,1,2,2,0,11,0,0,0,34,172.0,63.0,0,4,3,57.1,24_25,34,03/05/2025,0,[]
Dimitri Foulquier,DF,valencia,las palmas,1,90,0,0,0.0,0.0,0,0,0,44,79.5,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,9,1,0,0,28,152.0,73.0,2,2,1,66.7,24_25,34,03/05/2025,0,[]
Giorgi Mamardashvili,PT,valencia,las palmas,1,90,0,0,0.0,0.0,0,0,0,35,54.3,0,0,2.0,66.7,1.2,1,1,1,0,0,0,0,0,0,0,0,0,17,73.0,33.0,0,1,1,50.0,24_25,34,03/05/2025,0,"[{'porterias_cero': [7, 8.0]}, {'paradas': [7, 89.0]}]"
