player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Isaac Romero,DT,7,sevilla,villarreal,1,76,0,0,0.4,0.0,2,0,2,12,75.0,1,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,6,4,1,12,64.0,24.0,0,1,4,20.0,24_25,2,23/08/2024,1,"[{'rojas': [8, 1.0]}]"
Kelechi Iheanacho,DT,9,sevilla,villarreal,0,14,0,0,0.1,0.0,1,0,1,3,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.0,0,0,0,0.0,24_25,2,23/08/2024,1,[]
Lucas Ocampos,DT,5,sevilla,villarreal,1,85,0,1,0.0,0.0,0,0,0,41,68.3,0,0,0.0,0.0,0.0,6,2,1,0,1,0,0,0,2,1,0,1,33,134.0,53.0,0,1,1,50.0,24_25,2,23/08/2024,1,"[{'centros_area': [9, 20.0]}, {'faltas_recibidas': [6, 71.0]}]"
Jesús Navas,DT,16,sevilla,villarreal,0,5,0,0,0.0,0.1,0,0,0,6,66.7,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,1,0,1,7,71.0,54.0,2,0,0,0.0,24_25,2,23/08/2024,1,"[{'centros_area': [7, 21.0]}, {'rojas': [10, 1.0]}]"
Dodi Lukebakio,DT,11,sevilla,villarreal,1,70,1,0,0.0,0.1,1,0,1,24,70.8,0,0,0.0,0.0,0.0,9,0,1,0,1,2,0,2,0,1,0,1,20,239.0,193.0,8,0,0,0.0,24_25,2,23/08/2024,1,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Djibril Sow,DT,20,sevilla,villarreal,0,20,0,0,0.0,0.0,0,0,0,8,62.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,21.0,2.0,0,0,1,0.0,24_25,2,23/08/2024,1,"[{'goles_por_tiro': [9, 0.25]}]"
Saúl Ñíguez,MC,17,sevilla,villarreal,1,90,0,0,0.3,0.0,4,3,1,60,83.3,0,0,0.0,0.0,0.0,3,4,2,0,1,3,0,3,0,3,1,1,50,199.0,94.0,1,1,2,33.3,24_25,2,23/08/2024,1,"[{'asistencias_90': [5, 0.35]}, {'rojas': [8, 1.0]}]"
Lucien Agoume,MC,18,sevilla,villarreal,1,90,0,0,0.0,0.0,0,0,0,66,89.4,0,0,0.0,0.0,0.0,3,3,2,0,0,1,0,1,2,0,0,0,43,224.0,105.0,2,1,2,33.3,24_25,2,23/08/2024,1,"[{'rojas': [8, 1.0]}]"
Juanlu Sánchez,MC,26,sevilla,villarreal,1,70,0,0,0.0,0.0,0,0,0,15,73.3,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,9,61.0,44.0,1,0,0,0.0,24_25,2,23/08/2024,1,"[{'rojas': [8, 1.0]}]"
Chidera Ejuke,MC,21,sevilla,villarreal,0,20,0,0,0.0,0.0,0,0,0,12,50.0,0,0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,7,6,1,15,140.0,64.0,2,1,0,100.0,24_25,2,23/08/2024,1,[]
Adrià Pedrosa,DF,3,sevilla,villarreal,1,90,0,0,0.1,0.1,3,3,0,53,77.4,0,0,0.0,0.0,0.0,0,2,2,0,0,3,0,3,2,2,1,1,35,108.0,41.0,1,1,3,25.0,24_25,2,23/08/2024,1,[]
Kike Salas,DF,4,sevilla,villarreal,1,76,0,0,0.1,0.0,2,2,0,68,80.9,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,3,0,0,0,46,138.0,67.0,0,4,2,66.7,24_25,2,23/08/2024,1,[]
