player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Ante Budimir,DT,osasuna,mallorca,1,78,0,0,0.0,0.0,1,0,1,10,40.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,8,73.0,43.0,2,2,7,22.2
Raúl,DT,osasuna,mallorca,0,12,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,0,0,0,2,7.0,1.0,0,1,0,100.0
Bryan Zaragoza,MC,osasuna,mallorca,1,90,0,0,0.0,0.0,2,2,0,25,68.0,0,0,0.0,0.0,0.0,5,2,2,0,1,1,0,1,0,4,2,2,28,246.0,98.0,2,0,2,0.0
Aimar Oroz,MC,osasuna,mallorca,1,78,0,0,0.3,0.0,5,3,2,24,75.0,0,0,0.0,0.0,0.0,5,3,5,0,2,1,0,1,0,1,0,1,20,73.0,28.0,1,0,3,0.0
Iker Muñoz,MC,osasuna,mallorca,0,4,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0
Pablo Ibáñez,MC,osasuna,mallorca,0,8,0,0,0.0,0.0,1,0,1,2,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,1,3.0,3.0,0,0,0,0.0
Jon Moncayola,MC,osasuna,mallorca,1,90,0,0,0.1,0.1,2,2,0,46,69.6,0,0,0.0,0.0,0.0,6,5,3,0,1,2,0,2,2,0,0,0,17,89.0,64.0,1,1,2,33.3
Rubén García,MC,osasuna,mallorca,1,70,1,0,0.1,0.0,1,0,1,30,76.7,0,0,0.0,0.0,0.0,13,2,3,0,1,2,0,2,0,2,1,1,17,56.0,10.0,0,0,3,0.0
Moi Gómez,MC,osasuna,mallorca,0,20,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,1,1,0,4,16.0,0.0,0,1,0,100.0
Lucas Torró,MC,osasuna,mallorca,1,90,0,0,0.0,0.0,1,1,0,41,70.7,0,0,0.0,0.0,0.0,5,2,2,0,1,0,0,0,2,0,0,0,14,84.0,31.0,1,6,1,85.7
Abel Bretones,DF,osasuna,mallorca,1,90,0,0,0.0,0.0,0,0,0,40,62.5,0,0,0.0,0.0,0.0,7,4,4,0,1,2,1,1,3,2,0,2,14,104.0,48.0,3,1,1,50.0
Jorge Herrando,DF,osasuna,mallorca,1,90,0,0,0.0,0.0,0,0,0,29,79.3,0,0,0.0,0.0,0.0,7,0,0,0,0,2,2,0,3,0,0,0,16,80.0,66.0,1,2,3,40.0
Catena,DF,osasuna,mallorca,1,90,0,0,0.0,0.0,1,1,0,40,87.5,0,0,0.0,0.0,0.0,11,2,1,0,0,1,1,0,6,0,0,0,23,128.0,59.0,0,3,1,75.0
Jesús Areso,DF,osasuna,mallorca,1,79,0,0,0.0,0.1,1,1,0,44,68.2,1,0,0.0,0.0,0.0,6,1,1,0,0,2,1,1,2,2,0,2,27,219.0,110.0,7,1,1,50.0
Nacho Vidal,DF,osasuna,mallorca,0,11,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0,0,1,0.0
Sergio Herrera,PT,osasuna,mallorca,1,90,0,0,0.0,0.0,0,0,0,26,46.2,1,0,0.0,100.0,0.1,7,0,0,0,0,0,0,0,0,0,0,0,13,86.0,59.0,0,0,0,0.0
Vedat Muriqi,DT,mallorca,osasuna,1,90,0,0,0.1,0.1,1,1,0,16,68.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,7,38.0,12.0,0,4,5,44.4
Dani Rodríguez,DT,mallorca,osasuna,1,78,0,0,0.1,0.0,1,1,0,19,73.7,0,0,0.0,0.0,0.0,3,7,3,0,0,2,0,2,2,2,0,2,13,59.0,9.0,0,1,1,50.0
Antonio Sánchez,MC,mallorca,osasuna,0,12,0,0,0.0,0.0,0,0,0,5,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,2,15.0,2.0,0,0,0,0.0
Takuma Asano,DT,mallorca,osasuna,1,61,0,0,0.2,0.0,2,2,0,11,72.7,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,4,1,2,14,85.0,51.0,2,1,1,50.0
Cyle Larin,DT,mallorca,osasuna,0,29,0,0,0.0,0.0,0,0,0,6,100.0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,5,22.0,6.0,0,0,0,0.0
Sergi Darder,MC,mallorca,osasuna,1,84,0,0,0.0,0.0,2,1,1,31,74.2,0,0,0.0,0.0,0.0,4,2,1,0,0,0,0,0,2,3,2,1,21,146.0,85.0,1,0,0,0.0
Abdón Prats,DT,mallorca,osasuna,0,6,0,0,0.1,0.0,1,1,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.0,0,1,2,33.3
Omar Mascarell,MC,mallorca,osasuna,1,61,0,0,0.0,0.0,0,0,0,22,86.4,0,0,0.0,0.0,0.0,4,4,1,0,1,2,1,1,5,1,0,1,10,66.0,24.0,1,2,1,66.7
Manu Morlanes,MC,mallorca,osasuna,0,29,0,0,0.0,0.0,0,0,0,25,88.0,0,0,0.0,0.0,0.0,3,2,1,0,0,1,1,0,0,1,1,0,15,137.0,101.0,3,1,3,25.0
Samu Costa,MC,mallorca,osasuna,1,90,0,0,0.1,0.1,2,2,0,49,73.5,0,0,0.0,0.0,0.0,6,2,1,0,0,0,0,0,6,1,0,1,37,179.0,69.0,2,5,2,71.4
Johan Mojica,DF,mallorca,osasuna,1,90,0,0,0.0,0.4,0,0,0,62,69.4,0,0,0.0,0.0,0.0,7,0,1,0,1,2,1,1,5,5,2,3,36,211.0,106.0,3,2,0,100.0
Antonio Raillo,DF,mallorca,osasuna,1,90,0,0,0.0,0.0,0,0,0,57,89.5,0,0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,12,0,0,0,36,294.0,206.0,2,6,2,75.0
Martin Valjent,DF,mallorca,osasuna,1,90,0,0,0.0,0.0,0,0,0,53,90.6,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,9,0,0,0,34,186.0,92.0,1,0,1,0.0
Pablo Maffeo,DF,mallorca,osasuna,1,90,0,0,0.0,0.1,1,1,0,42,66.7,0,0,0.0,0.0,0.0,5,3,3,0,1,2,0,2,2,3,3,0,19,163.0,84.0,2,2,0,100.0
Dominik Greif,PT,mallorca,osasuna,1,90,0,0,0.0,0.0,0,0,0,32,62.5,0,0,1.0,80.0,0.6,6,0,0,0,0,0,0,0,0,0,0,0,18,104.0,66.0,0,0,0,0.0
