player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Julián Álvarez,DT,atletico madrid,girona,1,80,0,0,0.0,0.0,1,1,0,15,73.3,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,1,0,0,0,12,46.0,15.0,1,0,2,0.0
Alexander Sørloth,DT,atletico madrid,girona,0,10,0,0,0.0,0.0,2,2,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,5,19.0,7.0,0,2,0,100.0
Antoine Griezmann,DT,atletico madrid,girona,1,80,1,1,0.1,0.1,1,0,1,19,89.5,0,0,0.0,0.0,0.0,14,0,1,0,1,3,0,3,0,1,0,1,9,66.0,37.0,1,0,1,0.0
Ángel Correa,DT,atletico madrid,girona,0,10,0,0,0.0,0.0,0,0,0,7,85.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,4.0,0.0,0,0,0,0.0
Samuel Lino,MC,atletico madrid,girona,1,67,0,0,0.1,0.1,2,0,2,39,76.9,0,0,0.0,0.0,0.0,9,2,2,0,2,3,1,2,0,2,2,0,25,178.0,98.0,4,0,0,0.0
Reinildo Mandava,DF,atletico madrid,girona,0,23,0,0,0.0,0.0,0,0,0,6,83.3,0,0,0.0,0.0,0.0,4,1,1,0,0,1,1,0,3,1,0,1,5,39.0,2.0,0,1,0,100.0
Pablo Barrios,MC,atletico madrid,girona,1,90,0,0,0.0,0.0,1,1,0,50,94.0,0,0,0.0,0.0,0.0,9,5,3,0,1,1,1,0,4,1,0,0,27,119.0,33.0,0,0,0,0.0
Rodrigo De Paul,MC,atletico madrid,girona,1,58,0,0,0.0,0.0,0,0,0,37,89.2,1,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,26,113.0,54.0,1,1,0,100.0
Koke,MC,atletico madrid,girona,0,32,1,0,0.7,0.0,1,0,1,21,90.5,0,0,0.0,0.0,0.0,9,2,2,0,2,0,0,0,0,0,0,0,10,24.0,5.0,0,0,0,0.0
Rodrigo Riquelme,DF,atletico madrid,girona,1,57,0,0,0.2,0.1,2,1,1,34,88.2,0,0,0.0,0.0,0.0,6,1,1,0,0,0,0,0,1,4,2,2,31,209.0,87.0,3,2,0,100.0
Conor Gallagher,MC,atletico madrid,girona,0,33,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,0,3,2,0,1,1,0,1,2,0,0,0,7,57.0,1.0,0,0,0,0.0
César Azpilicueta,DF,atletico madrid,girona,1,90,0,0,0.0,0.0,0,0,0,71,87.3,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,5,0,0,0,39,184.0,127.0,0,1,2,33.3
José María Giménez,DF,atletico madrid,girona,1,90,0,0,0.0,0.0,0,0,0,74,86.5,0,0,0.0,0.0,0.0,10,0,1,0,1,2,2,0,7,0,0,0,48,198.0,64.0,0,1,0,100.0
Robin Le Normand,DF,atletico madrid,girona,1,90,0,0,0.0,0.0,0,0,0,44,90.9,0,0,0.0,0.0,0.0,9,5,0,0,0,0,0,0,6,0,0,0,34,134.0,55.0,0,0,0,0.0
Marcos Llorente,DF,atletico madrid,girona,1,90,1,1,0.0,0.7,1,0,1,36,80.6,0,0,0.0,0.0,0.0,16,2,4,0,3,0,0,0,2,3,1,1,25,139.0,76.0,1,0,1,0.0
Jan Oblak,PT,atletico madrid,girona,1,90,0,0,0.0,0.0,0,0,0,21,90.5,0,0,0.0,100.0,0.5,12,0,0,0,0,0,0,0,0,0,0,0,10,57.0,34.0,0,0,0,0.0
Abel Ruiz,DT,girona,atletico madrid,1,58,0,0,0.3,0.0,3,1,2,17,94.1,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,15,60.0,38.0,2,0,0,0.0
Bojan Miovski,DT,girona,atletico madrid,0,32,0,0,0.1,0.0,2,1,1,8,87.5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,23.0,2.0,0,0,0,0.0
Bryan Gil,DT,girona,atletico madrid,1,90,0,0,0.2,0.2,4,4,0,33,84.8,0,0,0.0,0.0,0.0,4,3,2,0,1,1,0,1,0,5,4,1,35,156.0,68.0,1,0,1,0.0
Viktor Tsyhankov,DT,girona,atletico madrid,1,67,0,0,0.0,0.0,0,0,0,42,71.4,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,2,1,1,30,163.0,71.0,2,0,1,0.0
Iker Almena,DT,girona,atletico madrid,0,23,0,0,0.0,0.0,0,0,0,21,71.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1,1,21,132.0,69.0,3,0,0,0.0
