player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Kylian Mbappé,DT,9,real madrid,valladolid,1,85,0,0,1.0,0.0,4,1,3,28,85.7,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,5,4,1,31,135.0,39.0,2,1,0,100.0,24_25,2,25/08/2024,1,"[{'goles': [1, 31.0]}, {'goles_90': [2, 0.96]}, {'penaltis_marcados': [2, 7.0]}, {'tiros_puerta': [1, 75.0]}, {'regates_exitosos': [3, 83.0]}, {'rojas': [8, 1.0]}]"
Endrick,DT,16,real madrid,valladolid,0,5,1,0,0.0,0.0,1,0,1,1,100.0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.0,0,0,0,0.0,24_25,2,25/08/2024,1,[]
Vinicius Júnior,DT,7,real madrid,valladolid,1,84,0,0,0.0,1.0,1,1,0,38,84.2,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,9,5,4,37,345.0,207.0,6,0,1,0.0,24_25,2,25/08/2024,1,"[{'asistencias': [4, 8.0]}, {'asistencias_90': [8, 0.32]}, {'pases_clave': [9, 58.0]}, {'regates_exitosos': [4, 82.0]}, {'rojas': [8, 1.0]}, {'faltas_recibidas': [2, 70.0]}]"
Dani Ceballos,MC,19,real madrid,valladolid,0,6,0,0,0.0,0.0,0,0,0,10,100.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,3,2,1,6,70.0,21.0,0,0,0,0.0,24_25,2,25/08/2024,1,"[{'pases_completados_pct': [2, 94.3]}]"
Rodrygo,DT,11,real madrid,valladolid,1,68,0,1,0.0,0.0,0,0,0,47,80.9,0,0,0.0,0.0,0.0,7,0,1,0,1,2,0,2,0,3,0,2,44,284.0,163.0,4,0,1,0.0,24_25,2,25/08/2024,1,"[{'tiros_puerta': [6, 35.0]}, {'regates_exitosos': [8, 60.0]}]"
Luka Modrić,MC,10,real madrid,valladolid,0,22,0,0,0.0,0.0,0,0,0,24,75.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,1,1,0,18,81.0,26.0,0,0,2,0.0,24_25,2,25/08/2024,1,"[{'asistencias_90': [10, 0.3]}, {'pases_clave': [5, 66.0]}, {'pases_ultimo_tercio': [6, 225.0]}, {'corners': [6, 98.0]}]"
Arda Güler,MC,15,real madrid,valladolid,1,68,0,0,0.5,0.2,5,2,3,48,79.2,1,0,0.0,0.0,0.0,5,3,0,0,0,1,0,1,0,4,1,3,44,260.0,127.0,2,0,1,0.0,24_25,2,25/08/2024,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [7, 48.0]}]"
Brahim Díaz,DT,21,real madrid,valladolid,0,22,1,1,0.3,0.0,1,0,1,15,100.0,0,0,0.0,0.0,0.0,13,1,1,0,1,0,0,0,0,1,1,0,14,127.0,97.0,4,0,1,0.0,24_25,2,25/08/2024,1,"[{'asistencias_90': [5, 0.35]}]"
Aurélien Tchouaméni,MC,14,real madrid,valladolid,1,90,0,0,0.0,0.0,1,1,0,90,95.6,0,0,0.0,0.0,0.0,7,1,2,0,1,1,1,0,3,1,1,0,65,346.0,172.0,3,1,2,33.3,24_25,2,25/08/2024,1,"[{'pases_completados_pct': [6, 92.3]}, {'pases_ultimo_tercio': [9, 176.0]}, {'intercepciones': [9, 46.0]}]"
Federico Valverde,MC,8,real madrid,valladolid,1,90,1,0,0.0,0.3,2,1,1,61,90.2,0,0,0.0,0.0,0.0,15,3,3,0,2,2,0,2,2,1,1,0,54,301.0,150.0,2,0,1,0.0,24_25,2,25/08/2024,1,"[{'pases_ultimo_tercio': [4, 232.0]}, {'intercepciones': [2, 55.0]}]"
