player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Roberto Férnandez,DT,espanyol,athletic,1,78,1,0,0.5,0.0,1,0,1,15,53.3,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,2,2,1,1,10,62.0,12.0,0,5,6,45.5,24_25,24,1
Alejo Véliz,DT,espanyol,athletic,0,12,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,10.0,0.0,0,1,0,100.0,24_25,24,1
Javi Puado,DT,espanyol,athletic,1,88,0,0,0.1,0.1,3,3,0,24,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,19,73.0,29.0,1,0,1,0.0,24_25,24,1
Pere Milla,DT,espanyol,athletic,0,2,0,0,0.0,0.0,1,1,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,0,0.0,24_25,24,1
Jofre,DT,espanyol,athletic,1,78,0,0,0.1,0.1,3,1,2,24,79.2,0,0,0.0,0.0,0.0,7,1,1,0,0,0,0,0,0,2,0,2,16,137.0,108.0,3,0,1,0.0,24_25,24,1
Antoniu,DT,espanyol,athletic,0,12,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,2,1,1,3,33.0,19.0,1,0,0,0.0,24_25,24,1
Alex Král,MC,espanyol,athletic,1,90,0,0,0.0,0.0,0,0,0,27,74.1,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,1,2,0,2,21,156.0,59.0,3,0,0,0.0,24_25,24,1
Urko González,MC,espanyol,athletic,1,66,0,0,0.0,0.0,0,0,0,17,64.7,1,0,0.0,0.0,0.0,5,1,0,0,0,1,0,1,2,1,0,1,12,42.0,7.0,0,0,2,0.0,24_25,24,1
Fernando Calero,MC,espanyol,athletic,0,24,0,0,0.0,0.0,0,0,0,10,70.0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,5,6.0,3.0,0,0,0,0.0,24_25,24,1
Pol Lozano,MC,espanyol,athletic,1,78,0,0,0.0,0.0,2,1,1,37,70.3,0,0,0.0,0.0,0.0,3,3,3,0,1,1,0,1,1,2,1,1,16,68.0,29.0,1,0,0,0.0,24_25,24,1
Edu Expósito,MC,espanyol,athletic,0,12,0,0,0.0,0.0,0,0,0,9,44.4,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,30.0,19.0,1,1,1,50.0,24_25,24,1
Carlos Romero,DF,espanyol,athletic,1,90,0,0,0.0,0.0,2,2,0,31,71.0,0,0,0.0,0.0,0.0,4,4,2,0,0,3,2,1,3,3,0,1,16,78.0,40.0,0,0,0,0.0,24_25,24,1
Leandro Cabrera,DF,espanyol,athletic,1,90,0,0,0.0,0.0,0,0,0,30,53.3,0,0,0.0,0.0,0.0,3,1,1,0,1,2,2,0,5,0,0,0,14,38.0,27.0,0,1,2,33.3,24_25,24,1
Marash Kumbulla,DF,espanyol,athletic,1,90,0,0,0.0,0.0,0,0,0,27,70.4,0,0,0.0,0.0,0.0,7,3,3,0,0,1,1,0,14,1,1,0,22,80.0,37.0,0,1,0,100.0,24_25,24,1
Omar El Hilali,DF,espanyol,athletic,1,90,0,0,0.0,0.0,0,0,0,47,70.2,0,0,0.0,0.0,0.0,7,8,9,0,2,0,0,0,9,1,1,0,19,58.0,32.0,0,0,1,0.0,24_25,24,1
Joan García,PT,espanyol,athletic,1,90,0,0,0.0,0.0,0,0,0,34,52.9,0,0,1.0,75.0,0.5,8,0,0,0,0,0,0,0,2,0,0,0,18,158.0,83.0,0,1,0,100.0,24_25,24,1
Maroan Sannadi,DT,athletic,espanyol,1,77,0,0,0.5,0.0,4,3,1,15,73.3,0,0,0.0,0.0,0.0,4,0,1,0,1,0,0,0,0,3,1,1,21,78.0,38.0,1,2,2,50.0,24_25,24,0
Gorka Guruzeta,DT,athletic,espanyol,0,13,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,2,2.0,0.0,0,0,0,0.0,24_25,24,0
Álex Berenguer,DT,athletic,espanyol,1,64,0,0,0.0,0.0,1,1,0,30,73.3,0,0,0.0,0.0,0.0,5,0,1,0,1,1,0,1,1,7,2,5,24,231.0,112.0,3,0,0,0.0,24_25,24,0
Nico Williams,DT,athletic,espanyol,0,26,0,1,0.0,0.1,1,1,0,15,46.7,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,6,1,3,14,97.0,53.0,2,1,0,100.0,24_25,24,0
Iñaki Williams,DT,athletic,espanyol,1,90,0,0,0.2,0.0,3,1,2,29,65.5,0,0,0.0,0.0,0.0,4,0,0,0,0,2,0,2,3,3,0,3,26,99.0,54.0,3,1,1,50.0,24_25,24,0
Oihan Sancet,MC,athletic,espanyol,1,90,1,0,0.3,0.1,3,2,1,25,76.0,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,0,2,0,1,23,93.0,57.0,2,0,0,0.0,24_25,24,0
Beñat Prados,MC,athletic,espanyol,1,64,0,0,0.0,0.0,1,1,0,25,80.0,0,0,0.0,0.0,0.0,3,2,3,0,1,1,1,0,0,0,0,0,13,50.0,25.0,0,2,0,100.0,24_25,24,0
Mikel Vesga,MC,athletic,espanyol,0,26,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,2,3,2,0,0,0,0,0,0,0,0,0,7,13.0,0.0,0,1,0,100.0,24_25,24,0
Mikel Jauregizar,MC,athletic,espanyol,1,90,0,0,0.0,0.1,0,0,0,53,75.5,0,0,0.0,0.0,0.0,5,5,0,0,0,3,0,3,0,1,0,1,27,116.0,45.0,0,0,1,0.0,24_25,24,0
Yuri Berchiche,DF,athletic,espanyol,1,90,0,0,0.0,0.1,1,1,0,82,80.5,0,0,0.0,0.0,0.0,3,4,5,0,1,0,0,0,2,2,0,2,34,145.0,79.0,2,1,2,33.3,24_25,24,0
Yeray Álvarez,DF,athletic,espanyol,1,69,0,0,0.0,0.0,0,0,0,58,87.9,1,0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,8,0,0,0,30,116.0,48.0,0,4,2,66.7,24_25,24,0
Aitor Paredes,DF,athletic,espanyol,0,21,0,0,0.0,0.0,0,0,0,13,69.2,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,3,0,0,0,5,17.0,16.0,0,1,2,33.3,24_25,24,0
Daniel Vivian,DF,athletic,espanyol,1,90,0,0,0.0,0.0,0,0,0,75,84.0,0,0,0.0,0.0,0.0,5,2,1,0,1,0,0,0,4,0,0,0,43,209.0,153.0,2,0,0,0.0,24_25,24,0
Andoni Gorosabel,DF,athletic,espanyol,1,69,0,0,0.0,0.0,0,0,0,45,84.4,0,0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,1,0,0,0,16,51.0,14.0,0,1,0,100.0,24_25,24,0
Óscar de Marcos,DF,athletic,espanyol,0,21,0,0,0.0,0.0,0,0,0,12,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,7,55.0,48.0,1,0,0,0.0,24_25,24,0
Unai Simón,PT,athletic,espanyol,1,90,0,0,0.0,0.0,0,0,0,26,88.5,0,0,1.0,75.0,0.6,6,0,0,0,0,0,0,0,2,0,0,0,17,92.0,59.0,0,0,0,0.0,24_25,24,0
