player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Julián Álvarez,DT,atletico madrid,celta,1,90,0,0,0.0,0.0,1,1,0,34,61.8,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,2,0,2,22,114.0,21.0,0,0,2,0.0,24_25,24,15/02/2025,1,"[{'goles': [7, 17.0]}, {'goles_90': [8, 0.61]}, {'penaltis_marcados': [6, 4.0]}, {'tiros_puerta': [7, 36.0]}]"
Antoine Griezmann,MC,atletico madrid,celta,1,77,0,0,0.0,0.0,0,0,0,29,65.5,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,1,0,0,0,20,83.0,17.0,0,3,2,60.0,24_25,24,15/02/2025,1,"[{'asistencias': [8, 7.0]}, {'corners': [9, 81.0]}]"
Alexander Sørloth,DT,atletico madrid,celta,0,13,1,0,0.2,0.0,2,1,1,7,42.9,0,0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,1,1,1,0,5,14.0,11.0,1,5,1,83.3,24_25,24,15/02/2025,1,"[{'goles': [4, 20.0]}, {'goles_90': [1, 1.15]}, {'tiros_puerta': [4, 40.0]}, {'goles_por_tiro': [5, 0.24]}, {'apariciones_suplente': [10, 20.0]}]"
Samuel Lino,MC,atletico madrid,celta,1,9,0,0,0.0,0.0,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,8.0,0.0,0,1,0,100.0,24_25,24,15/02/2025,1,[]
Koke,MC,atletico madrid,celta,0,81,0,0,0.0,0.0,1,1,0,30,80.0,0,0,0.0,0.0,0.0,2,5,3,0,1,0,0,0,0,0,0,0,25,97.0,44.0,0,0,1,0.0,24_25,24,15/02/2025,1,"[{'pases_ultimo_tercio': [9, 196.0]}]"
Pablo Barrios,MC,atletico madrid,celta,1,6,0,0,0.0,0.0,0,0,0,5,100.0,0,1,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,0,0,0,0,3,16.0,0.0,0,0,0,0.0,24_25,24,15/02/2025,1,"[{'rojas': [8, 1.0]}]"
Rodrigo De Paul,MC,atletico madrid,celta,1,77,0,0,0.0,0.2,0,0,0,31,77.4,1,0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,6,2,2,30,209.0,110.0,2,0,0,0.0,24_25,24,15/02/2025,1,"[{'pases_ultimo_tercio': [8, 180.0]}]"
Ángel Correa,MC,atletico madrid,celta,0,13,0,0,0.0,0.0,1,0,1,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,4,18.0,13.0,1,0,0,0.0,24_25,24,15/02/2025,1,"[{'apariciones_suplente': [1, 28.0]}, {'rojas': [8, 1.0]}]"
Giuliano Simeone,MC,atletico madrid,celta,1,77,0,0,0.2,0.0,3,3,0,15,80.0,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,2,0,2,23,145.0,40.0,2,1,3,25.0,24_25,24,15/02/2025,1,"[{'asistencias': [8, 4.0]}]"
Conor Gallagher,MC,atletico madrid,celta,0,13,0,0,0.0,0.1,0,0,0,5,80.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,3,29.0,21.0,1,0,0,0.0,24_25,24,15/02/2025,1,"[{'apariciones_suplente': [1, 14.0]}]"
