player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Vedat Muriqi,DT,7,mallorca,las palmas,1,85,2,0,0.8,0.2,4,1,3,19,47.4,0,0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,2,1,1,15,67.0,32.0,2,6,7,46.2,24_25,24,16/02/2025,1,"[{'rojas': [2, 2.0]}]"
Toni Lato,MC,3,mallorca,las palmas,0,5,0,0,0.0,0.0,0,0,0,5,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,30.0,27.0,1,0,0,0.0,24_25,24,16/02/2025,1,"[{'rojas': [8, 1.0]}]"
Roberto Navarro,DT,27,mallorca,las palmas,1,71,0,0,0.0,0.8,2,2,0,39,84.6,0,0,0.0,0.0,0.0,9,0,0,0,0,1,0,1,1,9,6,3,33,217.0,101.0,2,0,1,0.0,24_25,24,16/02/2025,1,"[{'rojas': [10, 1.0]}]"
Antonio Sánchez,MC,18,mallorca,las palmas,0,19,0,0,0.0,0.0,1,1,0,13,76.9,0,0,0.0,0.0,0.0,2,2,2,0,1,0,0,0,0,0,0,0,8,33.0,19.0,0,0,0,0.0,24_25,24,16/02/2025,1,"[{'apariciones_suplente': [6, 21.0]}]"
Takuma Asano,DT,11,mallorca,las palmas,1,70,0,0,0.2,0.0,2,2,0,7,71.4,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,3,1,2,12,95.0,34.0,2,0,1,0.0,24_25,24,16/02/2025,1,[]
Cyle Larin,DT,17,mallorca,las palmas,0,20,0,0,0.0,0.0,0,0,0,6,83.3,1,0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,0,0,0,8,87.0,45.0,2,1,1,50.0,24_25,24,16/02/2025,1,[]
Dani Rodríguez,MC,14,mallorca,las palmas,1,85,1,1,0.5,0.1,4,2,2,36,72.2,0,0,0.0,0.0,0.0,14,0,3,0,3,0,0,0,0,1,1,0,22,139.0,51.0,1,1,1,50.0,24_25,24,16/02/2025,1,"[{'asistencias': [8, 7.0]}]"
Mateu Morey,DF,2,mallorca,las palmas,0,5,0,0,0.0,0.0,0,0,0,8,87.5,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,4,13.0,6.0,0,0,0,0.0,24_25,24,16/02/2025,1,[]
Sergi Darder,MC,10,mallorca,las palmas,1,90,0,0,0.0,0.1,1,1,0,55,85.5,0,0,0.0,0.0,0.0,8,1,2,0,2,1,0,1,0,2,2,0,34,181.0,69.0,1,2,1,66.7,24_25,24,16/02/2025,1,"[{'corners': [9, 32.0]}]"
Omar Mascarell,MC,5,mallorca,las palmas,1,90,0,0,0.0,0.0,0,0,0,47,83.0,0,0,0.0,0.0,0.0,7,2,1,0,0,0,0,0,6,0,0,0,21,109.0,32.0,0,4,0,100.0,24_25,24,16/02/2025,1,"[{'intercepciones': [5, 49.0]}, {'rojas': [8, 1.0]}]"
